id,attribute,attrs,cost,costNoBack,fightforce,lv_up_cost_no_back,model_id,pre_building_level,preBuildLv,star,star_up_cost,star_up_costs,starPowers
68233,[66|163075],[[66|163075]],[[2|206|2115]],[],[72478],,682,[117|30],[117|30],33,[2|206|2115],[[2|206|2115]],[72478]
68234,[66|172500],[[66|172500]],[[2|206|2640]],[],[76667],,682,[117|30],[117|30],34,[2|206|2640],[[2|206|2640]],[76667]
68235,[66|181925],[[66|181925]],[[2|206|2640]],[],[80856],,682,[117|30],[117|30],35,[2|206|2640],[[2|206|2640]],[80856]
68236,[66|191350],[[66|191350]],[[2|206|2640]],[],[85045],,682,[117|30],[117|30],36,[2|206|2640],[[2|206|2640]],[85045]
68237,[66|200775],[[66|200775]],[[2|206|3520]],[],[89234],,682,[117|30],[117|30],37,[2|206|3520],[[2|206|3520]],[89234]
68238,[66|210200],[[66|210200]],[[2|206|3520]],[],[93423],,682,[117|30],[117|30],38,[2|206|3520],[[2|206|3520]],[93423]
68239,[66|219625],[[66|219625]],[[2|206|3520]],[],[97612],,682,[117|30],[117|30],39,[2|206|3520],[[2|206|3520]],[97612]
68240,[66|257325],[[66|257325]],[[2|206|5635]],[],[114367],,682,[117|30],[117|30],40,[2|206|5635],[[2|206|5635]],[114367]
68241,[66|272405],[[66|272405]],[[2|206|2820]],[],[121069],,682,[117|40],[117|40],41,[2|206|2820],[[2|206|2820]],[121069]
68242,[66|287485],[[66|287485]],[[2|206|3100]],[],[127772],,682,[117|40],[117|40],42,[2|206|3100],[[2|206|3100]],[127772]
68243,[66|302565],[[66|302565]],[[2|206|3385]],[],[134474],,682,[117|40],[117|40],43,[2|206|3385],[[2|206|3385]],[134474]
68244,[66|317645],[[66|317645]],[[2|206|4225]],[],[141176],,682,[117|40],[117|40],44,[2|206|4225],[[2|206|4225]],[141176]
68245,[66|332725],[[66|332725]],[[2|206|4225]],[],[147878],,682,[117|40],[117|40],45,[2|206|4225],[[2|206|4225]],[147878]
68246,[66|347805],[[66|347805]],[[2|206|4225]],[],[154580],,682,[117|40],[117|40],46,[2|206|4225],[[2|206|4225]],[154580]
68247,[66|362885],[[66|362885]],[[2|206|5635]],[],[161283],,682,[117|40],[117|40],47,[2|206|5635],[[2|206|5635]],[161283]
68248,[66|377965],[[66|377965]],[[2|206|5635]],[],[167985],,682,[117|40],[117|40],48,[2|206|5635],[[2|206|5635]],[167985]
68249,[66|393045],[[66|393045]],[[2|206|5635]],[],[174687],,682,[117|40],[117|40],49,[2|206|5635],[[2|206|5635]],[174687]
68250,[66|449595],[[66|449595]],[[2|206|5635]],[],[199820],,682,[117|40],[117|40],50,[2|206|5635],[[2|206|5635]],[199820]
68301,[65|210],[[65|210]],[[2|206|180]],[],[840],,683,[117|0],[117|0],1,[2|206|180],[[2|206|180]],[840]
68302,[65|420],[[65|420]],[[2|206|215]],[],[1680],,683,[117|0],[117|0],2,[2|206|215],[[2|206|215]],[1680]
68303,[65|630],[[65|630]],[[2|206|230]],[],[2520],,683,[117|0],[117|0],3,[2|206|230],[[2|206|230]],[2520]
68304,[65|840],[[65|840]],[[2|206|250]],[],[3360],,683,[117|0],[117|0],4,[2|206|250],[[2|206|250]],[3360]
68305,[65|1050],[[65|1050]],[[2|206|265]],[],[4200],,683,[117|0],[117|0],5,[2|206|265],[[2|206|265]],[4200]
68306,[65|1260],[[65|1260]],[[2|206|285]],[],[5040],,683,[117|0],[117|0],6,[2|206|285],[[2|206|285]],[5040]
68307,[65|1470],[[65|1470]],[[2|206|320]],[],[5880],,683,[117|0],[117|0],7,[2|206|320],[[2|206|320]],[5880]
68308,[65|1680],[[65|1680]],[[2|206|355]],[],[6720],,683,[117|0],[117|0],8,[2|206|355],[[2|206|355]],[6720]
68309,[65|1890],[[65|1890]],[[2|206|530]],[],[7560],,683,[117|0],[117|0],9,[2|206|530],[[2|206|530]],[7560]
68310,[65|2730],[[65|2730]],[[2|206|705]],[],[10920],,683,[117|0],[117|0],10,[2|206|705],[[2|206|705]],[10920]
68311,[65|3045],[[65|3045]],[[2|206|530]],[],[12180],,683,[117|10],[117|10],11,[2|206|530],[[2|206|530]],[12180]
68312,[65|3360],[[65|3360]],[[2|206|530]],[],[13440],,683,[117|10],[117|10],12,[2|206|530],[[2|206|530]],[13440]
68313,[65|3675],[[65|3675]],[[2|206|620]],[],[14700],,683,[117|10],[117|10],13,[2|206|620],[[2|206|620]],[14700]
68314,[65|3990],[[65|3990]],[[2|206|620]],[],[15960],,683,[117|10],[117|10],14,[2|206|620],[[2|206|620]],[15960]
68315,[65|4305],[[65|4305]],[[2|206|705]],[],[17220],,683,[117|10],[117|10],15,[2|206|705],[[2|206|705]],[17220]
68316,[65|4620],[[65|4620]],[[2|206|705]],[],[18480],,683,[117|10],[117|10],16,[2|206|705],[[2|206|705]],[18480]
68317,[65|4935],[[65|4935]],[[2|206|880]],[],[19740],,683,[117|10],[117|10],17,[2|206|880],[[2|206|880]],[19740]
68318,[65|5250],[[65|5250]],[[2|206|880]],[],[21000],,683,[117|10],[117|10],18,[2|206|880],[[2|206|880]],[21000]
68319,[65|5565],[[65|5565]],[[2|206|1060]],[],[22260],,683,[117|10],[117|10],19,[2|206|1060],[[2|206|1060]],[22260]
68320,[65|6825],[[65|6825]],[[2|206|1410]],[],[27300],,683,[117|10],[117|10],20,[2|206|1410],[[2|206|1410]],[27300]
68321,[65|7455],[[65|7455]],[[2|206|1060]],[],[29820],,683,[117|20],[117|20],21,[2|206|1060],[[2|206|1060]],[29820]
68322,[65|8085],[[65|8085]],[[2|206|1145]],[],[32340],,683,[117|20],[117|20],22,[2|206|1145],[[2|206|1145]],[32340]
68323,[65|8715],[[65|8715]],[[2|206|1235]],[],[34860],,683,[117|20],[117|20],23,[2|206|1235],[[2|206|1235]],[34860]
68324,[65|9345],[[65|9345]],[[2|206|845]],[],[37380],,683,[117|20],[117|20],24,[2|206|845],[[2|206|845]],[37380]
68325,[65|9975],[[65|9975]],[[2|206|1410]],[],[39900],,683,[117|20],[117|20],25,[2|206|1410],[[2|206|1410]],[39900]
68326,[65|10605],[[65|10605]],[[2|206|1585]],[],[42420],,683,[117|20],[117|20],26,[2|206|1585],[[2|206|1585]],[42420]
68327,[65|11235],[[65|11235]],[[2|206|1585]],[],[44940],,683,[117|20],[117|20],27,[2|206|1585],[[2|206|1585]],[44940]
68328,[65|11865],[[65|11865]],[[2|206|1760]],[],[47460],,683,[117|20],[117|20],28,[2|206|1760],[[2|206|1760]],[47460]
68329,[65|12495],[[65|12495]],[[2|206|1760]],[],[49980],,683,[117|20],[117|20],29,[2|206|1760],[[2|206|1760]],[49980]
68330,[65|15010],[[65|15010]],[[2|206|2640]],[],[60040],,683,[117|20],[117|20],30,[2|206|2640],[[2|206|2640]],[60040]
68331,[65|16060],[[65|16060]],[[2|206|1760]],[],[64240],,683,[117|30],[117|30],31,[2|206|1760],[[2|206|1760]],[64240]
68332,[65|17110],[[65|17110]],[[2|206|1935]],[],[68440],,683,[117|30],[117|30],32,[2|206|1935],[[2|206|1935]],[68440]
68333,[65|18160],[[65|18160]],[[2|206|2115]],[],[72640],,683,[117|30],[117|30],33,[2|206|2115],[[2|206|2115]],[72640]
68334,[65|19210],[[65|19210]],[[2|206|2640]],[],[76840],,683,[117|30],[117|30],34,[2|206|2640],[[2|206|2640]],[76840]
68335,[65|20260],[[65|20260]],[[2|206|2640]],[],[81040],,683,[117|30],[117|30],35,[2|206|2640],[[2|206|2640]],[81040]
68336,[65|21310],[[65|21310]],[[2|206|2640]],[],[85240],,683,[117|30],[117|30],36,[2|206|2640],[[2|206|2640]],[85240]
68337,[65|22360],[[65|22360]],[[2|206|3520]],[],[89440],,683,[117|30],[117|30],37,[2|206|3520],[[2|206|3520]],[89440]
68338,[65|23410],[[65|23410]],[[2|206|3520]],[],[93640],,683,[117|30],[117|30],38,[2|206|3520],[[2|206|3520]],[93640]
68339,[65|24460],[[65|24460]],[[2|206|3520]],[],[97840],,683,[117|30],[117|30],39,[2|206|3520],[[2|206|3520]],[97840]
68340,[65|28650],[[65|28650]],[[2|206|5635]],[],[114600],,683,[117|30],[117|30],40,[2|206|5635],[[2|206|5635]],[114600]
68341,[65|30330],[[65|30330]],[[2|206|2820]],[],[121320],,683,[117|40],[117|40],41,[2|206|2820],[[2|206|2820]],[121320]
68342,[65|32010],[[65|32010]],[[2|206|3100]],[],[128040],,683,[117|40],[117|40],42,[2|206|3100],[[2|206|3100]],[128040]
68343,[65|33690],[[65|33690]],[[2|206|3385]],[],[134760],,683,[117|40],[117|40],43,[2|206|3385],[[2|206|3385]],[134760]
68344,[65|35370],[[65|35370]],[[2|206|4225]],[],[141480],,683,[117|40],[117|40],44,[2|206|4225],[[2|206|4225]],[141480]
68345,[65|37050],[[65|37050]],[[2|206|4225]],[],[148200],,683,[117|40],[117|40],45,[2|206|4225],[[2|206|4225]],[148200]
68346,[65|38730],[[65|38730]],[[2|206|4225]],[],[154920],,683,[117|40],[117|40],46,[2|206|4225],[[2|206|4225]],[154920]
68347,[65|40410],[[65|40410]],[[2|206|5635]],[],[161640],,683,[117|40],[117|40],47,[2|206|5635],[[2|206|5635]],[161640]
68348,[65|42090],[[65|42090]],[[2|206|5635]],[],[168360],,683,[117|40],[117|40],48,[2|206|5635],[[2|206|5635]],[168360]
68349,[65|43770],[[65|43770]],[[2|206|5635]],[],[175080],,683,[117|40],[117|40],49,[2|206|5635],[[2|206|5635]],[175080]
68350,[65|50055],[[65|50055]],[[2|206|5635]],[],[200220],,683,[117|40],[117|40],50,[2|206|5635],[[2|206|5635]],[200220]
68401,[66|1885],[[66|1885]],[[2|206|180]],[],[838],,684,[117|0],[117|0],1,[2|206|180],[[2|206|180]],[838]
68402,[66|3770],[[66|3770]],[[2|206|215]],[],[1676],,684,[117|0],[117|0],2,[2|206|215],[[2|206|215]],[1676]
68403,[66|5655],[[66|5655]],[[2|206|230]],[],[2514],,684,[117|0],[117|0],3,[2|206|230],[[2|206|230]],[2514]
68404,[66|7540],[[66|7540]],[[2|206|250]],[],[3352],,684,[117|0],[117|0],4,[2|206|250],[[2|206|250]],[3352]
68405,[66|9425],[[66|9425]],[[2|206|265]],[],[4189],,684,[117|0],[117|0],5,[2|206|265],[[2|206|265]],[4189]
68406,[66|11310],[[66|11310]],[[2|206|285]],[],[5027],,684,[117|0],[117|0],6,[2|206|285],[[2|206|285]],[5027]
68407,[66|13195],[[66|13195]],[[2|206|320]],[],[5865],,684,[117|0],[117|0],7,[2|206|320],[[2|206|320]],[5865]
68408,[66|15080],[[66|15080]],[[2|206|355]],[],[6703],,684,[117|0],[117|0],8,[2|206|355],[[2|206|355]],[6703]
68409,[66|16965],[[66|16965]],[[2|206|530]],[],[7540],,684,[117|0],[117|0],9,[2|206|530],[[2|206|530]],[7540]
68410,[66|24505],[[66|24505]],[[2|206|705]],[],[10892],,684,[117|0],[117|0],10,[2|206|705],[[2|206|705]],[10892]
68411,[66|27335],[[66|27335]],[[2|206|530]],[],[12149],,684,[117|10],[117|10],11,[2|206|530],[[2|206|530]],[12149]
68412,[66|30165],[[66|30165]],[[2|206|530]],[],[13407],,684,[117|10],[117|10],12,[2|206|530],[[2|206|530]],[13407]
68413,[66|32995],[[66|32995]],[[2|206|620]],[],[14665],,684,[117|10],[117|10],13,[2|206|620],[[2|206|620]],[14665]
68414,[66|35825],[[66|35825]],[[2|206|620]],[],[15923],,684,[117|10],[117|10],14,[2|206|620],[[2|206|620]],[15923]
68415,[66|38655],[[66|38655]],[[2|206|705]],[],[17180],,684,[117|10],[117|10],15,[2|206|705],[[2|206|705]],[17180]
68416,[66|41485],[[66|41485]],[[2|206|705]],[],[18438],,684,[117|10],[117|10],16,[2|206|705],[[2|206|705]],[18438]
68417,[66|44315],[[66|44315]],[[2|206|880]],[],[19696],,684,[117|10],[117|10],17,[2|206|880],[[2|206|880]],[19696]
68418,[66|47145],[[66|47145]],[[2|206|880]],[],[20954],,684,[117|10],[117|10],18,[2|206|880],[[2|206|880]],[20954]
68419,[66|49975],[[66|49975]],[[2|206|1060]],[],[22212],,684,[117|10],[117|10],19,[2|206|1060],[[2|206|1060]],[22212]
68420,[66|61285],[[66|61285]],[[2|206|1410]],[],[27238],,684,[117|10],[117|10],20,[2|206|1410],[[2|206|1410]],[27238]
68421,[66|66940],[[66|66940]],[[2|206|1060]],[],[29752],,684,[117|20],[117|20],21,[2|206|1060],[[2|206|1060]],[29752]
68422,[66|72595],[[66|72595]],[[2|206|1145]],[],[32265],,684,[117|20],[117|20],22,[2|206|1145],[[2|206|1145]],[32265]
68423,[66|78250],[[66|78250]],[[2|206|1235]],[],[34778],,684,[117|20],[117|20],23,[2|206|1235],[[2|206|1235]],[34778]
68424,[66|83905],[[66|83905]],[[2|206|845]],[],[37292],,684,[117|20],[117|20],24,[2|206|845],[[2|206|845]],[37292]
68425,[66|89560],[[66|89560]],[[2|206|1410]],[],[39805],,684,[117|20],[117|20],25,[2|206|1410],[[2|206|1410]],[39805]
68426,[66|95215],[[66|95215]],[[2|206|1585]],[],[42318],,684,[117|20],[117|20],26,[2|206|1585],[[2|206|1585]],[42318]
68427,[66|100870],[[66|100870]],[[2|206|1585]],[],[44832],,684,[117|20],[117|20],27,[2|206|1585],[[2|206|1585]],[44832]
68428,[66|106525],[[66|106525]],[[2|206|1760]],[],[47345],,684,[117|20],[117|20],28,[2|206|1760],[[2|206|1760]],[47345]
68429,[66|112180],[[66|112180]],[[2|206|1760]],[],[49858],,684,[117|20],[117|20],29,[2|206|1760],[[2|206|1760]],[49858]
68430,[66|134800],[[66|134800]],[[2|206|2640]],[],[59912],,684,[117|20],[117|20],30,[2|206|2640],[[2|206|2640]],[59912]
68431,[66|144225],[[66|144225]],[[2|206|1760]],[],[64100],,684,[117|30],[117|30],31,[2|206|1760],[[2|206|1760]],[64100]
68432,[66|153650],[[66|153650]],[[2|206|1935]],[],[68289],,684,[117|30],[117|30],32,[2|206|1935],[[2|206|1935]],[68289]
68433,[66|163075],[[66|163075]],[[2|206|2115]],[],[72478],,684,[117|30],[117|30],33,[2|206|2115],[[2|206|2115]],[72478]
68434,[66|172500],[[66|172500]],[[2|206|2640]],[],[76667],,684,[117|30],[117|30],34,[2|206|2640],[[2|206|2640]],[76667]
68435,[66|181925],[[66|181925]],[[2|206|2640]],[],[80856],,684,[117|30],[117|30],35,[2|206|2640],[[2|206|2640]],[80856]
68436,[66|191350],[[66|191350]],[[2|206|2640]],[],[85045],,684,[117|30],[117|30],36,[2|206|2640],[[2|206|2640]],[85045]
68437,[66|200775],[[66|200775]],[[2|206|3520]],[],[89234],,684,[117|30],[117|30],37,[2|206|3520],[[2|206|3520]],[89234]
68438,[66|210200],[[66|210200]],[[2|206|3520]],[],[93423],,684,[117|30],[117|30],38,[2|206|3520],[[2|206|3520]],[93423]
68439,[66|219625],[[66|219625]],[[2|206|3520]],[],[97612],,684,[117|30],[117|30],39,[2|206|3520],[[2|206|3520]],[97612]
68440,[66|257325],[[66|257325]],[[2|206|5635]],[],[114367],,684,[117|30],[117|30],40,[2|206|5635],[[2|206|5635]],[114367]
68441,[66|272405],[[66|272405]],[[2|206|2820]],[],[121069],,684,[117|40],[117|40],41,[2|206|2820],[[2|206|2820]],[121069]
68442,[66|287485],[[66|287485]],[[2|206|3100]],[],[127772],,684,[117|40],[117|40],42,[2|206|3100],[[2|206|3100]],[127772]
68443,[66|302565],[[66|302565]],[[2|206|3385]],[],[134474],,684,[117|40],[117|40],43,[2|206|3385],[[2|206|3385]],[134474]
68444,[66|317645],[[66|317645]],[[2|206|4225]],[],[141176],,684,[117|40],[117|40],44,[2|206|4225],[[2|206|4225]],[141176]
68445,[66|332725],[[66|332725]],[[2|206|4225]],[],[147878],,684,[117|40],[117|40],45,[2|206|4225],[[2|206|4225]],[147878]
68446,[66|347805],[[66|347805]],[[2|206|4225]],[],[154580],,684,[117|40],[117|40],46,[2|206|4225],[[2|206|4225]],[154580]
68447,[66|362885],[[66|362885]],[[2|206|5635]],[],[161283],,684,[117|40],[117|40],47,[2|206|5635],[[2|206|5635]],[161283]
68448,[66|377965],[[66|377965]],[[2|206|5635]],[],[167985],,684,[117|40],[117|40],48,[2|206|5635],[[2|206|5635]],[167985]
68449,[66|393045],[[66|393045]],[[2|206|5635]],[],[174687],,684,[117|40],[117|40],49,[2|206|5635],[[2|206|5635]],[174687]
68450,[66|449595],[[66|449595]],[[2|206|5635]],[],[199820],,684,[117|40],[117|40],50,[2|206|5635],[[2|206|5635]],[199820]
69101,[65|170|66|380],[[65|170]|[66|380]],[[2|206|180]],[],[849],,691,[117|0],[117|0],1,[2|206|180],[[2|206|180]],[849]
69102,[65|340|66|760],[[65|340]|[66|760]],[[2|206|215]],[],[1698],,691,[117|0],[117|0],2,[2|206|215],[[2|206|215]],[1698]
69103,[65|510|66|1140],[[65|510]|[66|1140]],[[2|206|230]],[],[2547],,691,[117|0],[117|0],3,[2|206|230],[[2|206|230]],[2547]
69104,[65|680|66|1520],[[65|680]|[66|1520]],[[2|206|250]],[],[3396],,691,[117|0],[117|0],4,[2|206|250],[[2|206|250]],[3396]
69105,[65|850|66|1900],[[65|850]|[66|1900]],[[2|206|265]],[],[4245],,691,[117|0],[117|0],5,[2|206|265],[[2|206|265]],[4245]
69106,[65|1020|66|2280],[[65|1020]|[66|2280]],[[2|206|285]],[],[5094],,691,[117|0],[117|0],6,[2|206|285],[[2|206|285]],[5094]
69107,[65|1190|66|2660],[[65|1190]|[66|2660]],[[2|206|320]],[],[5943],,691,[117|0],[117|0],7,[2|206|320],[[2|206|320]],[5943]
69108,[65|1360|66|3040],[[65|1360]|[66|3040]],[[2|206|355]],[],[6792],,691,[117|0],[117|0],8,[2|206|355],[[2|206|355]],[6792]
69109,[65|1530|66|3420],[[65|1530]|[66|3420]],[[2|206|530]],[],[7640],,691,[117|0],[117|0],9,[2|206|530],[[2|206|530]],[7640]
69110,[65|2205|66|4930],[[65|2205]|[66|4930]],[[2|206|705]],[],[11012],,691,[117|0],[117|0],10,[2|206|705],[[2|206|705]],[11012]
69111,[65|2460|66|5500],[[65|2460]|[66|5500]],[[2|206|530]],[],[12285],,691,[117|10],[117|10],11,[2|206|530],[[2|206|530]],[12285]
69112,[65|2715|66|6070],[[65|2715]|[66|6070]],[[2|206|530]],[],[13558],,691,[117|10],[117|10],12,[2|206|530],[[2|206|530]],[13558]
69113,[65|2970|66|6640],[[65|2970]|[66|6640]],[[2|206|620]],[],[14832],,691,[117|10],[117|10],13,[2|206|620],[[2|206|620]],[14832]
69114,[65|3225|66|7210],[[65|3225]|[66|7210]],[[2|206|620]],[],[16105],,691,[117|10],[117|10],14,[2|206|620],[[2|206|620]],[16105]
69115,[65|3480|66|7780],[[65|3480]|[66|7780]],[[2|206|705]],[],[17378],,691,[117|10],[117|10],15,[2|206|705],[[2|206|705]],[17378]
69116,[65|3735|66|8350],[[65|3735]|[66|8350]],[[2|206|705]],[],[18652],,691,[117|10],[117|10],16,[2|206|705],[[2|206|705]],[18652]
69117,[65|3990|66|8920],[[65|3990]|[66|8920]],[[2|206|880]],[],[19925],,691,[117|10],[117|10],17,[2|206|880],[[2|206|880]],[19925]
69118,[65|4245|66|9490],[[65|4245]|[66|9490]],[[2|206|880]],[],[21198],,691,[117|10],[117|10],18,[2|206|880],[[2|206|880]],[21198]
69119,[65|4500|66|10060],[[65|4500]|[66|10060]],[[2|206|1060]],[],[22472],,691,[117|10],[117|10],19,[2|206|1060],[[2|206|1060]],[22472]
69120,[65|5510|66|12325],[[65|5510]|[66|12325]],[[2|206|1410]],[],[27518],,691,[117|10],[117|10],20,[2|206|1410],[[2|206|1410]],[27518]
69121,[65|6015|66|13460],[[65|6015]|[66|13460]],[[2|206|1060]],[],[30043],,691,[117|20],[117|20],21,[2|206|1060],[[2|206|1060]],[30043]
69122,[65|6520|66|14595],[[65|6520]|[66|14595]],[[2|206|1145]],[],[32567],,691,[117|20],[117|20],22,[2|206|1145],[[2|206|1145]],[32567]
69123,[65|7025|66|15730],[[65|7025]|[66|15730]],[[2|206|1235]],[],[35092],,691,[117|20],[117|20],23,[2|206|1235],[[2|206|1235]],[35092]
69124,[65|7530|66|16865],[[65|7530]|[66|16865]],[[2|206|845]],[],[37616],,691,[117|20],[117|20],24,[2|206|845],[[2|206|845]],[37616]
69125,[65|8035|66|18000],[[65|8035]|[66|18000]],[[2|206|1410]],[],[40140],,691,[117|20],[117|20],25,[2|206|1410],[[2|206|1410]],[40140]
69126,[65|8540|66|19135],[[65|8540]|[66|19135]],[[2|206|1585]],[],[42665],,691,[117|20],[117|20],26,[2|206|1585],[[2|206|1585]],[42665]
69127,[65|9045|66|20270],[[65|9045]|[66|20270]],[[2|206|1585]],[],[45189],,691,[117|20],[117|20],27,[2|206|1585],[[2|206|1585]],[45189]
69128,[65|9550|66|21405],[[65|9550]|[66|21405]],[[2|206|1760]],[],[47714],,691,[117|20],[117|20],28,[2|206|1760],[[2|206|1760]],[47714]
69129,[65|10055|66|22540],[[65|10055]|[66|22540]],[[2|206|1760]],[],[50238],,691,[117|20],[117|20],29,[2|206|1760],[[2|206|1760]],[50238]
69130,[65|12070|66|27065],[[65|12070]|[66|27065]],[[2|206|2640]],[],[60309],,691,[117|20],[117|20],30,[2|206|2640],[[2|206|2640]],[60309]
69131,[65|12910|66|28950],[[65|12910]|[66|28950]],[[2|206|1760]],[],[64507],,691,[117|30],[117|30],31,[2|206|1760],[[2|206|1760]],[64507]
69132,[65|13750|66|30835],[[65|13750]|[66|30835]],[[2|206|1935]],[],[68705],,691,[117|30],[117|30],32,[2|206|1935],[[2|206|1935]],[68705]
69133,[65|14590|66|32720],[[65|14590]|[66|32720]],[[2|206|2115]],[],[72903],,691,[117|30],[117|30],33,[2|206|2115],[[2|206|2115]],[72903]
69134,[65|15430|66|34605],[[65|15430]|[66|34605]],[[2|206|2640]],[],[77100],,691,[117|30],[117|30],34,[2|206|2640],[[2|206|2640]],[77100]
69135,[65|16270|66|36490],[[65|16270]|[66|36490]],[[2|206|2640]],[],[81298],,691,[117|30],[117|30],35,[2|206|2640],[[2|206|2640]],[81298]
69136,[65|17110|66|38375],[[65|17110]|[66|38375]],[[2|206|2640]],[],[85496],,691,[117|30],[117|30],36,[2|206|2640],[[2|206|2640]],[85496]
69137,[65|17950|66|40260],[[65|17950]|[66|40260]],[[2|206|3520]],[],[89694],,691,[117|30],[117|30],37,[2|206|3520],[[2|206|3520]],[89694]
69138,[65|18790|66|42145],[[65|18790]|[66|42145]],[[2|206|3520]],[],[93892],,691,[117|30],[117|30],38,[2|206|3520],[[2|206|3520]],[93892]
69139,[65|19630|66|44030],[[65|19630]|[66|44030]],[[2|206|3520]],[],[98089],,691,[117|30],[117|30],39,[2|206|3520],[[2|206|3520]],[98089]
69140,[65|22985|66|51570],[[65|22985]|[66|51570]],[[2|206|3520]],[],[114860],,691,[117|30],[117|30],40,[2|206|3520],[[2|206|3520]],[114860]
69141,[65|24330|66|54590],[[65|24330]|[66|54590]],[[2|206|2820]],[],[121583],,691,[117|40],[117|40],41,[2|206|2820],[[2|206|2820]],[121583]
69142,[65|25675|66|57610],[[65|25675]|[66|57610]],[[2|206|3100]],[],[128305],,691,[117|40],[117|40],42,[2|206|3100],[[2|206|3100]],[128305]
69143,[65|27020|66|60630],[[65|27020]|[66|60630]],[[2|206|3385]],[],[135027],,691,[117|40],[117|40],43,[2|206|3385],[[2|206|3385]],[135027]
69144,[65|28365|66|63650],[[65|28365]|[66|63650]],[[2|206|4225]],[],[141749],,691,[117|40],[117|40],44,[2|206|4225],[[2|206|4225]],[141749]
69145,[65|29710|66|66670],[[65|29710]|[66|66670]],[[2|206|4225]],[],[148472],,691,[117|40],[117|40],45,[2|206|4225],[[2|206|4225]],[148472]
69146,[65|31055|66|69690],[[65|31055]|[66|69690]],[[2|206|4225]],[],[155194],,691,[117|40],[117|40],46,[2|206|4225],[[2|206|4225]],[155194]
69147,[65|32400|66|72710],[[65|32400]|[66|72710]],[[2|206|5635]],[],[161916],,691,[117|40],[117|40],47,[2|206|5635],[[2|206|5635]],[161916]
69148,[65|33745|66|75730],[[65|33745]|[66|75730]],[[2|206|5635]],[],[168638],,691,[117|40],[117|40],48,[2|206|5635],[[2|206|5635]],[168638]
69149,[65|35090|66|78750],[[65|35090]|[66|78750]],[[2|206|5635]],[],[175360],,691,[117|40],[117|40],49,[2|206|5635],[[2|206|5635]],[175360]
69150,[65|40120|66|90060],[[65|40120]|[66|90060]],[[2|206|5635]],[],[200507],,691,[117|40],[117|40],50,[2|206|5635],[[2|206|5635]],[200507]
69201,[66|1885],[[66|1885]],[[2|206|180]],[],[838],,692,[117|0],[117|0],1,[2|206|180],[[2|206|180]],[838]
69202,[66|3770],[[66|3770]],[[2|206|215]],[],[1676],,692,[117|0],[117|0],2,[2|206|215],[[2|206|215]],[1676]
69203,[66|5655],[[66|5655]],[[2|206|230]],[],[2514],,692,[117|0],[117|0],3,[2|206|230],[[2|206|230]],[2514]
69204,[66|7540],[[66|7540]],[[2|206|250]],[],[3352],,692,[117|0],[117|0],4,[2|206|250],[[2|206|250]],[3352]
69205,[66|9425],[[66|9425]],[[2|206|265]],[],[4189],,692,[117|0],[117|0],5,[2|206|265],[[2|206|265]],[4189]
69206,[66|11310],[[66|11310]],[[2|206|285]],[],[5027],,692,[117|0],[117|0],6,[2|206|285],[[2|206|285]],[5027]
69207,[66|13195],[[66|13195]],[[2|206|320]],[],[5865],,692,[117|0],[117|0],7,[2|206|320],[[2|206|320]],[5865]
69208,[66|15080],[[66|15080]],[[2|206|355]],[],[6703],,692,[117|0],[117|0],8,[2|206|355],[[2|206|355]],[6703]
69209,[66|16965],[[66|16965]],[[2|206|530]],[],[7540],,692,[117|0],[117|0],9,[2|206|530],[[2|206|530]],[7540]
69210,[66|24505],[[66|24505]],[[2|206|705]],[],[10892],,692,[117|0],[117|0],10,[2|206|705],[[2|206|705]],[10892]
69211,[66|27335],[[66|27335]],[[2|206|530]],[],[12149],,692,[117|10],[117|10],11,[2|206|530],[[2|206|530]],[12149]
69212,[66|30165],[[66|30165]],[[2|206|530]],[],[13407],,692,[117|10],[117|10],12,[2|206|530],[[2|206|530]],[13407]
69213,[66|32995],[[66|32995]],[[2|206|620]],[],[14665],,692,[117|10],[117|10],13,[2|206|620],[[2|206|620]],[14665]
69214,[66|35825],[[66|35825]],[[2|206|620]],[],[15923],,692,[117|10],[117|10],14,[2|206|620],[[2|206|620]],[15923]
