id,equipTierAtlas,iconAtlas,attr_para1,attrs,cost,costs,equip_tier,equip_tier_atlas,fightforce,icon,icon_atlas,level,lord_equip_desc,lord_equip_name,quality,star,type
1340132,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|2930|13103|6100|10104|5370],[[3103|2930]|[13103|6100]|[10104|5370]],[2|154|21000|2|155|270|2|156|45|2|157|7],[[2|154|21000]|[2|155|270]|[2|156|45]|[2|157|7]],icon_txt_T3,,556623,icon_lord_4,,132,lord_equip_desc011,lord_equip_name04,6,3,4
1340133,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|2950|13103|6150|10104|5415],[[3103|2950]|[13103|6150]|[10104|5415]],[2|154|21000|2|155|270|2|156|45|2|157|7],[[2|154|21000]|[2|155|270]|[2|156|45]|[2|157|7]],icon_txt_T3,,564596,icon_lord_4,,133,lord_equip_desc011,lord_equip_name04,6,3,4
1340134,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|2975|13103|6200|10104|5455],[[3103|2975]|[13103|6200]|[10104|5455]],[2|154|21000|2|155|270|2|156|45|2|157|7],[[2|154|21000]|[2|155|270]|[2|156|45]|[2|157|7]],icon_txt_T3,,572569,icon_lord_4,,134,lord_equip_desc011,lord_equip_name04,6,3,4
1340135,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3000|13103|6250|10104|5500],[[3103|3000]|[13103|6250]|[10104|5500]],[2|154|21000|2|155|270|2|156|45|2|157|7],[[2|154|21000]|[2|155|270]|[2|156|45]|[2|157|7]],icon_txt_T3,,580543,icon_lord_4,,135,lord_equip_desc011,lord_equip_name04,6,3,4
1340136,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3025|13103|6305|10104|5550],[[3103|3025]|[13103|6305]|[10104|5550]],[2|154|24000|2|155|290|2|156|50|2|157|8],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|8]],icon_txt_T4,,591566,icon_lord_4,,136,lord_equip_desc011,lord_equip_name03,6,0,4
1340137,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3050|13103|6360|10104|5595],[[3103|3050]|[13103|6360]|[10104|5595]],[2|154|24000|2|155|290|2|156|50|2|157|8],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|8]],icon_txt_T4,,602692,icon_lord_4,,137,lord_equip_desc011,lord_equip_name03,6,1,4
1340138,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3080|13103|6415|10104|5645],[[3103|3080]|[13103|6415]|[10104|5645]],[2|154|24000|2|155|290|2|156|50|2|157|8],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|8]],icon_txt_T4,,613921,icon_lord_4,,138,lord_equip_desc011,lord_equip_name03,6,1,4
1340139,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3105|13103|6470|10104|5690],[[3103|3105]|[13103|6470]|[10104|5690]],[2|154|24000|2|155|290|2|156|50|2|157|8],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|8]],icon_txt_T4,,625253,icon_lord_4,,139,lord_equip_desc011,lord_equip_name03,6,1,4
1340140,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3130|13103|6520|10104|5740],[[3103|3130]|[13103|6520]|[10104|5740]],[2|154|24000|2|155|290|2|156|50|2|157|8],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|8]],icon_txt_T4,,636687,icon_lord_4,,140,lord_equip_desc011,lord_equip_name03,6,1,4
1340141,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3155|13103|6575|10104|5785],[[3103|3155]|[13103|6575]|[10104|5785]],[2|154|24000|2|155|290|2|156|50|2|157|8],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|8]],icon_txt_T4,,648225,icon_lord_4,,141,lord_equip_desc011,lord_equip_name03,6,1,4
1340142,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3185|13103|6630|10104|5835],[[3103|3185]|[13103|6630]|[10104|5835]],[2|154|24000|2|155|290|2|156|50|2|157|10],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|10]],icon_txt_T4,,659866,icon_lord_4,,142,lord_equip_desc011,lord_equip_name03,6,1,4
1340143,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3210|13103|6685|10104|5885],[[3103|3210]|[13103|6685]|[10104|5885]],[2|154|24000|2|155|290|2|156|50|2|157|10],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|10]],icon_txt_T4,,671610,icon_lord_4,,143,lord_equip_desc011,lord_equip_name03,6,1,4
1340144,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3235|13103|6740|10104|5930],[[3103|3235]|[13103|6740]|[10104|5930]],[2|154|24000|2|155|290|2|156|50|2|157|10],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|10]],icon_txt_T4,,683457,icon_lord_4,,144,lord_equip_desc011,lord_equip_name03,6,1,4
1340145,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3260|13103|6795|10104|5980],[[3103|3260]|[13103|6795]|[10104|5980]],[2|154|24000|2|155|290|2|156|50|2|157|10],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|10]],icon_txt_T4,,695407,icon_lord_4,,145,lord_equip_desc011,lord_equip_name03,6,1,4
1340146,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3285|13103|6850|10104|6025],[[3103|3285]|[13103|6850]|[10104|6025]],[2|154|24000|2|155|290|2|156|50|2|157|10],[[2|154|24000]|[2|155|290]|[2|156|50]|[2|157|10]],icon_txt_T4,,707461,icon_lord_4,,146,lord_equip_desc011,lord_equip_name03,6,1,4
1340147,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3315|13103|6910|10104|6080],[[3103|3315]|[13103|6910]|[10104|6080]],[2|154|30000|2|155|320|2|156|60|2|157|12],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|12]],icon_txt_T4,,720149,icon_lord_4,,147,lord_equip_desc011,lord_equip_name03,6,2,4
1340148,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3345|13103|6970|10104|6130],[[3103|3345]|[13103|6970]|[10104|6130]],[2|154|30000|2|155|320|2|156|60|2|157|12],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|12]],icon_txt_T4,,732950,icon_lord_4,,148,lord_equip_desc011,lord_equip_name03,6,2,4
1340149,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3375|13103|7030|10104|6185],[[3103|3375]|[13103|7030]|[10104|6185]],[2|154|30000|2|155|320|2|156|60|2|157|12],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|12]],icon_txt_T4,,745863,icon_lord_4,,149,lord_equip_desc011,lord_equip_name03,6,2,4
1340150,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3400|13103|7085|10104|6235],[[3103|3400]|[13103|7085]|[10104|6235]],[2|154|30000|2|155|320|2|156|60|2|157|12],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|12]],icon_txt_T4,,758890,icon_lord_4,,150,lord_equip_desc011,lord_equip_name03,6,2,4
1340151,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3430|13103|7145|10104|6290],[[3103|3430]|[13103|7145]|[10104|6290]],[2|154|30000|2|155|320|2|156|60|2|157|12],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|12]],icon_txt_T4,,772029,icon_lord_4,,151,lord_equip_desc011,lord_equip_name03,6,2,4
1340152,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3460|13103|7205|10104|6340],[[3103|3460]|[13103|7205]|[10104|6340]],[2|154|30000|2|155|320|2|156|60|2|157|14],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|14]],icon_txt_T4,,785280,icon_lord_4,,152,lord_equip_desc011,lord_equip_name03,6,2,4
1340153,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3490|13103|7265|10104|6395],[[3103|3490]|[13103|7265]|[10104|6395]],[2|154|30000|2|155|320|2|156|60|2|157|14],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|14]],icon_txt_T4,,798645,icon_lord_4,,153,lord_equip_desc011,lord_equip_name03,6,2,4
1340154,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3515|13103|7325|10104|6445],[[3103|3515]|[13103|7325]|[10104|6445]],[2|154|30000|2|155|320|2|156|60|2|157|14],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|14]],icon_txt_T4,,812122,icon_lord_4,,154,lord_equip_desc011,lord_equip_name03,6,2,4
1340155,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3545|13103|7385|10104|6500],[[3103|3545]|[13103|7385]|[10104|6500]],[2|154|30000|2|155|320|2|156|60|2|157|14],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|14]],icon_txt_T4,,825712,icon_lord_4,,155,lord_equip_desc011,lord_equip_name03,6,2,4
1340156,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3575|13103|7445|10104|6550],[[3103|3575]|[13103|7445]|[10104|6550]],[2|154|30000|2|155|320|2|156|60|2|157|14],[[2|154|30000]|[2|155|320]|[2|156|60]|[2|157|14]],icon_txt_T4,,839414,icon_lord_4,,156,lord_equip_desc011,lord_equip_name03,6,2,4
1340157,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3605|13103|7510|10104|6610],[[3103|3605]|[13103|7510]|[10104|6610]],[2|154|36000|2|155|360|2|156|70|2|157|14],[[2|154|36000]|[2|155|360]|[2|156|70]|[2|157|14]],icon_txt_T4,,854197,icon_lord_4,,157,lord_equip_desc011,lord_equip_name03,6,3,4
1340158,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3640|13103|7580|10104|6670],[[3103|3640]|[13103|7580]|[10104|6670]],[2|154|36000|2|155|360|2|156|70|2|157|16],[[2|154|36000]|[2|155|360]|[2|156|70]|[2|157|16]],icon_txt_T4,,869108,icon_lord_4,,158,lord_equip_desc011,lord_equip_name03,6,3,4
1340159,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3670|13103|7650|10104|6730],[[3103|3670]|[13103|7650]|[10104|6730]],[2|154|36000|2|155|360|2|156|70|2|157|16],[[2|154|36000]|[2|155|360]|[2|156|70]|[2|157|16]],icon_txt_T4,,884148,icon_lord_4,,159,lord_equip_desc011,lord_equip_name03,6,3,4
1340160,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3705|13103|7715|10104|6790],[[3103|3705]|[13103|7715]|[10104|6790]],[2|154|36000|2|155|360|2|156|70|2|157|16],[[2|154|36000]|[2|155|360]|[2|156|70]|[2|157|16]],icon_txt_T4,,899317,icon_lord_4,,160,lord_equip_desc011,lord_equip_name03,6,3,4
1340161,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3735|13103|7785|10104|6850],[[3103|3735]|[13103|7785]|[10104|6850]],[2|154|36000|2|155|360|2|156|70|2|157|16],[[2|154|36000]|[2|155|360]|[2|156|70]|[2|157|16]],icon_txt_T4,,914615,icon_lord_4,,161,lord_equip_desc011,lord_equip_name03,6,3,4
1340162,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3770|13103|7855|10104|6910],[[3103|3770]|[13103|7855]|[10104|6910]],[2|154|36000|2|155|360|2|156|70|2|157|18],[[2|154|36000]|[2|155|360]|[2|156|70]|[2|157|18]],icon_txt_T4,,930041,icon_lord_4,,162,lord_equip_desc011,lord_equip_name03,6,3,4
1340163,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3800|13103|7920|10104|6970],[[3103|3800]|[13103|7920]|[10104|6970]],[2|154|36000|2|155|360|2|156|70|2|157|18],[[2|154|36000]|[2|155|360]|[2|156|70]|[2|157|18]],icon_txt_T4,,945596,icon_lord_4,,163,lord_equip_desc011,lord_equip_name03,6,3,4
1340164,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3835|13103|7990|10104|7030],[[3103|3835]|[13103|7990]|[10104|7030]],[2|154|36000|2|155|360|2|156|70|2|157|18],[[2|154|36000]|[2|155|360]|[2|156|70]|[2|157|18]],icon_txt_T4,,961281,icon_lord_4,,164,lord_equip_desc011,lord_equip_name03,6,3,4
1340165,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3865|13103|8055|10104|7090],[[3103|3865]|[13103|8055]|[10104|7090]],[2|154|36000|2|155|360|2|156|70|2|157|18],[[2|154|36000]|[2|155|360]|[2|156|70]|[2|157|18]],icon_txt_T4,,977093,icon_lord_4,,165,lord_equip_desc011,lord_equip_name03,6,3,4
1340166,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3103|3900|13103|8125|10104|7150],[[3103|3900]|[13103|8125]|[10104|7150]],[2|154|36000|2|155|360|2|156|70|2|157|18],[[2|154|36000]|[2|155|360]|[2|156|70]|[2|157|18]],icon_txt_T4,,993035,icon_lord_4,,166,lord_equip_desc011,lord_equip_name03,6,3,4
1350001,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|75|14104|205|10103|25],[[4104|75]|[14104|205]|[10103|25]],[2|154|1500|2|155|20],[[2|154|1500]|[2|155|20]],,,1818,icon_lord_2,,1,lord_equip_desc001,lord_equip_name05,2,0,5
1350002,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|150|14104|410|10103|50],[[4104|150]|[14104|410]|[10103|50]],[2|154|3800|2|155|40],[[2|154|3800]|[2|155|40]],,,3897,icon_lord_2,,2,lord_equip_desc001,lord_equip_name05,2,1,5
1350003,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|230|14104|635|10103|80],[[4104|230]|[14104|635]|[10103|80]],[2|154|4000|2|155|50],[[2|154|4000]|[2|155|50]],,,5600,icon_lord_2,,3,lord_equip_desc002,lord_equip_name05,3,0,5
1350004,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|270|14104|745|10103|95],[[4104|270]|[14104|745]|[10103|95]],[2|154|6400|2|155|60],[[2|154|6400]|[2|155|60]],,,7304,icon_lord_2,,4,lord_equip_desc002,lord_equip_name05,3,1,5
1350005,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|310|14104|860|10103|110],[[4104|310]|[14104|860]|[10103|110]],[2|154|6400|2|155|60],[[2|154|6400]|[2|155|60]],,,9008,icon_lord_2,,5,lord_equip_desc002,lord_equip_name05,3,1,5
1350006,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|355|14104|970|10103|120],[[4104|355]|[14104|970]|[10103|120]],[2|154|1300|2|155|5|2|156|10],[[2|154|1300]|[2|155|5]|[2|156|10]],,,10712,icon_lord_2,,6,lord_equip_desc002,lord_equip_name05,3,2,5
1350007,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|395|14104|1080|10103|135],[[4104|395]|[14104|1080]|[10103|135]],[2|154|1300|2|155|5|2|156|10],[[2|154|1300]|[2|155|5]|[2|156|10]],,,12416,icon_lord_2,,7,lord_equip_desc002,lord_equip_name05,3,2,5
1350008,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|435|14104|1195|10103|150],[[4104|435]|[14104|1195]|[10103|150]],[2|154|1500|2|155|5|2|156|10],[[2|154|1500]|[2|155|5]|[2|156|10]],,,14120,icon_lord_2,,8,lord_equip_desc002,lord_equip_name05,3,3,5
1350009,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|475|14104|1305|10103|165],[[4104|475]|[14104|1305]|[10103|165]],[2|154|1500|2|155|5|2|156|10],[[2|154|1500]|[2|155|5]|[2|156|10]],,,15824,icon_lord_2,,9,lord_equip_desc002,lord_equip_name05,3,3,5
1350010,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|565|14104|1550|10103|195],[[4104|565]|[14104|1550]|[10103|195]],[2|154|1800|2|155|5|2|156|12],[[2|154|1800]|[2|155|5]|[2|156|12]],,,17597,icon_lord_2,,10,lord_equip_desc003,lord_equip_name05,4,0,5
1350011,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|595|14104|1635|10103|205],[[4104|595]|[14104|1635]|[10103|205]],[2|154|1300|2|155|5|2|156|12],[[2|154|1300]|[2|155|5]|[2|156|12]],,,19370,icon_lord_2,,11,lord_equip_desc003,lord_equip_name05,4,1,5
1350012,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|625|14104|1715|10103|215],[[4104|625]|[14104|1715]|[10103|215]],[2|154|1300|2|155|5|2|156|12],[[2|154|1300]|[2|155|5]|[2|156|12]],,,21143,icon_lord_2,,12,lord_equip_desc003,lord_equip_name05,4,1,5
1350013,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|655|14104|1795|10103|225],[[4104|655]|[14104|1795]|[10103|225]],[2|154|1300|2|155|5|2|156|12],[[2|154|1300]|[2|155|5]|[2|156|12]],,,22916,icon_lord_2,,13,lord_equip_desc003,lord_equip_name05,4,1,5
1350014,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|685|14104|1880|10103|235],[[4104|685]|[14104|1880]|[10103|235]],[2|154|2500|2|155|20|2|156|12],[[2|154|2500]|[2|155|20]|[2|156|12]],,,24690,icon_lord_2,,14,lord_equip_desc003,lord_equip_name05,4,2,5
1350015,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|715|14104|1960|10103|250],[[4104|715]|[14104|1960]|[10103|250]],[2|154|2500|2|155|20|2|156|12],[[2|154|2500]|[2|155|20]|[2|156|12]],,,26463,icon_lord_2,,15,lord_equip_desc003,lord_equip_name05,4,2,5
1350016,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|745|14104|2040|10103|260],[[4104|745]|[14104|2040]|[10103|260]],[2|154|2500|2|155|20|2|156|12],[[2|154|2500]|[2|155|20]|[2|156|12]],,,28236,icon_lord_2,,16,lord_equip_desc003,lord_equip_name05,4,2,5
1350017,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|770|14104|2125|10103|270],[[4104|770]|[14104|2125]|[10103|270]],[2|154|3500|2|155|30|2|156|12],[[2|154|3500]|[2|155|30]|[2|156|12]],,,30009,icon_lord_2,,17,lord_equip_desc003,lord_equip_name05,4,3,5
1350018,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|800|14104|2205|10103|280],[[4104|800]|[14104|2205]|[10103|280]],[2|154|3500|2|155|30|2|156|12],[[2|154|3500]|[2|155|30]|[2|156|12]],,,31782,icon_lord_2,,18,lord_equip_desc003,lord_equip_name05,4,3,5
1350019,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|830|14104|2285|10103|290],[[4104|830]|[14104|2285]|[10103|290]],[2|154|3500|2|155|30|2|156|12],[[2|154|3500]|[2|155|30]|[2|156|12]],,,33556,icon_lord_2,,19,lord_equip_desc003,lord_equip_name05,4,3,5
1350020,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|930|14104|2565|10103|325],[[4104|930]|[14104|2565]|[10103|325]],[2|154|3300|2|155|30|2|156|15],[[2|154|3300]|[2|155|30]|[2|156|15]],icon_txt_T1,,35469,icon_lord_2,,20,lord_equip_desc006,lord_equip_name05,5,0,5
1350021,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|955|14104|2630|10103|330],[[4104|955]|[14104|2630]|[10103|330]],[2|154|3900|2|155|30|2|156|15],[[2|154|3900]|[2|155|30]|[2|156|15]],icon_txt_T1,,37382,icon_lord_2,,21,lord_equip_desc006,lord_equip_name05,5,1,5
1350022,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|980|14104|2700|10103|340],[[4104|980]|[14104|2700]|[10103|340]],[2|154|3900|2|155|30|2|156|15],[[2|154|3900]|[2|155|30]|[2|156|15]],icon_txt_T1,,39295,icon_lord_2,,22,lord_equip_desc006,lord_equip_name05,5,1,5
1350023,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|1005|14104|2770|10103|350],[[4104|1005]|[14104|2770]|[10103|350]],[2|154|4400|2|155|30|2|156|15],[[2|154|4400]|[2|155|30]|[2|156|15]],icon_txt_T1,,41208,icon_lord_2,,23,lord_equip_desc006,lord_equip_name05,5,1,5
1350024,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|1030|14104|2840|10103|360],[[4104|1030]|[14104|2840]|[10103|360]],[2|154|4400|2|155|30|2|156|15],[[2|154|4400]|[2|155|30]|[2|156|15]],icon_txt_T1,,43121,icon_lord_2,,24,lord_equip_desc006,lord_equip_name05,5,1,5
1350025,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|1055|14104|2905|10103|365],[[4104|1055]|[14104|2905]|[10103|365]],[2|154|4900|2|155|35|2|156|15],[[2|154|4900]|[2|155|35]|[2|156|15]],icon_txt_T1,,45034,icon_lord_2,,25,lord_equip_desc006,lord_equip_name05,5,2,5
1350026,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|1080|14104|2975|10103|375],[[4104|1080]|[14104|2975]|[10103|375]],[2|154|4900|2|155|35|2|156|15],[[2|154|4900]|[2|155|35]|[2|156|15]],icon_txt_T1,,46948,icon_lord_2,,26,lord_equip_desc006,lord_equip_name05,5,2,5
1350027,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|1105|14104|3045|10103|385],[[4104|1105]|[14104|3045]|[10103|385]],[2|154|4900|2|155|35|2|156|15],[[2|154|4900]|[2|155|35]|[2|156|15]],icon_txt_T1,,48861,icon_lord_2,,27,lord_equip_desc006,lord_equip_name05,5,2,5
1350028,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|1130|14104|3115|10103|395],[[4104|1130]|[14104|3115]|[10103|395]],[2|154|4900|2|155|35|2|156|15],[[2|154|4900]|[2|155|35]|[2|156|15]],icon_txt_T1,,50774,icon_lord_2,,28,lord_equip_desc006,lord_equip_name05,5,2,5
1350029,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|1155|14104|3185|10103|400],[[4104|1155]|[14104|3185]|[10103|400]],[2|154|5400|2|155|45|2|156|20],[[2|154|5400]|[2|155|45]|[2|156|20]],icon_txt_T1,,52687,icon_lord_2,,29,lord_equip_desc006,lord_equip_name05,5,3,5
1350030,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|1185|14104|3250|10103|410],[[4104|1185]|[14104|3250]|[10103|410]],[2|154|5400|2|155|45|2|156|20],[[2|154|5400]|[2|155|45]|[2|156|20]],icon_txt_T1,,54600,icon_lord_2,,30,lord_equip_desc006,lord_equip_name05,5,3,5
1350031,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|1210|14104|3320|10103|420],[[4104|1210]|[14104|3320]|[10103|420]],[2|154|5400|2|155|45|2|156|20],[[2|154|5400]|[2|155|45]|[2|156|20]],icon_txt_T1,,56513,icon_lord_2,,31,lord_equip_desc006,lord_equip_name05,5,3,5
1350032,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|1235|14104|3390|10103|430],[[4104|1235]|[14104|3390]|[10103|430]],[2|154|5400|2|155|45|2|156|20],[[2|154|5400]|[2|155|45]|[2|156|20]],icon_txt_T1,,58427,icon_lord_2,,32,lord_equip_desc006,lord_equip_name05,5,3,5
1350033,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|1350|14104|3705|10103|470],[[4104|1350]|[14104|3705]|[10103|470]],[2|154|5500|2|155|50|2|156|20],[[2|154|5500]|[2|155|50]|[2|156|20]],icon_txt_T2,,61024,icon_lord_2,,33,lord_equip_desc007,lord_equip_name05,5,0,5
1350034,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|1375|14104|3785|10103|480],[[4104|1375]|[14104|3785]|[10103|480]],[2|154|7300|2|155|75|2|156|20],[[2|154|7300]|[2|155|75]|[2|156|20]],icon_txt_T2,,63621,icon_lord_2,,34,lord_equip_desc007,lord_equip_name05,5,1,5
1350035,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|1405|14104|3865|10103|490],[[4104|1405]|[14104|3865]|[10103|490]],[2|154|7300|2|155|75|2|156|20],[[2|154|7300]|[2|155|75]|[2|156|20]],icon_txt_T2,,66218,icon_lord_2,,35,lord_equip_desc007,lord_equip_name05,5,1,5
1350036,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|1435|14104|3945|10103|500],[[4104|1435]|[14104|3945]|[10103|500]],[2|154|7300|2|155|75|2|156|20],[[2|154|7300]|[2|155|75]|[2|156|20]],icon_txt_T2,,68815,icon_lord_2,,36,lord_equip_desc007,lord_equip_name05,5,1,5
1350037,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|1465|14104|4025|10103|510],[[4104|1465]|[14104|4025]|[10103|510]],[2|154|7300|2|155|75|2|156|20],[[2|154|7300]|[2|155|75]|[2|156|20]],icon_txt_T2,,71412,icon_lord_2,,37,lord_equip_desc007,lord_equip_name05,5,1,5
1350038,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|1490|14104|4100|10103|520],[[4104|1490]|[14104|4100]|[10103|520]],[2|154|7800|2|155|75|2|156|20],[[2|154|7800]|[2|155|75]|[2|156|20]],icon_txt_T2,,74009,icon_lord_2,,38,lord_equip_desc007,lord_equip_name05,5,2,5
1350039,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|1520|14104|4180|10103|530],[[4104|1520]|[14104|4180]|[10103|530]],[2|154|7800|2|155|75|2|156|20],[[2|154|7800]|[2|155|75]|[2|156|20]],icon_txt_T2,,76606,icon_lord_2,,39,lord_equip_desc007,lord_equip_name05,5,2,5
1350040,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|1550|14104|4260|10103|540],[[4104|1550]|[14104|4260]|[10103|540]],[2|154|7800|2|155|75|2|156|20],[[2|154|7800]|[2|155|75]|[2|156|20]],icon_txt_T2,,79203,icon_lord_2,,40,lord_equip_desc007,lord_equip_name05,5,2,5
1350041,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|1580|14104|4340|10103|550],[[4104|1580]|[14104|4340]|[10103|550]],[2|154|7800|2|155|75|2|156|20],[[2|154|7800]|[2|155|75]|[2|156|20]],icon_txt_T2,,81800,icon_lord_2,,41,lord_equip_desc007,lord_equip_name05,5,2,5
1350042,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|1605|14104|4420|10103|560],[[4104|1605]|[14104|4420]|[10103|560]],[2|154|8100|2|155|85|2|156|20],[[2|154|8100]|[2|155|85]|[2|156|20]],icon_txt_T2,,84397,icon_lord_2,,42,lord_equip_desc007,lord_equip_name05,5,3,5
1350043,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|1635|14104|4500|10103|570],[[4104|1635]|[14104|4500]|[10103|570]],[2|154|8100|2|155|85|2|156|20],[[2|154|8100]|[2|155|85]|[2|156|20]],icon_txt_T2,,86994,icon_lord_2,,43,lord_equip_desc007,lord_equip_name05,5,3,5
1350044,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|1665|14104|4575|10103|580],[[4104|1665]|[14104|4575]|[10103|580]],[2|154|8100|2|155|85|2|156|20],[[2|154|8100]|[2|155|85]|[2|156|20]],icon_txt_T2,,89591,icon_lord_2,,44,lord_equip_desc007,lord_equip_name05,5,3,5
1350045,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|1695|14104|4655|10103|590],[[4104|1695]|[14104|4655]|[10103|590]],[2|154|8100|2|155|85|2|156|20],[[2|154|8100]|[2|155|85]|[2|156|20]],icon_txt_T2,,92188,icon_lord_2,,45,lord_equip_desc007,lord_equip_name05,5,3,5
1350046,Atlas/UI_PersonalInfo,Atlas/UI_Item,[4104|1825|14104|5015|10103|635],[[4104|1825]|[14104|5015]|[10103|635]],[2|154|8500|2|155|85|2|156|20],[[2|154|8500]|[2|155|85]|[2|156|20]],icon_txt_T3,,95565,icon_lord_2,,46,lord_equip_desc0061,lord_equip_name05,5,0,5
