id,IsAutoFinish,IsShowInTeleBubble,taskConditionVo,arrow_offset,Atlas,chapter_id,coordinate,coordinates,icon,inherit_type,is_auto_finish,is_change,is_close,is_land_guide,is_show_hand,is_transform_bubble,jumpParams,link_task,map_id,offsetPos,param1,param2,point,portal_use,portal_use2,reward,scene,show_progress,task_condition,task_condition_num,task_discription,task_group,task_guide,task_guide_mun,task_guide_mun2,task_guide2,task_order,task_show_quality,task_type,taskConditionType,unlock_building,unlock_id
311002,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,2,3,,,60102,10,1,102,110|2,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,120,3,102,,311001
311003,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,3,3,,,60103,10,1,102,110|3,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,130,3,102,,311002
311004,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,4,3,,,60104,10,1,102,110|4,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,140,3,102,,311003
311005,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,5,3,,,60105,10,1,102,110|5,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,150,3,102,,311004
311006,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,6,3,,,60106,10,1,102,110|6,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,160,3,102,,311005
311007,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,7,3,,,60107,10,1,102,110|7,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,170,3,102,,311006
311008,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,8,3,,,60108,10,1,102,110|8,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,180,3,102,,311007
311009,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,9,3,,,60109,10,1,102,110|9,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,190,3,102,,311008
311010,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,10,3,,,60110,10,1,102,110|10,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,200,3,102,,311009
311011,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,11,3,,,60002,10,1,102,110|11,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,210,3,102,,311010
311012,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,12,3,,,60002,10,1,102,110|12,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,220,3,102,,311011
311013,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,13,3,,,60002,10,1,102,110|13,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,230,3,102,,311012
311014,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,14,3,,,60002,10,1,102,110|14,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,240,3,102,,311013
311015,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,15,3,,,60002,10,1,102,110|15,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,250,3,102,,311014
311016,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,16,3,,,60002,10,1,102,110|16,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,260,3,102,,311015
311017,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,17,3,,,60002,10,1,102,110|17,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,270,3,102,,311016
311018,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,18,3,,,60002,10,1,102,110|18,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,280,3,102,,311017
311019,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,19,3,,,60002,10,1,102,110|19,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,290,3,102,,311018
311020,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,20,3,,,60002,10,1,102,110|20,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,300,3,102,,311019
311021,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,21,3,,,60002,10,1,102,110|21,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,310,3,102,,311020
311022,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,22,3,,,60002,10,1,102,110|22,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,320,3,102,,311021
311023,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,23,3,,,60002,10,1,102,110|23,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,330,3,102,,311022
311024,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,24,3,,,60002,10,1,102,110|24,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,340,3,102,,311023
311025,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,25,3,,,60002,10,1,102,110|25,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,350,3,102,,311024
311026,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,26,3,,,60002,10,1,102,110|26,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,360,3,102,,311025
311027,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,27,3,,,60002,10,1,102,110|27,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,370,3,102,,311026
311028,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,28,3,,,60002,10,1,102,110|28,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,380,3,102,,311027
311029,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,29,3,,,60002,10,1,102,110|29,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,390,3,102,,311028
311030,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,30,3,,,60002,10,1,102,110|30,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,400,3,102,,311029
311031,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,31,3,,,60002,10,1,102,110|31,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,410,3,102,,311030
311032,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,32,3,,,60002,10,1,102,110|32,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,420,3,102,,311031
311033,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,33,3,,,60002,10,1,102,110|33,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,430,3,102,,311032
311034,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,34,3,,,60002,10,1,102,110|34,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,440,3,102,,311033
311035,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,35,3,,,60002,10,1,102,110|35,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,450,3,102,,311034
311036,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,36,3,,,60002,10,1,102,110|36,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,460,3,102,,311035
311037,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,37,3,,,60002,10,1,102,110|37,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,470,3,102,,311036
311038,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,38,3,,,60002,10,1,102,110|38,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,480,3,102,,311037
311039,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,39,3,,,60002,10,1,102,110|39,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,490,3,102,,311038
311040,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_wangguozhidun,-1,-1,-1,-1,-1,-1,-1,[110|4|2],,-1,,110,40,3,,,60002,10,1,102,110|40,task_dec_build_lvup_110,121,1,[110|4|2],[110|4|2],1,-1,500,3,102,,311039
310601,false,false,TaskCondition_BuildingBuildLogic,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|3],,-1,,106,0,3,,,60201,1,1,4,106,task_dec_build,122,1,[106|3],[106|3],1,-1,130,3,BuildUnlock,,311702
310602,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,2,3,,,60202,10,1,102,106|2,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,140,3,102,,310601
310603,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,3,3,,,60203,10,1,102,106|3,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,150,3,102,,310602
310604,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,4,3,,,60204,10,1,102,106|4,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,160,3,102,,310603
310605,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,5,3,,,60205,10,1,102,106|5,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,170,3,102,,310604
310606,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,6,3,,,60206,10,1,102,106|6,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,180,3,102,,310605
310607,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,7,3,,,60207,10,1,102,106|7,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,190,3,102,,310606
310608,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,8,3,,,60208,10,1,102,106|8,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,200,3,102,,310607
310609,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,9,3,,,60209,10,1,102,106|9,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,210,3,102,,310608
310610,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,10,3,,,60210,10,1,102,106|10,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,220,3,102,,310609
310611,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,11,3,,,60002,10,1,102,106|11,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,230,3,102,,310610
310612,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,12,3,,,60002,10,1,102,106|12,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,240,3,102,,310611
310613,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,13,3,,,60002,10,1,102,106|13,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,250,3,102,,310612
310614,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,14,3,,,60002,10,1,102,106|14,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,260,3,102,,310613
310615,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,15,3,,,60002,10,1,102,106|15,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,270,3,102,,310614
310616,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,16,3,,,60002,10,1,102,106|16,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,280,3,102,,310615
310617,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,17,3,,,60002,10,1,102,106|17,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,290,3,102,,310616
310618,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,18,3,,,60002,10,1,102,106|18,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,300,3,102,,310617
310619,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,19,3,,,60002,10,1,102,106|19,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,310,3,102,,310618
310620,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,20,3,,,60002,10,1,102,106|20,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,320,3,102,,310619
310621,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,21,3,,,60002,10,1,102,106|21,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,330,3,102,,310620
310622,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,22,3,,,60002,10,1,102,106|22,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,340,3,102,,310621
310623,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,23,3,,,60002,10,1,102,106|23,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,350,3,102,,310622
310624,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,24,3,,,60002,10,1,102,106|24,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,360,3,102,,310623
310625,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,25,3,,,60002,10,1,102,106|25,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,370,3,102,,310624
310626,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,26,3,,,60002,10,1,102,106|26,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,380,3,102,,310625
310627,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,27,3,,,60002,10,1,102,106|27,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,390,3,102,,310626
310628,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,28,3,,,60002,10,1,102,106|28,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,400,3,102,,310627
310629,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,29,3,,,60002,10,1,102,106|29,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,410,3,102,,310628
310630,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,30,3,,,60002,10,1,102,106|30,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,420,3,102,,310629
310631,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,31,3,,,60002,10,1,102,106|31,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,430,3,102,,310630
310632,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,32,3,,,60002,10,1,102,106|32,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,440,3,102,,310631
310633,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,33,3,,,60002,10,1,102,106|33,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,450,3,102,,310632
310634,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,34,3,,,60002,10,1,102,106|34,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,460,3,102,,310633
310635,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,35,3,,,60002,10,1,102,106|35,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,470,3,102,,310634
310636,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,36,3,,,60002,10,1,102,106|36,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,480,3,102,,310635
310637,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,37,3,,,60002,10,1,102,106|37,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,490,3,102,,310636
310638,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,38,3,,,60002,10,1,102,106|38,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,500,3,102,,310637
310639,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,39,3,,,60002,10,1,102,106|39,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,510,3,102,,310638
310640,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_lianmengdiaoxiang,-1,-1,-1,-1,-1,-1,-1,[106|4|2],,-1,,106,40,3,,,60002,10,1,102,106|40,task_dec_build_lvup_106,122,1,[106|4|2],[106|4|2],1,-1,520,3,102,,310639
310701,false,false,TaskCondition_BuildingBuildLogic,,Atlas/UI_Building,-1,,,Building_buzudiaoxiang,-1,-1,-1,-1,-1,-1,-1,[107|3],,-1,,107,0,3,,,60301,1,1,4,107,task_dec_build,123,1,[107|3],[107|3],1,-1,150,3,BuildUnlock,,311702
310702,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_buzudiaoxiang,-1,-1,-1,-1,-1,-1,-1,[107|4|2],,-1,,107,2,3,,,60302,10,1,102,107|2,task_dec_build_lvup_107,123,1,[107|4|2],[107|4|2],1,-1,160,3,102,,310701
310703,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_buzudiaoxiang,-1,-1,-1,-1,-1,-1,-1,[107|4|2],,-1,,107,3,3,,,60303,10,1,102,107|3,task_dec_build_lvup_107,123,1,[107|4|2],[107|4|2],1,-1,170,3,102,,310702
310704,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_buzudiaoxiang,-1,-1,-1,-1,-1,-1,-1,[107|4|2],,-1,,107,4,3,,,60304,10,1,102,107|4,task_dec_build_lvup_107,123,1,[107|4|2],[107|4|2],1,-1,180,3,102,,310703
310705,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_buzudiaoxiang,-1,-1,-1,-1,-1,-1,-1,[107|4|2],,-1,,107,5,3,,,60305,10,1,102,107|5,task_dec_build_lvup_107,123,1,[107|4|2],[107|4|2],1,-1,190,3,102,,310704
310706,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_buzudiaoxiang,-1,-1,-1,-1,-1,-1,-1,[107|4|2],,-1,,107,6,3,,,60306,10,1,102,107|6,task_dec_build_lvup_107,123,1,[107|4|2],[107|4|2],1,-1,200,3,102,,310705
310707,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_buzudiaoxiang,-1,-1,-1,-1,-1,-1,-1,[107|4|2],,-1,,107,7,3,,,60307,10,1,102,107|7,task_dec_build_lvup_107,123,1,[107|4|2],[107|4|2],1,-1,210,3,102,,310706
310708,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_buzudiaoxiang,-1,-1,-1,-1,-1,-1,-1,[107|4|2],,-1,,107,8,3,,,60308,10,1,102,107|8,task_dec_build_lvup_107,123,1,[107|4|2],[107|4|2],1,-1,220,3,102,,310707
310709,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_buzudiaoxiang,-1,-1,-1,-1,-1,-1,-1,[107|4|2],,-1,,107,9,3,,,60309,10,1,102,107|9,task_dec_build_lvup_107,123,1,[107|4|2],[107|4|2],1,-1,230,3,102,,310708
310710,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_buzudiaoxiang,-1,-1,-1,-1,-1,-1,-1,[107|4|2],,-1,,107,10,3,,,60310,10,1,102,107|10,task_dec_build_lvup_107,123,1,[107|4|2],[107|4|2],1,-1,240,3,102,,310709
310711,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_buzudiaoxiang,-1,-1,-1,-1,-1,-1,-1,[107|4|2],,-1,,107,11,3,,,60003,10,1,102,107|11,task_dec_build_lvup_107,123,1,[107|4|2],[107|4|2],1,-1,250,3,102,,310710
310712,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_buzudiaoxiang,-1,-1,-1,-1,-1,-1,-1,[107|4|2],,-1,,107,12,3,,,60003,10,1,102,107|12,task_dec_build_lvup_107,123,1,[107|4|2],[107|4|2],1,-1,260,3,102,,310711
310713,false,false,TaskConditionBaseVO,,Atlas/UI_Building,-1,,,Building_buzudiaoxiang,-1,-1,-1,-1,-1,-1,-1,[107|4|2],,-1,,107,13,3,,,60003,10,1,102,107|13,task_dec_build_lvup_107,123,1,[107|4|2],[107|4|2],1,-1,270,3,102,,310712
