id,eliteMonsterAttrList,monsterAttrList,alert_range,attr_level,boss_reward,Cannot_push,chase_range,elite_kill_exp,elite_kill_exp_hero,elite_monster_attr,elite_monster_attr_group,elite_probability,elite_reward_id,elite_rewardIds,fight_bubble,fightBubbleMeta,first_reward_id,first_rewardIds,firstkill_dialog,firstkill_event_id,haloFX,haloFX__scale,ini_action,Is_Boss,kill_event_id,kill_exp,kill_exp_hero,level,map_id,model_scale,monster_attr,monster_attr_group,name,OutRangeRecaver,patrol_distance,patrol_idle_time,patrol_range,relive_cdtime,reward_id,rewardIds,unitID
320215,[[3|43680000]|[4|20300000000]|[18|61600]],[[3|43680000]|[4|20300000000]|[18|61600]],1200,-1,,1,3000,-1,-1,"3|43680000,4|20300000000,18|61600",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,-1,-1,-1,-1,0,-1,70,"3|43680000,4|20300000000,18|61600",2,虚空宝库,-1,,,-1,-1,,[],88011
320216,[[3|44160000]|[4|20600000000]|[18|61600]],[[3|44160000]|[4|20600000000]|[18|61600]],1200,-1,,1,3000,-1,-1,"3|44160000,4|20600000000,18|61600",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,-1,-1,-1,-1,0,-1,70,"3|44160000,4|20600000000,18|61600",2,虚空宝库,-1,,,-1,-1,,[],88067
320217,[[3|44640000]|[4|20900000000]|[18|61600]],[[3|44640000]|[4|20900000000]|[18|61600]],1200,-1,,1,3000,-1,-1,"3|44640000,4|20900000000,18|61600",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,-1,-1,-1,-1,0,-1,70,"3|44640000,4|20900000000,18|61600",2,虚空宝库,-1,,,-1,-1,,[],88068
320218,[[3|45120000]|[4|21200000000]|[18|61600]],[[3|45120000]|[4|21200000000]|[18|61600]],1200,-1,,1,3000,-1,-1,"3|45120000,4|21200000000,18|61600",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,-1,-1,-1,-1,0,-1,70,"3|45120000,4|21200000000,18|61600",2,虚空宝库,-1,,,-1,-1,,[],88069
320219,[[3|45600000]|[4|21500000000]|[18|61600]],[[3|45600000]|[4|21500000000]|[18|61600]],1200,-1,,1,3000,-1,-1,"3|45600000,4|21500000000,18|61600",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,-1,-1,-1,-1,0,-1,70,"3|45600000,4|21500000000,18|61600",2,虚空宝库,-1,,,-1,-1,,[],60417
320220,[[3|46080000]|[4|21800000000]|[18|61600]],[[3|46080000]|[4|21800000000]|[18|61600]],1200,-1,,1,3000,-1,-1,"3|46080000,4|21800000000,18|61600",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,-1,-1,-1,-1,0,-1,70,"3|46080000,4|21800000000,18|61600",2,虚空宝库,-1,,,-1,-1,,[],88056
320221,[[3|46560000]|[4|22100000000]|[18|61600]],[[3|46560000]|[4|22100000000]|[18|61600]],1200,-1,,1,3000,-1,-1,"3|46560000,4|22100000000,18|61600",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,-1,-1,-1,-1,0,-1,70,"3|46560000,4|22100000000,18|61600",2,虚空宝库,-1,,,-1,-1,,[],88064
320222,[[3|47040000]|[4|22400000000]|[18|61600]],[[3|47040000]|[4|22400000000]|[18|61600]],1200,-1,,1,3000,-1,-1,"3|47040000,4|22400000000,18|61600",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,-1,-1,-1,-1,0,-1,70,"3|47040000,4|22400000000,18|61600",2,虚空宝库,-1,,,-1,-1,,[],88065
320223,[[3|47520000]|[4|22700000000]|[18|61600]],[[3|47520000]|[4|22700000000]|[18|61600]],1200,-1,,1,3000,-1,-1,"3|47520000,4|22700000000,18|61600",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,-1,-1,-1,-1,0,-1,70,"3|47520000,4|22700000000,18|61600",2,虚空宝库,-1,,,-1,-1,,[],88070
320224,[[3|48000000]|[4|23000000000]|[18|61600]],[[3|48000000]|[4|23000000000]|[18|61600]],1200,-1,,1,3000,-1,-1,"3|48000000,4|23000000000,18|61600",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,-1,-1,-1,-1,0,-1,70,"3|48000000,4|23000000000,18|61600",2,虚空宝库,-1,,,-1,-1,,[],60417
320225,[[3|48480000]|[4|23300000000]|[18|61600]],[[3|48480000]|[4|23300000000]|[18|61600]],1200,-1,,1,3000,-1,-1,"3|48480000,4|23300000000,18|61600",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,-1,-1,-1,-1,0,-1,70,"3|48480000,4|23300000000,18|61600",2,虚空宝库,-1,,,-1,-1,,[],88025
320226,[[3|48960000]|[4|23600000000]|[18|61600]],[[3|48960000]|[4|23600000000]|[18|61600]],1200,-1,,1,3000,-1,-1,"3|48960000,4|23600000000,18|61600",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,-1,-1,-1,-1,0,-1,70,"3|48960000,4|23600000000,18|61600",2,虚空宝库,-1,,,-1,-1,,[],88058
320227,[[3|49440000]|[4|23900000000]|[18|61600]],[[3|49440000]|[4|23900000000]|[18|61600]],1200,-1,,1,3000,-1,-1,"3|49440000,4|23900000000,18|61600",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,-1,-1,-1,-1,0,-1,70,"3|49440000,4|23900000000,18|61600",2,虚空宝库,-1,,,-1,-1,,[],88059
320228,[[3|49920000]|[4|24200000000]|[18|61600]],[[3|49920000]|[4|24200000000]|[18|61600]],1200,-1,,1,3000,-1,-1,"3|49920000,4|24200000000,18|61600",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,-1,-1,-1,-1,0,-1,70,"3|49920000,4|24200000000,18|61600",2,虚空宝库,-1,,,-1,-1,,[],88071
320229,[[3|50400000]|[4|24500000000]|[18|61600]],[[3|50400000]|[4|24500000000]|[18|61600]],1200,-1,,1,3000,-1,-1,"3|50400000,4|24500000000,18|61600",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,-1,-1,-1,-1,0,-1,70,"3|50400000,4|24500000000,18|61600",2,虚空宝库,-1,,,-1,-1,,[],60417
320230,[[3|50880000]|[4|24800000000]|[18|61600]],[[3|50880000]|[4|24800000000]|[18|61600]],1200,-1,,1,3000,-1,-1,"3|50880000,4|24800000000,18|61600",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,-1,-1,-1,-1,0,-1,70,"3|50880000,4|24800000000,18|61600",2,虚空宝库,-1,,,-1,-1,,[],88020
320231,[[3|51360000]|[4|25100000000]|[18|61600]],[[3|51360000]|[4|25100000000]|[18|61600]],1200,-1,,1,3000,-1,-1,"3|51360000,4|25100000000,18|61600",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,-1,-1,-1,-1,0,-1,70,"3|51360000,4|25100000000,18|61600",2,虚空宝库,-1,,,-1,-1,,[],88061
320232,[[3|51840000]|[4|25400000000]|[18|61600]],[[3|51840000]|[4|25400000000]|[18|61600]],1200,-1,,1,3000,-1,-1,"3|51840000,4|25400000000,18|61600",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,-1,-1,-1,-1,0,-1,70,"3|51840000,4|25400000000,18|61600",2,虚空宝库,-1,,,-1,-1,,[],88062
320233,[[3|52320000]|[4|25700000000]|[18|61600]],[[3|52320000]|[4|25700000000]|[18|61600]],1200,-1,,1,3000,-1,-1,"3|52320000,4|25700000000,18|61600",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,-1,-1,-1,-1,0,-1,70,"3|52320000,4|25700000000,18|61600",2,虚空宝库,-1,,,-1,-1,,[],88072
320234,[[3|52800000]|[4|26000000000]|[18|61600]],[[3|52800000]|[4|26000000000]|[18|61600]],1200,-1,,1,3000,-1,-1,"3|52800000,4|26000000000,18|61600",3,-1,,[],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,-1,-1,-1,-1,0,-1,70,"3|52800000,4|26000000000,18|61600",2,虚空宝库,-1,,,-1,-1,,[],60417
500001,[[3|52]|[4|1155]],[[3|52]|[4|1155]],600,-1,,-1,1200,-1,-1,"3|52,4|1155",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,3001,50,"3|52,4|1155",2,,1,700|200,3000|1000,2000,-1,,[],60129
500002,[[3|52]|[4|2155]],[[3|52]|[4|2155]],600,-1,,-1,1200,-1,-1,"3|52,4|2155",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,3001,50,"3|52,4|2155",2,,1,700|200,3000|1000,2000,-1,,[],60130
500003,[[3|52]|[4|5155]],[[3|52]|[4|5155]],600,-1,,-1,1200,-1,-1,"3|52,4|5155",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,3001,50,"3|52,4|5155",2,,1,700|200,3000|1000,2000,-1,,[],60145
500011,[[3|52]|[4|1155]],[[3|52]|[4|1155]],600,-1,,-1,1200,-1,-1,"3|52,4|1155",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,3002,50,"3|52,4|1155",2,,1,700|200,3000|1000,2000,6000,,[],60129
500012,[[3|52]|[4|2155]],[[3|52]|[4|2155]],600,-1,,-1,1200,-1,-1,"3|52,4|2155",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,3002,50,"3|52,4|2155",2,,1,700|200,3000|1000,2000,6000,,[],60130
500013,[[3|52]|[4|5155]],[[3|52]|[4|5155]],600,-1,,-1,1200,-1,-1,"3|52,4|5155",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,-1,-1,0,3002,50,"3|52,4|5155",2,,1,700|200,3000|1000,2000,-1,,[],60145
1100101,[[3|172]|[4|1884]],[[3|115]|[4|1256]],400,18,,-1,1200,20,-1,"3|172,4|1884",3,-1,[38],[38],,,,[],-1,-1,,-1,,-1,-1,5,-1,18,-1,100,"3|115,4|1256",2,黑猪,1,700|200,3000|1000,2000,-1,[38],[38],60118
1100102,[[3|241]|[4|3897]],[[3|161]|[4|2598]],400,18,,-1,1200,20,-1,"3|241,4|3897",3,-1,[38|38|38],[38|38|38],,,,[],-1,-1,,-1,,-1,-1,5,-1,18,-1,50,"3|161,4|2598",2,黑狼,1,700|200,3000|1000,2000,-1,[38|38|38],[38|38|38],60117
1100103,[[3|274]|[4|4404]],[[3|183]|[4|2936]],400,19,,-1,1200,20,-1,"3|274,4|4404",3,-1,[38|38|38],[38|38|38],,,,[],-1,-1,,-1,,-1,-1,5,-1,19,-1,50,"3|183,4|2936",2,黑熊,1,700|200,3000|1000,2000,-1,[38|38|38],[38|38|38],60119
1100104,[[3|618]|[4|60018]],[[3|412]|[4|40012]],400,20,,-1,1200,20,-1,"3|618,4|60018",3,-1,[38|38|38|38|38|6701],[38|38|38|38|38|6701],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,5,-1,20,-1,70,"3|412,4|40012",2,黑熊,1,700|200,3000|1000,2000,-1,[38|38|38|38|38|6701],[38|38|38|38|38|6701],60125
1100201,[[3|807]|[4|8221]],[[3|538]|[4|5481]],400,22,,-1,1200,20,-1,"3|807,4|8221",3,-1,[38],[38],,,,[],-1,-1,,-1,,-1,-1,5,-1,22,-1,100,"3|538,4|5481",2,史莱姆-草,1,700|200,3000|1000,2000,-1,[38],[38],60069
1100202,[[3|987]|[4|9942]],[[3|658]|[4|6628]],400,22,,-1,1200,20,-1,"3|987,4|9942",3,-1,[38],[38],,,,[],-1,-1,,-1,,-1,-1,5,-1,22,-1,100,"3|658,4|6628",2,蝙蝠,1,700|200,3000|1000,2000,-1,[38],[38],60064
1100203,[[3|1402]|[4|20994]],[[3|935]|[4|13996]],400,25,,-1,1200,20,-1,"3|1402,4|20994",3,-1,[38|38|38],[38|38|38],,,,[],-1,-1,,-1,,-1,-1,5,-1,25,-1,55,"3|935,4|13996",2,绿巨人,1,700|200,3000|1000,2000,-1,[38|38|38],[38|38|38],60128
1100204,[[3|2700]|[4|294471]],[[3|1800]|[4|196314]],400,29,,-1,1200,20,-1,"3|2700,4|294471",3,-1,[38|38|38|38|38|6702],[38|38|38|38|38|6702],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,5,-1,29,-1,70,"3|1800,4|196314",2,绿巨人,1,700|200,3000|1000,2000,-1,[38|38|38|38|38|6702],[38|38|38|38|38|6702],60126
1100301,[[3|1807]|[4|17862]],[[3|1205]|[4|11908]],400,30,,-1,1200,20,-1,"3|1807,4|17862",3,-1,[38],[38],,,,[],-1,-1,,-1,,-1,-1,5,-1,30,-1,100,"3|1205,4|11908",2,近战红史莱姆,1,700|200,3000|1000,2000,-1,[38],[38],60074
1100302,[[3|2127]|[4|21070]],[[3|1418]|[4|14047]],400,31,,-1,1200,20,-1,"3|2127,4|21070",3,-1,[38],[38],,,,[],-1,-1,,-1,,-1,-1,5,-1,31,-1,100,"3|1418,4|14047",2,远程红史莱姆,1,700|200,3000|1000,2000,-1,[38],[38],60076
1100303,[[3|2938]|[4|43701]],[[3|1959]|[4|29134]],400,33,,-1,1200,20,-1,"3|2938,4|43701",3,-1,[38|38|38],[38|38|38],,,,[],-1,-1,,-1,,-1,-1,5,-1,33,-1,32,"3|1959,4|29134",2,棕熊,1,700|200,3000|1000,2000,-1,[38|38|38],[38|38|38],60121
1100304,[[3|8308]|[4|604708]],[[3|5539]|[4|403139]],400,35,,-1,1200,50,-1,"3|8308,4|604708",3,-1,[38|38|38|38|38|6703],[38|38|38|38|38|6703],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,50,-1,35,-1,40,"3|5539,4|403139",2,龙,1,700|200,3000|1000,2000,-1,[38|38|38|38|38|6703],[38|38|38|38|38|6703],60120
1100401,[[3|2224]|[4|22035]],[[3|1483]|[4|14690]],400,36,,-1,1200,20,-1,"3|2224,4|22035",3,-1,[38],[38],,,,[],-1,-1,,-1,,-1,-1,5,-1,36,-1,100,"3|1483,4|14690",2,火焰猪,1,700|200,3000|1000,2000,-1,[38],[38],60037
1100402,[[3|3082]|[4|21310]],[[3|2055]|[4|14207]],400,37,,-1,1200,20,-1,"3|3082,4|21310",3,-1,[38],[38],,,,[],-1,-1,,-1,,-1,-1,5,-1,37,-1,100,"3|2055,4|14207",2,火焰眼,1,700|200,3000|1000,2000,-1,[38],[38],60029
1100403,[[3|4195]|[4|52398]],[[3|2797]|[4|34932]],400,38,,-1,1200,20,-1,"3|4195,4|52398",3,-1,[38|38|38],[38|38|38],,,,[],-1,-1,,-1,,-1,-1,5,-1,38,-1,40,"3|2797,4|34932",2,火蜘蛛,1,700|200,3000|1000,2000,-1,[38|38|38],[38|38|38],60127
1100404,[[3|9777]|[4|718248]],[[3|6518]|[4|478832]],400,40,,-1,1200,50,-1,"3|9777,4|718248",3,-1,[38|38|38|38|38|6704],[38|38|38|38|38|6704],,,,[],-1,-1,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,120,,1,-1,50,-1,40,-1,100,"3|6518,4|478832",2,火巨人,1,700|200,3000|1000,2000,-1,[38|38|38|38|38|6704],[38|38|38|38|38|6704],60122
1501001,[[3|1374]|[4|13597]],[[3|916]|[4|9065]],400,22,,-1,1000,20,-1,"3|1374,4|13597",3,-1,[38],[38],,,,[],-1,-1,,-1,,-1,-1,5,-1,22,5,-1,"3|916,4|9065",2,熔岩史莱姆,1,700|200,3000|1000,2000,-1,[38],[38],60076
1501002,[[3|1648]|[4|13597]],[[3|1099]|[4|9065]],400,22,,-1,1000,20,-1,"3|1648,4|13597",3,-1,[38],[38],,,,[],-1,-1,,-1,,-1,-1,5,-1,22,5,-1,"3|1099,4|9065",2,灼热蜘蛛,1,700|200,3000|1000,2000,-1,[38],[38],60036
1501003,[[3|1374]|[4|13597]],[[3|916]|[4|9065]],400,22,,-1,1000,20,-1,"3|1374,4|13597",3,-1,[38],[38],,,,[],-1,-1,,-1,,-1,-1,5,-1,22,5,-1,"3|916,4|9065",2,野人战士,1,700|200,3000|1000,2000,-1,[38],[38],60061
1501004,[[3|1648]|[4|11331]],[[3|1099]|[4|7554]],400,22,,-1,1000,20,-1,"3|1648,4|11331",3,-1,[38],[38],,,,[],-1,-1,,-1,,-1,-1,5,-1,22,5,-1,"3|1099,4|7554",2,野人弓手,1,700|200,3000|1000,2000,-1,[38],[38],60062
1501005,[[3|1660]|[4|24651]],[[3|1107]|[4|16434]],400,29,,-1,1000,20,-1,"3|1660,4|24651",3,10000,[38|38|38],[38|38|38],,,,[],-1,-1,,-1,,-1,-1,5,-1,29,5,50,"3|1107,4|16434",2,食人魔巨人,1,,,-1,-1,[38|38|38],[38|38|38],60065
1501006,[[3|1992]|[4|20542]],[[3|1328]|[4|13695]],500,29,,-1,1200,20,-1,"3|1992,4|20542",3,10000,[38|38|38],[38|38|38],,,,[],-1,-1,,-1,,-1,-1,5,-1,29,5,50,"3|1328,4|13695",2,巨大恶魔眼,1,,,-1,-1,[38|38|38],[38|38|38],60029
1501007,[[3|3405]|[4|371541]],[[3|2270]|[4|247694]],500,29,,-1,1200,50,-1,"3|3405,4|371541",3,-1,,[],,,,[],-1,60504,,-1,,1,-1,50,-1,29,5,-1,"3|2270,4|247694",2,熔核之王,1,,,-1,-1,[38|38|38],[38|38|38],60123
1501008,[[3|5109]|[4|371541]],[[3|3406]|[4|247694]],500,29,,-1,1200,50,-1,"3|5109,4|371541",3,-1,,[],,,,[],-1,60505,,-1,,1,-1,50,-1,29,5,-1,"3|3406,4|247694",2,熔火龙-洛瑞肯,1,,,-1,-1,[38|38|38],[38|38|38],60124
400101,[[3|50]|[4|200]|[5|200]],[[3|50]|[4|200]|[5|200]],400,13,,-1,600,20,-1,"3|50,4|200,5|200",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,5,-1,13,7,-1,"3|50,4|200,5|200",2,,-1,700|200,3000|1000,2000,-1,,[],61007
400102,[[3|62]|[4|150]|[5|400]],[[3|62]|[4|150]|[5|400]],400,14,,-1,600,20,-1,"3|62,4|150,5|400",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,5,-1,14,7,-1,"3|62,4|150,5|400",2,,-1,700|200,3000|1000,2000,-1,,[],61016
400103,[[3|25]|[4|300]|[5|200]],[[3|25]|[4|300]|[5|200]],400,14,,-1,600,20,-1,"3|25,4|300,5|200",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,5,-1,14,7,-1,"3|25,4|300,5|200",2,,-1,700|200,3000|1000,2000,-1,,[],61024
400104,[[3|62]|[4|165]|[5|400]],[[3|62]|[4|165]|[5|400]],400,14,,-1,600,20,-1,"3|62,4|165,5|400",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,5,-1,14,7,-1,"3|62,4|165,5|400",2,,-1,700|200,3000|1000,2000,-1,,[],61014
400105,[[3|75]|[4|110]|[5|200]],[[3|75]|[4|110]|[5|200]],400,15,,-1,600,20,-1,"3|75,4|110,5|200",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,5,-1,15,7,-1,"3|75,4|110,5|200",2,,-1,700|200,3000|1000,2000,-1,,[],61026
400106,[[3|25]|[4|360]|[5|200]],[[3|25]|[4|360]|[5|200]],400,5,,-1,600,20,-1,"3|25,4|360,5|200",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,5,-1,5,3,-1,"3|25,4|360,5|200",2,,-1,700|200,3000|1000,2000,-1,,[],61025
400107,[[3|62]|[4|180]|[5|200]],[[3|62]|[4|180]|[5|200]],400,16,,-1,600,20,-1,"3|62,4|180,5|200",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,5,-1,16,8,-1,"3|62,4|180,5|200",2,,-1,700|200,3000|1000,2000,-1,,[],61048
410101,[[3|62]|[4|2000]|[5|300]],[[3|62]|[4|2000]|[5|300]],400,17,,-1,600,20,-1,"3|62,4|2000,5|300",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,5,-1,17,8,-1,"3|62,4|2000,5|300",2,,-1,700|200,3000|1000,2000,-1,,[],62015
410102,[[3|62]|[4|4000]|[5|300]],[[3|62]|[4|4000]|[5|300]],500,17,,-1,1000,50,-1,"3|62,4|4000,5|300",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,5,-1,17,8,-1,"3|62,4|4000,5|300",2,,-1,700|200,3000|1000,2000,-1,,[],62019
410103,[[3|62]|[4|6000]|[5|300]],[[3|62]|[4|6000]|[5|300]],400,5,,-1,800,20,-1,"3|62,4|6000,5|300",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,5,-1,5,3,-1,"3|62,4|6000,5|300",2,,-1,700|200,3000|1000,2000,-1,,[],62013
400201,[[3|52]|[4|205]|[5|200]],[[3|52]|[4|205]|[5|200]],400,13,,-1,600,20,-1,"3|52,4|205,5|200",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,5,-1,13,7,-1,"3|52,4|205,5|200",2,,-1,700|200,3000|1000,2000,-1,,[],61005
400202,[[3|65]|[4|153]|[5|400]],[[3|65]|[4|153]|[5|400]],400,14,,-1,600,20,-1,"3|65,4|153,5|400",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,5,-1,14,7,-1,"3|65,4|153,5|400",2,,-1,700|200,3000|1000,2000,-1,,[],61013
400203,[[3|26]|[4|307]|[5|200]],[[3|26]|[4|307]|[5|200]],400,14,,-1,600,20,-1,"3|26,4|307,5|200",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,5,-1,14,7,-1,"3|26,4|307,5|200",2,,-1,700|200,3000|1000,2000,-1,,[],61027
400204,[[3|52]|[4|235]|[5|200]],[[3|52]|[4|235]|[5|200]],400,14,,-1,600,20,-1,"3|52,4|235,5|200",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,5,-1,14,7,-1,"3|52,4|235,5|200",2,,-1,700|200,3000|1000,2000,-1,,[],61038
400205,[[3|78]|[4|117]|[5|200]],[[3|78]|[4|117]|[5|200]],400,15,,-1,600,20,-1,"3|78,4|117,5|200",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,5,-1,15,7,-1,"3|78,4|117,5|200",2,,-1,700|200,3000|1000,2000,-1,,[],61066
400206,[[3|78]|[4|533]|[5|150]],[[3|78]|[4|533]|[5|150]],400,5,,-1,600,20,-1,"3|78,4|533,5|150",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,5,-1,5,3,-1,"3|78,4|533,5|150",2,,-1,700|200,3000|1000,2000,-1,,[],61071
400207,[[3|52]|[4|266]|[5|200]],[[3|52]|[4|266]|[5|200]],400,16,,-1,600,20,-1,"3|52,4|266,5|200",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,5,-1,16,8,-1,"3|52,4|266,5|200",2,,-1,700|200,3000|1000,2000,-1,,[],61041
410201,[[3|65]|[4|2050]|[5|300]],[[3|65]|[4|2050]|[5|300]],400,17,,-1,600,20,-1,"3|65,4|2050,5|300",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,5,-1,17,8,-1,"3|65,4|2050,5|300",2,,-1,700|200,3000|1000,2000,-1,,[],62006
410202,[[3|65]|[4|4100]|[5|300]],[[3|65]|[4|4100]|[5|300]],500,17,,-1,1000,50,-1,"3|65,4|4100,5|300",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,5,-1,17,8,-1,"3|65,4|4100,5|300",2,,-1,700|200,3000|1000,2000,-1,,[],62020
410203,[[3|65]|[4|6150]|[5|300]],[[3|65]|[4|6150]|[5|300]],400,5,,-1,800,20,-1,"3|65,4|6150,5|300",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,5,-1,5,3,-1,"3|65,4|6150,5|300",2,,-1,700|200,3000|1000,2000,-1,,[],62023
400301,[[3|55]|[4|210]|[5|200]],[[3|55]|[4|210]|[5|200]],400,13,,-1,600,20,-1,"3|55,4|210,5|200",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,5,-1,13,7,-1,"3|55,4|210,5|200",2,,-1,700|200,3000|1000,2000,-1,,[],61069
400302,[[3|68]|[4|157]|[5|400]],[[3|68]|[4|157]|[5|400]],400,14,,-1,600,20,-1,"3|68,4|157,5|400",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,5,-1,14,7,-1,"3|68,4|157,5|400",2,,-1,700|200,3000|1000,2000,-1,,[],61031
400303,[[3|68]|[4|157]|[5|400]],[[3|68]|[4|157]|[5|400]],400,14,,-1,600,20,-1,"3|68,4|157,5|400",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,5,-1,14,7,-1,"3|68,4|157,5|400",2,,-1,700|200,3000|1000,2000,-1,,[],61036
400304,[[3|68]|[4|189]|[5|400]],[[3|68]|[4|189]|[5|400]],400,14,,-1,600,20,-1,"3|68,4|189,5|400",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,5,-1,14,7,-1,"3|68,4|189,5|400",2,,-1,700|200,3000|1000,2000,-1,,[],61018
400305,[[3|82]|[4|126]|[5|200]],[[3|82]|[4|126]|[5|200]],400,15,,-1,600,20,-1,"3|82,4|126,5|200",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,5,-1,15,7,-1,"3|82,4|126,5|200",2,,-1,700|200,3000|1000,2000,-1,,[],61068
400306,[[3|68]|[4|220]|[5|400]],[[3|68]|[4|220]|[5|400]],400,5,,-1,600,20,-1,"3|68,4|220,5|400",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,5,-1,5,3,-1,"3|68,4|220,5|400",2,,-1,700|200,3000|1000,2000,-1,,[],61030
400307,[[3|68]|[4|220]|[5|200]],[[3|68]|[4|220]|[5|200]],400,16,,-1,600,20,-1,"3|68,4|220,5|200",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,5,-1,16,8,-1,"3|68,4|220,5|200",2,,-1,700|200,3000|1000,2000,-1,,[],61032
410301,[[3|68]|[4|2100]|[5|300]],[[3|68]|[4|2100]|[5|300]],400,17,,-1,600,20,-1,"3|68,4|2100,5|300",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,5,-1,17,8,-1,"3|68,4|2100,5|300",2,,-1,700|200,3000|1000,2000,-1,,[],62002
410302,[[3|68]|[4|4200]|[5|300]],[[3|68]|[4|4200]|[5|300]],500,17,,-1,1000,50,-1,"3|68,4|4200,5|300",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,5,-1,17,8,-1,"3|68,4|4200,5|300",2,,-1,700|200,3000|1000,2000,-1,,[],62017
410303,[[3|68]|[4|6300]|[5|300]],[[3|68]|[4|6300]|[5|300]],400,5,,-1,800,20,-1,"3|68,4|6300,5|300",3,-1,,[],,,,[],-1,-1,,-1,,1,-1,5,-1,5,3,-1,"3|68,4|6300,5|300",2,,-1,700|200,3000|1000,2000,-1,,[],62010
400401,[[3|57]|[4|215]|[5|200]],[[3|57]|[4|215]|[5|200]],400,13,,-1,600,20,-1,"3|57,4|215,5|200",3,-1,,[],,,,[],-1,-1,,-1,,-1,-1,5,-1,13,7,-1,"3|57,4|215,5|200",2,,-1,700|200,3000|1000,2000,-1,,[],61009
