id,taskConditionVo,Atlas,descParams,group,icon,is_daily,level,point,progress_desc,progress_isopen,read_split,read_type,reward,reward_extra,scene,server_list,serverLists,show_progress,showProgress,stage_group,take_effect_day,target,target_type,task_condition,task_condition_num,task_count,task_discription,task_guide,task_guide_mun,task_order,taskConditionType,taskGuideNum,unit,unit_order,week,weight
12017002,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,2,,-1,,-1,12012248,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|300",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017003,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,2,,-1,,-1,12012249,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|500",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017004,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,5,,-1,,-1,12012250,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|1000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017005,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,10,,-1,,-1,12012251,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|2000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017006,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,20,,-1,,-1,12012252,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|4000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017007,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,20,,-1,,-1,12012253,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|6000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017008,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,20,,-1,,-1,12012254,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|8000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017009,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,20,,-1,,-1,12012255,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|10000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017010,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,20,,-1,,-1,12012256,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|12000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017011,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,20,,-1,,-1,12012257,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|14000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017012,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,20,,-1,,-1,12012258,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|16000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017013,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,20,,-1,,-1,12012259,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|18000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017014,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,20,,-1,,-1,12012260,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|20000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017015,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,20,,-1,,-1,12012261,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|22000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017016,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,20,,-1,,-1,12012262,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|24000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017017,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,20,,-1,,-1,12012263,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|26000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017018,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,20,,-1,,-1,12012264,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|28000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017019,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,20,,-1,,-1,12012265,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|30000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017020,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,20,,-1,,-1,12012266,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|32000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017021,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,20,,-1,,-1,12012267,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|34000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017022,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,20,,-1,,-1,12012268,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|36000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017023,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,20,,-1,,-1,12012269,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|38000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017024,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,20,,-1,,-1,12012270,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|40000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017025,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,20,,-1,,-1,12012271,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|42000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017026,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,20,,-1,,-1,12012272,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|44000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017027,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,20,,-1,,-1,12012273,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|46000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017028,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,20,,-1,,-1,12012274,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|48000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017029,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,20,,-1,,-1,12012275,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|50000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12017030,TaskConditionBaseVO,Atlas/UI_Item,[],1070,icon_30212,-1,,20,,-1,,-1,12012276,-1,0,,[],1,true,,0,-1,-1,53,"241,242,243|52000",0,task_tuposhi,12,[103],-1,53,[103],-1,-1,-1,
12020001,TaskConditionBaseVO,,[],1071,,1,,50,,-1,,-1,11232301,-1,-1,,[],1,true,,-1,-1,-1,12,1,0,task_bp_12,-1,,1,12,[],-1,-1,-1,
12020002,TaskConditionBaseVO,,[],1071,,1,,50,,-1,,-1,11232302,-1,-1,,[],1,true,,-1,-1,-1,48,1,0,task_48,-1,,2,48,[],-1,-1,-1,
12020003,TaskConditionBaseVO,,[],1071,,1,,25,,-1,,-1,11232303,-1,1,,[],1,true,,-1,-1,-1,50,5,0,task_dec_xuanshang,12,[116],3,50,[116],-1,-1,-1,
12020004,TaskConditionBaseVO,,[],1071,,1,,25,,-1,,-1,11235004,-1,-1,,[],1,true,,-1,-1,-1,29,15,0,task_bp_29,5,[2001],4,29,[2001],-1,-1,-1,
12020005,TaskConditionBaseVO,,[],1071,,1,,25,,-1,,-1,11235002,-1,2,,[],1,true,,-1,-1,-1,1026,10,0,task_fist_bp_1026,7,[4],2,1026,[4],-1,-1,-1,
12020006,TaskConditionBaseVO,,[],1071,,1,,25,,-1,,-1,11232306,-1,-1,,[],1,true,,-1,-1,-1,14,10,0,task_fist_bp_1014,1,[115],6,14,[115],-1,-1,-1,
12053001,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,1,,-1,,-1,12053001,-1,0,,[],1,true,,0,-1,-1,72,3|1,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053002,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,1,,-1,,-1,12053002,-1,0,,[],1,true,,0,-1,-1,72,3|2,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053003,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,1,,-1,,-1,12053003,-1,0,,[],1,true,,0,-1,-1,72,3|3,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053004,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,1,,-1,,-1,12053004,-1,0,,[],1,true,,0,-1,-1,72,3|4,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053005,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,1,,-1,,-1,12053005,-1,0,,[],1,true,,0,-1,-1,72,3|5,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053006,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,1,,-1,,-1,12053006,-1,0,,[],1,true,,0,-1,-1,72,3|6,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053007,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053007,-1,0,,[],1,true,,0,-1,-1,72,3|8,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053008,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053008,-1,0,,[],1,true,,0,-1,-1,72,3|10,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053009,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053009,-1,0,,[],1,true,,0,-1,-1,72,3|12,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053010,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053010,-1,0,,[],1,true,,0,-1,-1,72,3|14,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053011,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053011,-1,0,,[],1,true,,0,-1,-1,72,3|16,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053012,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053012,-1,0,,[],1,true,,0,-1,-1,72,3|18,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053013,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053013,-1,0,,[],1,true,,0,-1,-1,72,3|20,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053014,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053014,-1,0,,[],1,true,,0,-1,-1,72,3|22,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053015,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053015,-1,0,,[],1,true,,0,-1,-1,72,3|24,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053016,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053016,-1,0,,[],1,true,,0,-1,-1,72,3|26,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053017,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053017,-1,0,,[],1,true,,0,-1,-1,72,3|28,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053018,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053018,-1,0,,[],1,true,,0,-1,-1,72,3|30,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053019,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053019,-1,0,,[],1,true,,0,-1,-1,72,3|32,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053020,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053020,-1,0,,[],1,true,,0,-1,-1,72,3|34,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053021,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053021,-1,0,,[],1,true,,0,-1,-1,72,3|36,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053022,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053022,-1,0,,[],1,true,,0,-1,-1,72,3|38,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053023,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053023,-1,0,,[],1,true,,0,-1,-1,72,3|40,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053024,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053024,-1,0,,[],1,true,,0,-1,-1,72,3|42,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053025,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053025,-1,0,,[],1,true,,0,-1,-1,72,3|44,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053026,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053026,-1,0,,[],1,true,,0,-1,-1,72,3|46,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053027,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053027,-1,0,,[],1,true,,0,-1,-1,72,3|48,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053028,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053028,-1,0,,[],1,true,,0,-1,-1,72,3|50,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053029,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053029,-1,0,,[],1,true,,0,-1,-1,72,3|52,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053030,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053030,-1,0,,[],1,true,,0,-1,-1,72,3|54,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053031,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053031,-1,0,,[],1,true,,0,-1,-1,72,3|56,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053032,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053032,-1,0,,[],1,true,,0,-1,-1,72,3|58,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053033,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053033,-1,0,,[],1,true,,0,-1,-1,72,3|60,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053034,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053034,-1,0,,[],1,true,,0,-1,-1,72,3|62,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053035,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053035,-1,0,,[],1,true,,0,-1,-1,72,3|64,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053036,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053036,-1,0,,[],1,true,,0,-1,-1,72,3|66,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053037,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053037,-1,0,,[],1,true,,0,-1,-1,72,3|68,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053038,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053038,-1,0,,[],1,true,,0,-1,-1,72,3|70,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053039,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053039,-1,0,,[],1,true,,0,-1,-1,72,3|72,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053040,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053040,-1,0,,[],1,true,,0,-1,-1,72,3|74,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053041,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053041,-1,0,,[],1,true,,0,-1,-1,72,3|76,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053042,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053042,-1,0,,[],1,true,,0,-1,-1,72,3|78,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053043,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053043,-1,0,,[],1,true,,0,-1,-1,72,3|80,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053044,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053044,-1,0,,[],1,true,,0,-1,-1,72,3|82,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053045,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053045,-1,0,,[],1,true,,0,-1,-1,72,3|84,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053046,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053046,-1,0,,[],1,true,,0,-1,-1,72,3|86,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053047,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053047,-1,0,,[],1,true,,0,-1,-1,72,3|88,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053048,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053048,-1,0,,[],1,true,,0,-1,-1,72,3|90,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053049,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053049,-1,0,,[],1,true,,0,-1,-1,72,3|92,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053050,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053050,-1,0,,[],1,true,,0,-1,-1,72,3|94,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053051,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053051,-1,0,,[],1,true,,0,-1,-1,72,3|96,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053052,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053052,-1,0,,[],1,true,,0,-1,-1,72,3|98,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12053053,TaskConditionBaseVO,Atlas/UI_Item,[],1072,icon_30220,-1,,2,,-1,,-1,12053053,-1,0,,[],1,true,,0,-1,-1,72,3|100,0,task_lanzhuang,1,[114],-1,72,[114],-1,-1,-1,
12054001,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,5,,-1,,-1,12054001,-1,0,,[],1,true,,0,-1,-1,72,4|1,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054002,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,5,,-1,,-1,12054002,-1,0,,[],1,true,,0,-1,-1,72,4|2,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054003,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,5,,-1,,-1,12054003,-1,0,,[],1,true,,0,-1,-1,72,4|3,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054004,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,5,,-1,,-1,12054004,-1,0,,[],1,true,,0,-1,-1,72,4|4,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054005,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,5,,-1,,-1,12054005,-1,0,,[],1,true,,0,-1,-1,72,4|5,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054006,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,10,,-1,,-1,12054006,-1,0,,[],1,true,,0,-1,-1,72,4|6,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054007,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,10,,-1,,-1,12054007,-1,0,,[],1,true,,0,-1,-1,72,4|8,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054008,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,10,,-1,,-1,12054008,-1,0,,[],1,true,,0,-1,-1,72,4|10,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054009,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,10,,-1,,-1,12054009,-1,0,,[],1,true,,0,-1,-1,72,4|12,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054010,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,10,,-1,,-1,12054010,-1,0,,[],1,true,,0,-1,-1,72,4|14,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054011,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,10,,-1,,-1,12054011,-1,0,,[],1,true,,0,-1,-1,72,4|16,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054012,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,10,,-1,,-1,12054012,-1,0,,[],1,true,,0,-1,-1,72,4|18,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054013,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,10,,-1,,-1,12054013,-1,0,,[],1,true,,0,-1,-1,72,4|20,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054014,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,10,,-1,,-1,12054014,-1,0,,[],1,true,,0,-1,-1,72,4|22,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054015,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,10,,-1,,-1,12054015,-1,0,,[],1,true,,0,-1,-1,72,4|24,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054016,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,10,,-1,,-1,12054016,-1,0,,[],1,true,,0,-1,-1,72,4|26,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054017,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,10,,-1,,-1,12054017,-1,0,,[],1,true,,0,-1,-1,72,4|28,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054018,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,10,,-1,,-1,12054018,-1,0,,[],1,true,,0,-1,-1,72,4|30,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054019,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,10,,-1,,-1,12054019,-1,0,,[],1,true,,0,-1,-1,72,4|32,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054020,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,10,,-1,,-1,12054020,-1,0,,[],1,true,,0,-1,-1,72,4|34,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054021,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,10,,-1,,-1,12054021,-1,0,,[],1,true,,0,-1,-1,72,4|36,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054022,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,10,,-1,,-1,12054022,-1,0,,[],1,true,,0,-1,-1,72,4|38,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054023,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,10,,-1,,-1,12054023,-1,0,,[],1,true,,0,-1,-1,72,4|40,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054024,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,10,,-1,,-1,12054024,-1,0,,[],1,true,,0,-1,-1,72,4|42,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054025,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,10,,-1,,-1,12054025,-1,0,,[],1,true,,0,-1,-1,72,4|44,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054026,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,10,,-1,,-1,12054026,-1,0,,[],1,true,,0,-1,-1,72,4|46,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054027,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,10,,-1,,-1,12054027,-1,0,,[],1,true,,0,-1,-1,72,4|48,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054028,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,10,,-1,,-1,12054028,-1,0,,[],1,true,,0,-1,-1,72,4|50,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054029,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,10,,-1,,-1,12054029,-1,0,,[],1,true,,0,-1,-1,72,4|52,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
12054030,TaskConditionBaseVO,Atlas/UI_Item,[],1073,icon_30221,-1,,10,,-1,,-1,12054030,-1,0,,[],1,true,,0,-1,-1,72,4|54,0,task_zizhuang,1,[114],-1,72,[114],-1,-1,-1,
