id,attrExtraList,attrRatioList,cosr,desc,desc_2,desc_parameter,desc1s,desc2s,extra_1,extra_2,extra_3,extra_4,extra_5,extra_6,fightforce,fightforce_ratio,hero_id,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,skill,skill_level,skill_level_new,skill_levels,skill_new,skills,special,star,star_sub
10036042,[[3|297]|[4|8457]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|297],[4|8457],[10|0],[5|0],[57|0],[24|0],0,1.36,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,4,2
10036043,[[3|307]|[4|8920]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|307],[4|8920],[10|0],[5|0],[57|0],[24|0],0,1.37,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,4,3
10036044,[[3|316]|[4|9383]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|316],[4|9383],[10|0],[5|0],[57|0],[24|0],0,1.39,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,4,4
10036050,[[3|349]|[4|10498]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],6,[hero_star_desc_1],[hero_skill_name_1002912],1,[hero_star_desc_1],[hero_skill_name_1002912],[3|349],[4|10498],[10|0],[5|0],[57|0],[24|0],0,1.43,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1002912,2,[1],[1],[1002912],[1002912],-1,5,0
10036051,[[3|358]|[4|11075]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],6,,,,[],[],[3|358],[4|11075],[10|0],[5|0],[57|0],[24|0],0,1.44,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,5,1
10036052,[[3|367]|[4|11652]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],6,,,,[],[],[3|367],[4|11652],[10|0],[5|0],[57|0],[24|0],0,1.45,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,5,2
10036053,[[3|377]|[4|12229]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],6,,,,[],[],[3|377],[4|12229],[10|0],[5|0],[57|0],[24|0],0,1.46,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,5,3
10036054,[[3|386]|[4|12806]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],6,,,,[],[],[3|386],[4|12806],[10|0],[5|0],[57|0],[24|0],0,1.47,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,5,4
10036060,[[3|574]|[4|16832]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,[hero_star_desc_1],[hero_skill_name_1002901],2,[hero_star_desc_1],[hero_skill_name_1002901],[3|574],[4|16832],[10|0],[5|0],[57|0],[24|0],0,1.57,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1002901,3,[2],[2],[1002901],[1002901],1,6,0
10036061,[[3|586]|[4|17584]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|586],[4|17584],[10|0],[5|0],[57|0],[24|0],0,1.58,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,6,1
10036062,[[3|597]|[4|18335]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|597],[4|18335],[10|0],[5|0],[57|0],[24|0],0,1.59,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,6,2
10036063,[[3|609]|[4|19086]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|609],[4|19086],[10|0],[5|0],[57|0],[24|0],0,1.6,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,6,3
10036064,[[3|620]|[4|19838]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|620],[4|19838],[10|0],[5|0],[57|0],[24|0],0,1.61,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,6,4
10036070,[[3|882]|[4|25758]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,[hero_star_desc_1],[hero_skill_name_1002903],2,[hero_star_desc_1],[hero_skill_name_1002903],[3|882],[4|25758],[10|0],[5|0],[57|0],[24|0],0,1.71,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1002903,3,[2],[2],[1002903],[1002903],-1,7,0
10036071,[[3|896]|[4|26731]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|896],[4|26731],[10|0],[5|0],[57|0],[24|0],0,1.72,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,7,1
10036072,[[3|911]|[4|27703]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|911],[4|27703],[10|0],[5|0],[57|0],[24|0],0,1.73,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,7,2
10036073,[[3|925]|[4|28675]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|925],[4|28675],[10|0],[5|0],[57|0],[24|0],0,1.74,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,7,3
10036074,[[3|939]|[4|29648]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|939],[4|29648],[10|0],[5|0],[57|0],[24|0],0,1.75,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,7,4
10036080,[[3|1298]|[4|38223]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,[hero_star_desc_1],[hero_skill_name_1002911],2,[hero_star_desc_1],[hero_skill_name_1002911],[3|1298],[4|38223],[10|0],[5|0],[57|0],[24|0],0,1.85,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1002911,3,[2],[2],[1002911],[1002911],-1,8,0
10036081,[[3|1315]|[4|39477]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1315],[4|39477],[10|0],[5|0],[57|0],[24|0],0,1.86,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,8,1
10036082,[[3|1332]|[4|40731]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1332],[4|40731],[10|0],[5|0],[57|0],[24|0],0,1.87,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,8,2
10036083,[[3|1350]|[4|41985]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1350],[4|41985],[10|0],[5|0],[57|0],[24|0],0,1.88,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,8,3
10036084,[[3|1367]|[4|43239]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1367],[4|43239],[10|0],[5|0],[57|0],[24|0],0,1.9,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,8,4
10036090,[[3|1842]|[4|55126]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,[hero_star_desc_1],[hero_skill_name_1002902],2,[hero_star_desc_1],[hero_skill_name_1002902],[3|1842],[4|55126],[10|0],[5|0],[57|0],[24|0],0,1.99,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1002902,3,[2],[2],[1002902],[1002902],-1,9,0
10036091,[[3|1863]|[4|56730]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1863],[4|56730],[10|0],[5|0],[57|0],[24|0],0,2,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,9,1
10036092,[[3|1885]|[4|58333]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1885],[4|58333],[10|0],[5|0],[57|0],[24|0],0,2.01,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,9,2
10036093,[[3|1906]|[4|59937]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1906],[4|59937],[10|0],[5|0],[57|0],[24|0],0,2.03,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,9,3
10036094,[[3|1927]|[4|61540]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1927],[4|61540],[10|0],[5|0],[57|0],[24|0],0,2.04,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,9,4
10036100,[[3|2556]|[4|78030]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,[hero_star_desc_1],[hero_skill_name_1002912],2,[hero_star_desc_1],[hero_skill_name_1002912],[3|2556],[4|78030],[10|0],[5|0],[57|0],[24|0],0,2.13,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1002912,3,[2],[2],[1002912],[1002912],-1,10,0
10036101,[[3|2581]|[4|80815]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|2581],[4|80815],[10|0],[5|0],[57|0],[24|0],0,2.14,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,10,1
10036102,[[3|2607]|[4|83599]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|2607],[4|83599],[10|0],[5|0],[57|0],[24|0],0,2.16,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,10,2
10036103,[[3|2632]|[4|86384]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|2632],[4|86384],[10|0],[5|0],[57|0],[24|0],0,2.17,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,10,3
10036104,[[3|2658]|[4|89168]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|2658],[4|89168],[10|0],[5|0],[57|0],[24|0],0,2.18,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,10,4
10036110,[[3|3543]|[4|114914]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,[hero_star_desc_1],[hero_skill_name_1002901],3,[hero_star_desc_1],[hero_skill_name_1002901],[3|3543],[4|114914],[10|0],[5|0],[57|0],[24|0],0,2.3,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1002901,4,[3],[3],[1002901],[1002901],1,11,0
10036111,[[3|3574]|[4|118578]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|3574],[4|118578],[10|0],[5|0],[57|0],[24|0],0,2.31,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,11,1
10036112,[[3|3604]|[4|122243]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|3604],[4|122243],[10|0],[5|0],[57|0],[24|0],0,2.33,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,11,2
10036113,[[3|3635]|[4|125907]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|3635],[4|125907],[10|0],[5|0],[57|0],[24|0],0,2.34,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,11,3
10036114,[[3|3666]|[4|129572]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|3666],[4|129572],[10|0],[5|0],[57|0],[24|0],0,2.35,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,11,4
10036120,[[3|4688]|[4|161494]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,[hero_star_desc_1],[hero_skill_name_1002911],3,[hero_star_desc_1],[hero_skill_name_1002911],[3|4688],[4|161494],[10|0],[5|0],[57|0],[24|0],0,2.47,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1002911,4,[3],[3],[1002911],[1002911],-1,12,0
10036121,[[3|4724]|[4|166160]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|4724],[4|166160],[10|0],[5|0],[57|0],[24|0],0,2.48,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,12,1
10036122,[[3|4760]|[4|170825]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|4760],[4|170825],[10|0],[5|0],[57|0],[24|0],0,2.5,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,12,2
10036123,[[3|4796]|[4|175491]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|4796],[4|175491],[10|0],[5|0],[57|0],[24|0],0,2.51,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,12,3
10036124,[[3|4832]|[4|180157]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|4832],[4|180157],[10|0],[5|0],[57|0],[24|0],0,2.52,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,12,4
10036130,[[3|6098]|[4|223000]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,[hero_star_desc_1],[hero_skill_name_1002912],3,[hero_star_desc_1],[hero_skill_name_1002912],[3|6098],[4|223000],[10|0],[5|0],[57|0],[24|0],0,2.64,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1002912,4,[3],[3],[1002912],[1002912],-1,13,0
10036131,[[3|6141]|[4|232352]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|6141],[4|232352],[10|0],[5|0],[57|0],[24|0],0,2.65,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,13,1
10036132,[[3|6183]|[4|241705]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|6183],[4|241705],[10|0],[5|0],[57|0],[24|0],0,2.67,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,13,2
10036133,[[3|6225]|[4|251057]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|6225],[4|251057],[10|0],[5|0],[57|0],[24|0],0,2.68,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,13,3
10036134,[[3|6267]|[4|260409]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|6267],[4|260409],[10|0],[5|0],[57|0],[24|0],0,2.69,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,13,4
10036140,[[3|7255]|[4|278855]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,[hero_star_desc_1],[hero_skill_name_1002902],3,[hero_star_desc_1],[hero_skill_name_1002902],[3|7255],[4|278855],[10|0],[5|0],[57|0],[24|0],0,2.96,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1002902,4,[3],[3],[1002902],[1002902],-1,14,0
10036141,[[3|7297]|[4|289034]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|7297],[4|289034],[10|0],[5|0],[57|0],[24|0],0,2.97,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,14,1
10036142,[[3|7339]|[4|299214]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|7339],[4|299214],[10|0],[5|0],[57|0],[24|0],0,2.98,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,14,2
10036143,[[3|7381]|[4|309394]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|7381],[4|309394],[10|0],[5|0],[57|0],[24|0],0,2.99,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,14,3
10036144,[[3|7423]|[4|319574]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|7423],[4|319574],[10|0],[5|0],[57|0],[24|0],0,3,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,14,4
10036150,[[3|9612]|[4|388956]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],0,[hero_star_desc_1],[hero_skill_name_1002903],3,[hero_star_desc_1],[hero_skill_name_1002903],[3|9612],[4|388956],[10|0],[5|0],[57|0],[24|0],0,3.27,10036,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1002903,4,[3],[3],[1002903],[1002903],-1,15,0
10037000,[[3|0]|[4|0]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|0],[4|0],[10|0],[5|0],[57|0],[24|0],0,1,10037,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,0,0
10037001,[[3|11]|[4|190]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|11],[4|190],[10|0],[5|0],[57|0],[24|0],0,1.01,10037,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,0,1
10037002,[[3|22]|[4|381]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|22],[4|381],[10|0],[5|0],[57|0],[24|0],0,1.02,10037,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,0,2
10037003,[[3|33]|[4|572]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|33],[4|572],[10|0],[5|0],[57|0],[24|0],0,1.03,10037,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,0,3
10037004,[[3|44]|[4|763]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|44],[4|763],[10|0],[5|0],[57|0],[24|0],0,1.05,10037,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,0,4
10037010,[[3|83]|[4|1040]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,[hero_star_desc_1],[hero_skill_name_1003701],1,[hero_star_desc_1],[hero_skill_name_1003701],[3|83],[4|1040],[10|0],[5|0],[57|0],[24|0],0,1.09,10037,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1003701,2,[1],[1],[1003701],[1003701],-1,1,0
10037011,[[3|94]|[4|1271]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|94],[4|1271],[10|0],[5|0],[57|0],[24|0],0,1.1,10037,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,1,1
10037012,[[3|106]|[4|1501]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|106],[4|1501],[10|0],[5|0],[57|0],[24|0],0,1.11,10037,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,1,2
10037013,[[3|117]|[4|1732]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|117],[4|1732],[10|0],[5|0],[57|0],[24|0],0,1.12,10037,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,1,3
10037014,[[3|128]|[4|1962]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|128],[4|1962],[10|0],[5|0],[57|0],[24|0],0,1.13,10037,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,1,4
10037020,[[3|167]|[4|2373]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,[hero_star_desc_1],[hero_skill_name_1003703],1,[hero_star_desc_1],[hero_skill_name_1003703],[3|167],[4|2373],[10|0],[5|0],[57|0],[24|0],0,1.17,10037,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1003703,2,[1],[1],[1003703],[1003703],-1,2,0
10037021,[[3|178]|[4|2647]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|178],[4|2647],[10|0],[5|0],[57|0],[24|0],0,1.18,10037,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,2,1
10037022,[[3|189]|[4|2920]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|189],[4|2920],[10|0],[5|0],[57|0],[24|0],0,1.19,10037,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,2,2
10037023,[[3|201]|[4|3193]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|201],[4|3193],[10|0],[5|0],[57|0],[24|0],0,1.2,10037,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,2,3
10037024,[[3|212]|[4|3467]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|212],[4|3467],[10|0],[5|0],[57|0],[24|0],0,1.22,10037,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,2,4
10037030,[[3|251]|[4|4025]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,[hero_star_desc_1],[hero_skill_name_1003711],1,[hero_star_desc_1],[hero_skill_name_1003711],[3|251],[4|4025],[10|0],[5|0],[57|0],[24|0],0,1.26,10037,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1003711,2,[1],[1],[1003711],[1003711],1,3,0
10037031,[[3|262]|[4|4346]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|262],[4|4346],[10|0],[5|0],[57|0],[24|0],0,1.27,10037,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,3,1
10037032,[[3|273]|[4|4666]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|273],[4|4666],[10|0],[5|0],[57|0],[24|0],0,1.28,10037,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,3,2
10037033,[[3|284]|[4|4986]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|284],[4|4986],[10|0],[5|0],[57|0],[24|0],0,1.29,10037,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,3,3
