id,adjuest_day1,adjuest_day10,adjuest_day11,adjuest_day12,adjuest_day13,adjuest_day14,adjuest_day15,adjuest_day16,adjuest_day17,adjuest_day18,adjuest_day19,adjuest_day2,adjuest_day20,adjuest_day21,adjuest_day22,adjuest_day23,adjuest_day24,adjuest_day25,adjuest_day26,adjuest_day27,adjuest_day28,adjuest_day29,adjuest_day3,adjuest_day30,adjuest_day4,adjuest_day5,adjuest_day6,adjuest_day7,adjuest_day8,adjuest_day9
8707,"103|37000,104|370000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|13000,104|130000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|900,104|9000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
8708,"103|37000,104|370000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|13000,104|130000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|900,104|9000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
8801,"103|38000,104|380000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|14000,104|140000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|1000,104|10000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
8802,"103|38000,104|380000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|14000,104|140000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|1000,104|10000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
8803,"103|38000,104|380000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|14000,104|140000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|1000,104|10000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
8804,"103|38000,104|380000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|14000,104|140000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|1000,104|10000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
8805,"103|38000,104|380000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|14000,104|140000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|1000,104|10000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
8806,"103|38000,104|380000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|14000,104|140000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|1000,104|10000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
8807,"103|38000,104|380000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|14000,104|140000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|1000,104|10000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
8808,"103|38000,104|380000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|14000,104|140000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|1000,104|10000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
8901,"103|39000,104|390000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|15000,104|150000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|1500,104|15000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
8902,"103|39000,104|390000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|15000,104|150000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|1500,104|15000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
8903,"103|39000,104|390000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|15000,104|150000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|1500,104|15000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
8904,"103|39000,104|390000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|15000,104|150000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|1500,104|15000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
8905,"103|39000,104|390000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|15000,104|150000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|1500,104|15000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
8906,"103|39000,104|390000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|15000,104|150000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|1500,104|15000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
8907,"103|39000,104|390000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|15000,104|150000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|1500,104|15000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
8908,"103|39000,104|390000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|15000,104|150000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|1500,104|15000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9001,"103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|16000,104|160000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|2000,104|20000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9002,"103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|16000,104|160000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|2000,104|20000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9003,"103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|16000,104|160000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|2000,104|20000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9004,"103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|16000,104|160000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|2000,104|20000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9005,"103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|16000,104|160000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|2000,104|20000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9006,"103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|16000,104|160000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|2000,104|20000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9007,"103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|16000,104|160000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|2000,104|20000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9008,"103|40000,104|400000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|16000,104|160000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|2000,104|20000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9101,"103|41000,104|410000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|17000,104|170000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|2500,104|25000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9102,"103|41000,104|410000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|17000,104|170000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|2500,104|25000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9103,"103|41000,104|410000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|17000,104|170000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|2500,104|25000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9104,"103|41000,104|410000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|17000,104|170000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|2500,104|25000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9105,"103|41000,104|410000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|17000,104|170000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|2500,104|25000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9106,"103|41000,104|410000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|17000,104|170000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|2500,104|25000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9107,"103|41000,104|410000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|17000,104|170000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|2500,104|25000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9108,"103|41000,104|410000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|17000,104|170000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|2500,104|25000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9201,"103|42000,104|420000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|18000,104|180000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9202,"103|42000,104|420000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|18000,104|180000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9203,"103|42000,104|420000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|18000,104|180000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9204,"103|42000,104|420000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|18000,104|180000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9205,"103|42000,104|420000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|18000,104|180000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9206,"103|42000,104|420000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|18000,104|180000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9207,"103|42000,104|420000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|18000,104|180000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9208,"103|42000,104|420000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|18000,104|180000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9301,"103|43000,104|430000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|19000,104|190000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9302,"103|43000,104|430000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|19000,104|190000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9303,"103|43000,104|430000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|19000,104|190000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
9304,"103|43000,104|430000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|19000,104|190000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|3000,104|30000","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0","103|0,104|0"
