id,iconAtlas,condition_type,desc,icon,icon_atlas,is_important,isScale,itemPos,maxlv,name,need_lv,open_id,openIdCondition,openIds,pos,position,queue,sci_ids,techIdDic,techIdDict,techIdKeyDic,techIds,type
3041103,Atlas/UI_Tech,1,technology_adv_desc_5004,tech_tree_nature_hero_hp,,-1,false,"(11, 3)",10,technology_adv_name_5004_v3,-1,[3041002|1],[3041002],[[3041002|1]],[11|3],[11|3],,[304110301|304110302|304110303|304110304|304110305|304110306|304110307|304110308|304110309|304110310],{304110301:1|304110302:2|304110303:3|304110304:4|304110305:5|304110306:6|304110307:7|304110308:8|304110309:9|304110310:10},{1:304110301|2:304110302|3:304110303|4:304110304|5:304110305|6:304110306|7:304110307|8:304110308|9:304110309|10:304110310},{304110301:1|304110302:2|304110303:3|304110304:4|304110305:5|304110306:6|304110307:7|304110308:8|304110309:9|304110310:10},[304110301|304110302|304110303|304110304|304110305|304110306|304110307|304110308|304110309|304110310],304
3041202,Atlas/UI_Tech,1,technology_adv_desc_5030,tech_tree_nature_counter_dmgrdc,,-1,false,"(12, 2)",5,technology_adv_name_5030_v3,-1,[3041101|1|3041103|1],[3041101|3041103],[[3041101|1]|[3041103|1]],[12|2],[12|2],,[304120201|304120202|304120203|304120204|304120205],{304120201:1|304120202:2|304120203:3|304120204:4|304120205:5},{1:304120201|2:304120202|3:304120203|4:304120204|5:304120205},{304120201:1|304120202:2|304120203:3|304120204:4|304120205:5},[304120201|304120202|304120203|304120204|304120205],304
3041301,Atlas/UI_Tech,1,technology_adv_desc_15103,tech_tree_nature_troop_atk,,-1,false,"(13, 1)",10,technology_adv_name_15103_v4,-1,[3041202|1],[3041202],[[3041202|1]],[13|1],[13|1],,[304130101|304130102|304130103|304130104|304130105|304130106|304130107|304130108|304130109|304130110],{304130101:1|304130102:2|304130103:3|304130104:4|304130105:5|304130106:6|304130107:7|304130108:8|304130109:9|304130110:10},{1:304130101|2:304130102|3:304130103|4:304130104|5:304130105|6:304130106|7:304130107|8:304130108|9:304130109|10:304130110},{304130101:1|304130102:2|304130103:3|304130104:4|304130105:5|304130106:6|304130107:7|304130108:8|304130109:9|304130110:10},[304130101|304130102|304130103|304130104|304130105|304130106|304130107|304130108|304130109|304130110],304
3041303,Atlas/UI_Tech,1,technology_adv_desc_15104,tech_tree_nature_troop_hp,,-1,false,"(13, 3)",10,technology_adv_name_15104_v4,-1,[3041202|1],[3041202],[[3041202|1]],[13|3],[13|3],,[304130301|304130302|304130303|304130304|304130305|304130306|304130307|304130308|304130309|304130310],{304130301:1|304130302:2|304130303:3|304130304:4|304130305:5|304130306:6|304130307:7|304130308:8|304130309:9|304130310:10},{1:304130301|2:304130302|3:304130303|4:304130304|5:304130305|6:304130306|7:304130307|8:304130308|9:304130309|10:304130310},{304130301:1|304130302:2|304130303:3|304130304:4|304130305:5|304130306:6|304130307:7|304130308:8|304130309:9|304130310:10},[304130301|304130302|304130303|304130304|304130305|304130306|304130307|304130308|304130309|304130310],304
3041402,Atlas/UI_Tech,1,technology_adv_desc_5029,tech_tree_nature_counter_dmg,,-1,false,"(14, 2)",5,technology_adv_name_5029_v4,-1,[3041301|1|3041303|1],[3041301|3041303],[[3041301|1]|[3041303|1]],[14|2],[14|2],,[304140201|304140202|304140203|304140204|304140205],{304140201:1|304140202:2|304140203:3|304140204:4|304140205:5},{1:304140201|2:304140202|3:304140203|4:304140204|5:304140205},{304140201:1|304140202:2|304140203:3|304140204:4|304140205:5},[304140201|304140202|304140203|304140204|304140205],304
3041501,Atlas/UI_Tech,1,technology_adv_desc_5003,tech_tree_nature_hero_atk,,-1,false,"(15, 1)",10,technology_adv_name_5003_v4,-1,[3041402|1],[3041402],[[3041402|1]],[15|1],[15|1],,[304150101|304150102|304150103|304150104|304150105|304150106|304150107|304150108|304150109|304150110],{304150101:1|304150102:2|304150103:3|304150104:4|304150105:5|304150106:6|304150107:7|304150108:8|304150109:9|304150110:10},{1:304150101|2:304150102|3:304150103|4:304150104|5:304150105|6:304150106|7:304150107|8:304150108|9:304150109|10:304150110},{304150101:1|304150102:2|304150103:3|304150104:4|304150105:5|304150106:6|304150107:7|304150108:8|304150109:9|304150110:10},[304150101|304150102|304150103|304150104|304150105|304150106|304150107|304150108|304150109|304150110],304
3041503,Atlas/UI_Tech,1,technology_adv_desc_5004,tech_tree_nature_hero_hp,,-1,false,"(15, 3)",10,technology_adv_name_5004_v4,-1,[3041402|1],[3041402],[[3041402|1]],[15|3],[15|3],,[304150301|304150302|304150303|304150304|304150305|304150306|304150307|304150308|304150309|304150310],{304150301:1|304150302:2|304150303:3|304150304:4|304150305:5|304150306:6|304150307:7|304150308:8|304150309:9|304150310:10},{1:304150301|2:304150302|3:304150303|4:304150304|5:304150305|6:304150306|7:304150307|8:304150308|9:304150309|10:304150310},{304150301:1|304150302:2|304150303:3|304150304:4|304150305:5|304150306:6|304150307:7|304150308:8|304150309:9|304150310:10},[304150301|304150302|304150303|304150304|304150305|304150306|304150307|304150308|304150309|304150310],304
3041602,Atlas/UI_Tech,1,technology_adv_desc_5030,tech_tree_nature_counter_dmgrdc,,-1,false,"(16, 2)",5,technology_adv_name_5030_v4,-1,[3041501|1|3041503|1],[3041501|3041503],[[3041501|1]|[3041503|1]],[16|2],[16|2],,[304160201|304160202|304160203|304160204|304160205],{304160201:1|304160202:2|304160203:3|304160204:4|304160205:5},{1:304160201|2:304160202|3:304160203|4:304160204|5:304160205},{304160201:1|304160202:2|304160203:3|304160204:4|304160205:5},[304160201|304160202|304160203|304160204|304160205],304
4010101,Atlas/UI_Tech,-1,technology_adv_desc_20007,tech_tree_same_troop_atk,,-1,false,"(1, 1)",5,technology_adv_name_20007_v1,-1,,,,[1|1],[1|1],,[401010101|401010102|401010103|401010104|401010105],{401010101:1|401010102:2|401010103:3|401010104:4|401010105:5},{1:401010101|2:401010102|3:401010103|4:401010104|5:401010105},{401010101:1|401010102:2|401010103:3|401010104:4|401010105:5},[401010101|401010102|401010103|401010104|401010105],401
4010103,Atlas/UI_Tech,-1,technology_adv_desc_20008,tech_tree_same_troop_hp,,-1,false,"(1, 3)",5,technology_adv_name_20008_v1,-1,,,,[1|3],[1|3],,[401010301|401010302|401010303|401010304|401010305],{401010301:1|401010302:2|401010303:3|401010304:4|401010305:5},{1:401010301|2:401010302|3:401010303|4:401010304|5:401010305},{401010301:1|401010302:2|401010303:3|401010304:4|401010305:5},[401010301|401010302|401010303|401010304|401010305],401
4010202,Atlas/UI_Tech,1,technology_adv_grounds_desc,tech_603,,-1,false,"(2, 2)",10,technology_adv_grounds_v1,-1,[4010101|1|4010103|1],[4010101|4010103],[[4010101|1]|[4010103|1]],[2|2],[2|2],,[401020201|401020202|401020203|401020204|401020205|401020206|401020207|401020208|401020209|401020210],{401020201:1|401020202:2|401020203:3|401020204:4|401020205:5|401020206:6|401020207:7|401020208:8|401020209:9|401020210:10},{1:401020201|2:401020202|3:401020203|4:401020204|5:401020205|6:401020206|7:401020207|8:401020208|9:401020209|10:401020210},{401020201:1|401020202:2|401020203:3|401020204:4|401020205:5|401020206:6|401020207:7|401020208:8|401020209:9|401020210:10},[401020201|401020202|401020203|401020204|401020205|401020206|401020207|401020208|401020209|401020210],401
4010301,Atlas/UI_Tech,1,technology_adv_desc_20009,tech_tree_same_hero_atk,,-1,false,"(3, 1)",10,technology_adv_name_20009_v1,-1,[4010202|1],[4010202],[[4010202|1]],[3|1],[3|1],,[401030101|401030102|401030103|401030104|401030105|401030106|401030107|401030108|401030109|401030110],{401030101:1|401030102:2|401030103:3|401030104:4|401030105:5|401030106:6|401030107:7|401030108:8|401030109:9|401030110:10},{1:401030101|2:401030102|3:401030103|4:401030104|5:401030105|6:401030106|7:401030107|8:401030108|9:401030109|10:401030110},{401030101:1|401030102:2|401030103:3|401030104:4|401030105:5|401030106:6|401030107:7|401030108:8|401030109:9|401030110:10},[401030101|401030102|401030103|401030104|401030105|401030106|401030107|401030108|401030109|401030110],401
4010303,Atlas/UI_Tech,1,technology_adv_desc_20010,tech_tree_same_hero_hp,,-1,false,"(3, 3)",10,technology_adv_name_20010_v1,-1,[4010202|1],[4010202],[[4010202|1]],[3|3],[3|3],,[401030301|401030302|401030303|401030304|401030305|401030306|401030307|401030308|401030309|401030310],{401030301:1|401030302:2|401030303:3|401030304:4|401030305:5|401030306:6|401030307:7|401030308:8|401030309:9|401030310:10},{1:401030301|2:401030302|3:401030303|4:401030304|5:401030305|6:401030306|7:401030307|8:401030308|9:401030309|10:401030310},{401030301:1|401030302:2|401030303:3|401030304:4|401030305:5|401030306:6|401030307:7|401030308:8|401030309:9|401030310:10},[401030301|401030302|401030303|401030304|401030305|401030306|401030307|401030308|401030309|401030310],401
4010402,Atlas/UI_Tech,1,technology_adv_desc_20013,tech_607,,-1,false,"(4, 2)",10,technology_adv_name_20013_v1,-1,[4010301|1|4010303|1],[4010301|4010303],[[4010301|1]|[4010303|1]],[4|2],[4|2],,[401040201|401040202|401040203|401040204|401040205|401040206|401040207|401040208|401040209|401040210],{401040201:1|401040202:2|401040203:3|401040204:4|401040205:5|401040206:6|401040207:7|401040208:8|401040209:9|401040210:10},{1:401040201|2:401040202|3:401040203|4:401040204|5:401040205|6:401040206|7:401040207|8:401040208|9:401040209|10:401040210},{401040201:1|401040202:2|401040203:3|401040204:4|401040205:5|401040206:6|401040207:7|401040208:8|401040209:9|401040210:10},[401040201|401040202|401040203|401040204|401040205|401040206|401040207|401040208|401040209|401040210],401
4010501,Atlas/UI_Tech,1,technology_adv_desc_20007,tech_tree_same_troop_atk,,-1,false,"(5, 1)",5,technology_adv_name_20007_v2,-1,[4010402|1],[4010402],[[4010402|1]],[5|1],[5|1],,[401050101|401050102|401050103|401050104|401050105],{401050101:1|401050102:2|401050103:3|401050104:4|401050105:5},{1:401050101|2:401050102|3:401050103|4:401050104|5:401050105},{401050101:1|401050102:2|401050103:3|401050104:4|401050105:5},[401050101|401050102|401050103|401050104|401050105],401
4010503,Atlas/UI_Tech,1,technology_adv_desc_20008,tech_tree_same_troop_hp,,-1,false,"(5, 3)",5,technology_adv_name_20008_v2,-1,[4010402|1],[4010402],[[4010402|1]],[5|3],[5|3],,[401050301|401050302|401050303|401050304|401050305],{401050301:1|401050302:2|401050303:3|401050304:4|401050305:5},{1:401050301|2:401050302|3:401050303|4:401050304|5:401050305},{401050301:1|401050302:2|401050303:3|401050304:4|401050305:5},[401050301|401050302|401050303|401050304|401050305],401
4010602,Atlas/UI_Tech,1,technology_adv_grounds_desc,tech_603,,-1,false,"(6, 2)",10,technology_adv_grounds_v2,-1,[4010501|1|4010503|1],[4010501|4010503],[[4010501|1]|[4010503|1]],[6|2],[6|2],,[401060201|401060202|401060203|401060204|401060205|401060206|401060207|401060208|401060209|401060210],{401060201:1|401060202:2|401060203:3|401060204:4|401060205:5|401060206:6|401060207:7|401060208:8|401060209:9|401060210:10},{1:401060201|2:401060202|3:401060203|4:401060204|5:401060205|6:401060206|7:401060207|8:401060208|9:401060209|10:401060210},{401060201:1|401060202:2|401060203:3|401060204:4|401060205:5|401060206:6|401060207:7|401060208:8|401060209:9|401060210:10},[401060201|401060202|401060203|401060204|401060205|401060206|401060207|401060208|401060209|401060210],401
4010701,Atlas/UI_Tech,1,technology_adv_desc_20009,tech_tree_same_hero_atk,,-1,false,"(7, 1)",10,technology_adv_name_20009_v2,-1,[4010602|1],[4010602],[[4010602|1]],[7|1],[7|1],,[401070101|401070102|401070103|401070104|401070105|401070106|401070107|401070108|401070109|401070110],{401070101:1|401070102:2|401070103:3|401070104:4|401070105:5|401070106:6|401070107:7|401070108:8|401070109:9|401070110:10},{1:401070101|2:401070102|3:401070103|4:401070104|5:401070105|6:401070106|7:401070107|8:401070108|9:401070109|10:401070110},{401070101:1|401070102:2|401070103:3|401070104:4|401070105:5|401070106:6|401070107:7|401070108:8|401070109:9|401070110:10},[401070101|401070102|401070103|401070104|401070105|401070106|401070107|401070108|401070109|401070110],401
4010703,Atlas/UI_Tech,1,technology_adv_desc_20010,tech_tree_same_hero_hp,,-1,false,"(7, 3)",10,technology_adv_name_20010_v2,-1,[4010602|1],[4010602],[[4010602|1]],[7|3],[7|3],,[401070301|401070302|401070303|401070304|401070305|401070306|401070307|401070308|401070309|401070310],{401070301:1|401070302:2|401070303:3|401070304:4|401070305:5|401070306:6|401070307:7|401070308:8|401070309:9|401070310:10},{1:401070301|2:401070302|3:401070303|4:401070304|5:401070305|6:401070306|7:401070307|8:401070308|9:401070309|10:401070310},{401070301:1|401070302:2|401070303:3|401070304:4|401070305:5|401070306:6|401070307:7|401070308:8|401070309:9|401070310:10},[401070301|401070302|401070303|401070304|401070305|401070306|401070307|401070308|401070309|401070310],401
4010802,Atlas/UI_Tech,1,technology_adv_desc_20012,tech_605,,-1,false,"(8, 2)",10,technology_adv_name_20012_v1,-1,[4010701|1|4010703|1],[4010701|4010703],[[4010701|1]|[4010703|1]],[8|2],[8|2],,[401080201|401080202|401080203|401080204|401080205|401080206|401080207|401080208|401080209|401080210],{401080201:1|401080202:2|401080203:3|401080204:4|401080205:5|401080206:6|401080207:7|401080208:8|401080209:9|401080210:10},{1:401080201|2:401080202|3:401080203|4:401080204|5:401080205|6:401080206|7:401080207|8:401080208|9:401080209|10:401080210},{401080201:1|401080202:2|401080203:3|401080204:4|401080205:5|401080206:6|401080207:7|401080208:8|401080209:9|401080210:10},[401080201|401080202|401080203|401080204|401080205|401080206|401080207|401080208|401080209|401080210],401
4010901,Atlas/UI_Tech,1,technology_adv_desc_20007,tech_tree_same_troop_atk,,-1,false,"(9, 1)",10,technology_adv_name_20007_v3,-1,[4010802|1],[4010802],[[4010802|1]],[9|1],[9|1],,[401090101|401090102|401090103|401090104|401090105|401090106|401090107|401090108|401090109|401090110],{401090101:1|401090102:2|401090103:3|401090104:4|401090105:5|401090106:6|401090107:7|401090108:8|401090109:9|401090110:10},{1:401090101|2:401090102|3:401090103|4:401090104|5:401090105|6:401090106|7:401090107|8:401090108|9:401090109|10:401090110},{401090101:1|401090102:2|401090103:3|401090104:4|401090105:5|401090106:6|401090107:7|401090108:8|401090109:9|401090110:10},[401090101|401090102|401090103|401090104|401090105|401090106|401090107|401090108|401090109|401090110],401
4010903,Atlas/UI_Tech,1,technology_adv_desc_20008,tech_tree_same_troop_hp,,-1,false,"(9, 3)",10,technology_adv_name_20008_v3,-1,[4010802|1],[4010802],[[4010802|1]],[9|3],[9|3],,[401090301|401090302|401090303|401090304|401090305|401090306|401090307|401090308|401090309|401090310],{401090301:1|401090302:2|401090303:3|401090304:4|401090305:5|401090306:6|401090307:7|401090308:8|401090309:9|401090310:10},{1:401090301|2:401090302|3:401090303|4:401090304|5:401090305|6:401090306|7:401090307|8:401090308|9:401090309|10:401090310},{401090301:1|401090302:2|401090303:3|401090304:4|401090305:5|401090306:6|401090307:7|401090308:8|401090309:9|401090310:10},[401090301|401090302|401090303|401090304|401090305|401090306|401090307|401090308|401090309|401090310],401
4011002,Atlas/UI_Tech,1,technology_adv_desc_1019,tech_509,,-1,false,"(10, 2)",10,technology_adv_name_1019_v1,-1,[4010901|1|4010903|1],[4010901|4010903],[[4010901|1]|[4010903|1]],[10|2],[10|2],,[401100201|401100202|401100203|401100204|401100205|401100206|401100207|401100208|401100209|401100210],{401100201:1|401100202:2|401100203:3|401100204:4|401100205:5|401100206:6|401100207:7|401100208:8|401100209:9|401100210:10},{1:401100201|2:401100202|3:401100203|4:401100204|5:401100205|6:401100206|7:401100207|8:401100208|9:401100209|10:401100210},{401100201:1|401100202:2|401100203:3|401100204:4|401100205:5|401100206:6|401100207:7|401100208:8|401100209:9|401100210:10},[401100201|401100202|401100203|401100204|401100205|401100206|401100207|401100208|401100209|401100210],401
4011101,Atlas/UI_Tech,1,technology_adv_desc_20009,tech_tree_same_hero_atk,,-1,false,"(11, 1)",10,technology_adv_name_20009_v3,-1,[4011002|1],[4011002],[[4011002|1]],[11|1],[11|1],,[401110101|401110102|401110103|401110104|401110105|401110106|401110107|401110108|401110109|401110110],{401110101:1|401110102:2|401110103:3|401110104:4|401110105:5|401110106:6|401110107:7|401110108:8|401110109:9|401110110:10},{1:401110101|2:401110102|3:401110103|4:401110104|5:401110105|6:401110106|7:401110107|8:401110108|9:401110109|10:401110110},{401110101:1|401110102:2|401110103:3|401110104:4|401110105:5|401110106:6|401110107:7|401110108:8|401110109:9|401110110:10},[401110101|401110102|401110103|401110104|401110105|401110106|401110107|401110108|401110109|401110110],401
4011103,Atlas/UI_Tech,1,technology_adv_desc_20010,tech_tree_same_hero_hp,,-1,false,"(11, 3)",10,technology_adv_name_20010_v3,-1,[4011002|1],[4011002],[[4011002|1]],[11|3],[11|3],,[401110301|401110302|401110303|401110304|401110305|401110306|401110307|401110308|401110309|401110310],{401110301:1|401110302:2|401110303:3|401110304:4|401110305:5|401110306:6|401110307:7|401110308:8|401110309:9|401110310:10},{1:401110301|2:401110302|3:401110303|4:401110304|5:401110305|6:401110306|7:401110307|8:401110308|9:401110309|10:401110310},{401110301:1|401110302:2|401110303:3|401110304:4|401110305:5|401110306:6|401110307:7|401110308:8|401110309:9|401110310:10},[401110301|401110302|401110303|401110304|401110305|401110306|401110307|401110308|401110309|401110310],401
4011202,Atlas/UI_Tech,1,technology_adv_desc_20013,tech_607,,-1,false,"(12, 2)",10,technology_adv_name_20013_v2,-1,[4011101|1|4011103|1],[4011101|4011103],[[4011101|1]|[4011103|1]],[12|2],[12|2],,[401120201|401120202|401120203|401120204|401120205|401120206|401120207|401120208|401120209|401120210],{401120201:1|401120202:2|401120203:3|401120204:4|401120205:5|401120206:6|401120207:7|401120208:8|401120209:9|401120210:10},{1:401120201|2:401120202|3:401120203|4:401120204|5:401120205|6:401120206|7:401120207|8:401120208|9:401120209|10:401120210},{401120201:1|401120202:2|401120203:3|401120204:4|401120205:5|401120206:6|401120207:7|401120208:8|401120209:9|401120210:10},[401120201|401120202|401120203|401120204|401120205|401120206|401120207|401120208|401120209|401120210],401
4011301,Atlas/UI_Tech,1,technology_adv_desc_20007,tech_tree_same_troop_atk,,-1,false,"(13, 1)",10,technology_adv_name_20007_v4,-1,[4011202|1],[4011202],[[4011202|1]],[13|1],[13|1],,[401130101|401130102|401130103|401130104|401130105|401130106|401130107|401130108|401130109|401130110],{401130101:1|401130102:2|401130103:3|401130104:4|401130105:5|401130106:6|401130107:7|401130108:8|401130109:9|401130110:10},{1:401130101|2:401130102|3:401130103|4:401130104|5:401130105|6:401130106|7:401130107|8:401130108|9:401130109|10:401130110},{401130101:1|401130102:2|401130103:3|401130104:4|401130105:5|401130106:6|401130107:7|401130108:8|401130109:9|401130110:10},[401130101|401130102|401130103|401130104|401130105|401130106|401130107|401130108|401130109|401130110],401
