id,specialAttribute4Self,attrAllExtraIdArr,attribute_all1,attribute_all2,attribute_self1,attribute_self2,attribute_self3,attribute_team1,attribute_team2,attribute1,attribute2,attributeAllExtras,attributeAllExtrasMax,attributesAll1,attributesAll2,attributeSelfExtras,attributeSelfExtrasMax,attributesSelf,attributesTeam1,attributesTeam2,attributeTeamExtras,attributeTeamExtrasMax,attrSelfExtraIdArr,attrTeamExtraIdArr,desc,desc_parameter1,desc_parameter2,desc_parameter3,desc_parameter4,desc_parameter5,desc1,desc2,desc3,desc4,desc5,descParams,descs,extraAttribute_all1,extraAttribute_self1,extraAttribute_team1,extraAttribute1,fightforce,fightforces,icon,icon_artclass,level_desc,level_desc_parameter,maxlevel_desc,maxlv,name,para,skill,skills,special_desc,specialAttribute_self1,specialAttribute_team1,specialAttribute_team2,specialTroopAttribute_team1,type
3002501,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[30025101],[30025101],,,,,,2
3002502,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,,[],,,,,,1,,-1,[30025201],[30025201],,,,,,2
4010101,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[85],[20],,,,hero_skill_desc_4010001,hero_skill_desc_damage,,,,[[85]|[20]|[]|[]|[]],[hero_skill_desc_4010001|hero_skill_desc_damage|||],,,,,,[],pal_101,Atlas/UI_Skill,,,,2,hero_skill_name_4010001,-1,[40101001],[40101001],,,,,,1
4010201,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[76.5],[18],,,,hero_skill_desc_4010001,hero_skill_desc_damage,,,,[[76.5]|[18]|[]|[]|[]],[hero_skill_desc_4010001|hero_skill_desc_damage|||],,,,,,[],pal_101,Atlas/UI_Skill,,,,2,hero_skill_name_4010001,-1,[40102001],[40102001],,,,,,1
4010301,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[105],[23],,,,hero_skill_desc_4010001,hero_skill_desc_damage,,,,[[105]|[23]|[]|[]|[]],[hero_skill_desc_4010001|hero_skill_desc_damage|||],,,,,,[],pal_101,Atlas/UI_Skill,,,,2,hero_skill_name_4010001,-1,[40103001],[40103001],,,,,,1
4010302,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[5],[5],,,,hero_skill_desc_4010011,hero_skill_desc_level_4010011,,,,[[5]|[5]|[]|[]|[]],[hero_skill_desc_4010011|hero_skill_desc_level_4010011|||],,,,,,[],pal_202,Atlas/UI_Skill,,,,2,hero_skill_name_4010011,-1,[40103101],[40103101],,,,,,1
4010401,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[78],[18],,,,hero_skill_desc_4010001,hero_skill_desc_damage,,,,[[78]|[18]|[]|[]|[]],[hero_skill_desc_4010001|hero_skill_desc_damage|||],,,,,,[],pal_101,Atlas/UI_Skill,,,,2,hero_skill_name_4010001,-1,[40104001],[40104001],,,,,,1
4010402,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[5],[5],,,,hero_skill_desc_4010012,hero_skill_desc_level_4010012,,,,[[5]|[5]|[]|[]|[]],[hero_skill_desc_4010012|hero_skill_desc_level_4010012|||],,,,,,[],pal_201,Atlas/UI_Skill,,,,2,hero_skill_name_4010012,-1,[40104101],[40104101],,,,,,1
4010501,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[111],[23],,,,hero_skill_desc_4010001,hero_skill_desc_damage,,,,[[111]|[23]|[]|[]|[]],[hero_skill_desc_4010001|hero_skill_desc_damage|||],,,,,,[],pal_101,Atlas/UI_Skill,,,,2,hero_skill_name_4010001,-1,[40105001],[40105001],,,,,,1
4010502,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[4|16|6],[8],,,,hero_skill_desc_4010502,hero_skill_desc_attr_7,,,,[[4|16|6]|[8]|[]|[]|[]],[hero_skill_desc_4010502|hero_skill_desc_attr_7|||],,,,,,[],pal_1001,Atlas/UI_Skill,,,,2,hero_skill_name_4010502,-1,[40105101],[40105101],,,,,,1
4010503,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[10],[5],,,,hero_skill_desc_4010011,hero_skill_desc_level_4010011,,,,[[10]|[5]|[]|[]|[]],[hero_skill_desc_4010011|hero_skill_desc_level_4010011|||],,,,,,[],pal_204,Atlas/UI_Skill,,,,2,hero_skill_name_4010013,-1,[40105201],[40105201],,,,,,1
4010601,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[107.5],[23],,,,hero_skill_desc_4010001,hero_skill_desc_damage,,,,[[107.5]|[23]|[]|[]|[]],[hero_skill_desc_4010001|hero_skill_desc_damage|||],,,,,,[],pal_101,Atlas/UI_Skill,,,,2,hero_skill_name_4010001,-1,[40106001],[40106001],,,,,,1
4010602,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[83|10|4|6],[10|5],,,,hero_skill_desc_4010602,hero_skill_desc_level_4010602,,,,[[83|10|4|6]|[10|5]|[]|[]|[]],[hero_skill_desc_4010602|hero_skill_desc_level_4010602|||],,,,,,[],pal_1004,Atlas/UI_Skill,,,,2,hero_skill_name_4010602,-1,[40106101],[40106101],,,,,,1
4010603,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[10],[5],,,,hero_skill_desc_4010011,hero_skill_desc_level_4010011,,,,[[10]|[5]|[]|[]|[]],[hero_skill_desc_4010011|hero_skill_desc_level_4010011|||],,,,,,[],pal_204,Atlas/UI_Skill,,,,2,hero_skill_name_4010013,-1,[40106201],[40106201],,,,,,1
4010701,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[95],[20],,,,hero_skill_desc_4010002,hero_skill_desc_damage,,,,[[95]|[20]|[]|[]|[]],[hero_skill_desc_4010002|hero_skill_desc_damage|||],,,,,,[],pal_102,Atlas/UI_Skill,,,,2,hero_skill_name_4010002,-1,[40107001],[40107001],,,,,,1
4010702,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[3|75|8|5],[30],,,,hero_skill_desc_4010702,hero_skill_desc_damage,,,,[[3|75|8|5]|[30]|[]|[]|[]],[hero_skill_desc_4010702|hero_skill_desc_damage|||],,,,,,[],pal_1002,Atlas/UI_Skill,,,,2,hero_skill_name_4010702,-1,[40107101],[40107101],,,,,,1
4010703,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[10],[5],,,,hero_skill_desc_4010012,hero_skill_desc_level_4010012,,,,[[10]|[5]|[]|[]|[]],[hero_skill_desc_4010012|hero_skill_desc_level_4010012|||],,,,,,[],pal_203,Atlas/UI_Skill,,,,2,hero_skill_name_4010014,-1,[40107201],[40107201],,,,,,1
4010801,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[78],[20],,,,hero_skill_desc_4010003,hero_skill_desc_damage,,,,[[78]|[20]|[]|[]|[]],[hero_skill_desc_4010003|hero_skill_desc_damage|||],,,,,,[],pal_103,Atlas/UI_Skill,,,,2,hero_skill_name_4010003,-1,[40108001],[40108001],,,,,,1
4010802,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[3|5|4|6],[2.5],,,,hero_skill_desc_4010802,hero_skill_desc_level_4010802,,,,[[3|5|4|6]|[2.5]|[]|[]|[]],[hero_skill_desc_4010802|hero_skill_desc_level_4010802|||],,,,,,[],pal_1003,Atlas/UI_Skill,,,,2,hero_skill_name_4010802,-1,[40108101],[40108101],,,,,,1
4010803,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[10],[5],,,,hero_skill_desc_4010012,hero_skill_desc_level_4010012,,,,[[10]|[5]|[]|[]|[]],[hero_skill_desc_4010012|hero_skill_desc_level_4010012|||],,,,,,[],pal_203,Atlas/UI_Skill,,,,2,hero_skill_name_4010014,-1,[40108201],[40108201],,,,,,1
4010901,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[100],[20],,,,hero_skill_desc_4010003,hero_skill_desc_damage,,,,[[100]|[20]|[]|[]|[]],[hero_skill_desc_4010003|hero_skill_desc_damage|||],,,,,,[],pal_103,Atlas/UI_Skill,,,,2,hero_skill_name_4010003,-1,[40109001],[40109001],,,,,,1
4010902,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[3|145|5|6],[20],,,,hero_skill_desc_4010902,hero_skill_desc_damage,,,,[[3|145|5|6]|[20]|[]|[]|[]],[hero_skill_desc_4010902|hero_skill_desc_damage|||],,,,,,[],pal_1005,Atlas/UI_Skill,,,,2,hero_skill_name_4010902,-1,[40109101],[40109101],,,,,,1
4010903,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[7.5],[7.5],,,,hero_skill_desc_4010903,hero_skill_desc_attr_20,,,,[[7.5]|[7.5]|[]|[]|[]],[hero_skill_desc_4010903|hero_skill_desc_attr_20|||],,,,,,[],pal_1006,Atlas/UI_Skill,,,,2,hero_skill_name_4010903,-1,[40109201],[40109201],,,,,,1
4010904,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[15],[7.5],,,,hero_skill_desc_4010012,hero_skill_desc_level_4010012,,,,[[15]|[7.5]|[]|[]|[]],[hero_skill_desc_4010012|hero_skill_desc_level_4010012|||],,,,,,[],pal_205,Atlas/UI_Skill,,,,2,hero_skill_name_4010016,-1,[40109301],[40109301],,,,,,1
4011001,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[240],[60],,,,hero_skill_desc_4010004,hero_skill_desc_animal_1,,,,[[240]|[60]|[]|[]|[]],[hero_skill_desc_4010004|hero_skill_desc_animal_1|||],,,,,,[],pal_104,Atlas/UI_Skill,,,,2,hero_skill_name_4010004,-1,[40110001],[40110001],,,,,,1
4011002,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[2|140|40|4|6],[70],,,,hero_skill_desc_4011002,hero_skill_desc_buff_shield,,,,[[2|140|40|4|6]|[70]|[]|[]|[]],[hero_skill_desc_4011002|hero_skill_desc_buff_shield|||],,,,,,[],pal_1007,Atlas/UI_Skill,,,,2,hero_skill_name_4011002,-1,[40110101],[40110101],,,,,,1
4011003,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[6|2|20],[20],,,,hero_skill_desc_4011003,hero_skill_desc_animal_1,,,,[[6|2|20]|[20]|[]|[]|[]],[hero_skill_desc_4011003|hero_skill_desc_animal_1|||],,,,,,[],pal_1008,Atlas/UI_Skill,,,,2,hero_skill_name_4011003,-1,[40110201],[40110201],,,,,,1
4011004,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[7.5|7.5],[3.75|3.75],,,,hero_skill_desc_4010013,hero_skill_desc_level_4010013,,,,[[7.5|7.5]|[3.75|3.75]|[]|[]|[]],[hero_skill_desc_4010013|hero_skill_desc_level_4010013|||],,,,,,[],pal_207,Atlas/UI_Skill,,,,2,hero_skill_name_4010017,-1,[40110301],[40110301],,,,,,1
4011101,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[95],[22],,,,hero_skill_desc_4010003,hero_skill_desc_damage,,,,[[95]|[22]|[]|[]|[]],[hero_skill_desc_4010003|hero_skill_desc_damage|||],,,,,,[],pal_103,Atlas/UI_Skill,,,,2,hero_skill_name_4010003,-1,[40111001],[40111001],,,,,,1
4011102,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[237.5|1|6],[90],,,,hero_skill_desc_4011102,hero_skill_desc_damage,,,,[[237.5|1|6]|[90]|[]|[]|[]],[hero_skill_desc_4011102|hero_skill_desc_damage|||],,,,,,[],pal_1009,Atlas/UI_Skill,,,,2,hero_skill_name_4011102,-1,[40111101],[40111101],,,,,,1
4011103,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[3|320|20],[130],,,,hero_skill_desc_4011103,hero_skill_desc_damage,,,,[[3|320|20]|[130]|[]|[]|[]],[hero_skill_desc_4011103|hero_skill_desc_damage|||],,,,,,[],pal_1010,Atlas/UI_Skill,,,,2,hero_skill_name_4011103,-1,[40111201],[40111201],,,,,,1
4011104,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[5],[5],,,,hero_skill_desc_4011104,hero_skill_desc_attr_11,,,,[[5]|[5]|[]|[]|[]],[hero_skill_desc_4011104|hero_skill_desc_attr_11|||],,,,,,[],pal_1011,Atlas/UI_Skill,,,,2,hero_skill_name_4011104,-1,[40111301],[40111301],,,,,,1
4011105,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[7.5|7.5],[3.75|3.75],,,,hero_skill_desc_4010013,hero_skill_desc_level_4010013,,,,[[7.5|7.5]|[3.75|3.75]|[]|[]|[]],[hero_skill_desc_4010013|hero_skill_desc_level_4010013|||],,,,,,[],pal_207,Atlas/UI_Skill,,,,2,hero_skill_name_4010017,-1,[40111401],[40111401],,,,,,1
4020101,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[99],[23],,,,hero_skill_desc_4010001,hero_skill_desc_damage,,,,[[99]|[23]|[]|[]|[]],[hero_skill_desc_4010001|hero_skill_desc_damage|||],,,,,,[],pal_101,Atlas/UI_Skill,,,,2,hero_skill_name_4010001,-1,[40201001],[40201001],,,,,,1
4020201,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[85],[20],,,,hero_skill_desc_4010002,hero_skill_desc_damage,,,,[[85]|[20]|[]|[]|[]],[hero_skill_desc_4010002|hero_skill_desc_damage|||],,,,,,[],pal_102,Atlas/UI_Skill,,,,2,hero_skill_name_4010002,-1,[40202001],[40202001],,,,,,1
4020301,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[120],[27],,,,hero_skill_desc_4010001,hero_skill_desc_damage,,,,[[120]|[27]|[]|[]|[]],[hero_skill_desc_4010001|hero_skill_desc_damage|||],,,,,,[],pal_101,Atlas/UI_Skill,,,,2,hero_skill_name_4010001,-1,[40203001],[40203001],,,,,,1
4020302,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[5],[5],,,,hero_skill_desc_4010011,hero_skill_desc_level_4010011,,,,[[5]|[5]|[]|[]|[]],[hero_skill_desc_4010011|hero_skill_desc_level_4010011|||],,,,,,[],pal_202,Atlas/UI_Skill,,,,2,hero_skill_name_4010011,-1,[40203101],[40203101],,,,,,1
4020401,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[75],[17],,,,hero_skill_desc_4010003,hero_skill_desc_damage,,,,[[75]|[17]|[]|[]|[]],[hero_skill_desc_4010003|hero_skill_desc_damage|||],,,,,,[],pal_103,Atlas/UI_Skill,,,,2,hero_skill_name_4010003,-1,[40204001],[40204001],,,,,,1
4020402,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[5],[5],,,,hero_skill_desc_4010012,hero_skill_desc_level_4010012,,,,[[5]|[5]|[]|[]|[]],[hero_skill_desc_4010012|hero_skill_desc_level_4010012|||],,,,,,[],pal_201,Atlas/UI_Skill,,,,2,hero_skill_name_4010012,-1,[40204101],[40204101],,,,,,1
4020501,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[79],[17],,,,hero_skill_desc_4010001,hero_skill_desc_damage,,,,[[79]|[17]|[]|[]|[]],[hero_skill_desc_4010001|hero_skill_desc_damage|||],,,,,,[],pal_101,Atlas/UI_Skill,,,,2,hero_skill_name_4010001,-1,[40205001],[40205001],,,,,,1
4020502,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[4|16|6],[8],,,,hero_skill_desc_4020502,hero_skill_desc_attr_7,,,,[[4|16|6]|[8]|[]|[]|[]],[hero_skill_desc_4020502|hero_skill_desc_attr_7|||],,,,,,[],pal_2001,Atlas/UI_Skill,,,,2,hero_skill_name_4020502,-1,[40205101],[40205101],,,,,,1
4020503,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[10],[5],,,,hero_skill_desc_4010011,hero_skill_desc_level_4010011,,,,[[10]|[5]|[]|[]|[]],[hero_skill_desc_4010011|hero_skill_desc_level_4010011|||],,,,,,[],pal_204,Atlas/UI_Skill,,,,2,hero_skill_name_4010013,-1,[40205201],[40205201],,,,,,1
4020601,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[95],[20],,,,hero_skill_desc_4010002,hero_skill_desc_damage,,,,[[95]|[20]|[]|[]|[]],[hero_skill_desc_4010002|hero_skill_desc_damage|||],,,,,,[],pal_102,Atlas/UI_Skill,,,,2,hero_skill_name_4010002,-1,[40206001],[40206001],,,,,,1
4020602,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[104|6|8|5],[30],,,,hero_skill_desc_4020602,hero_skill_desc_damage,,,,[[104|6|8|5]|[30]|[]|[]|[]],[hero_skill_desc_4020602|hero_skill_desc_damage|||],,,,,,[],pal_2002,Atlas/UI_Skill,,,,2,hero_skill_name_4020602,-1,[40206101],[40206101],,,,,,1
4020603,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[10],[5],,,,hero_skill_desc_4010012,hero_skill_desc_level_4010012,,,,[[10]|[5]|[]|[]|[]],[hero_skill_desc_4010012|hero_skill_desc_level_4010012|||],,,,,,[],pal_203,Atlas/UI_Skill,,,,2,hero_skill_name_4010014,-1,[40206201],[40206201],,,,,,1
4020701,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[95],[20],,,,hero_skill_desc_4010002,hero_skill_desc_damage,,,,[[95]|[20]|[]|[]|[]],[hero_skill_desc_4010002|hero_skill_desc_damage|||],,,,,,[],pal_102,Atlas/UI_Skill,,,,2,hero_skill_name_4010002,-1,[40207001],[40207001],,,,,,1
4020702,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[3|60|6|8|5],[20],,,,hero_skill_desc_4020702,hero_skill_desc_damage,,,,[[3|60|6|8|5]|[20]|[]|[]|[]],[hero_skill_desc_4020702|hero_skill_desc_damage|||],,,,,,[],pal_2003,Atlas/UI_Skill,,,,2,hero_skill_name_4020702,-1,[40207101],[40207101],,,,,,1
4020703,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[10],[5],,,,hero_skill_desc_4010012,hero_skill_desc_level_4010012,,,,[[10]|[5]|[]|[]|[]],[hero_skill_desc_4010012|hero_skill_desc_level_4010012|||],,,,,,[],pal_203,Atlas/UI_Skill,,,,2,hero_skill_name_4010014,-1,[40207201],[40207201],,,,,,1
4020801,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[111],[23],,,,hero_skill_desc_4010001,hero_skill_desc_damage,,,,[[111]|[23]|[]|[]|[]],[hero_skill_desc_4010001|hero_skill_desc_damage|||],,,,,,[],pal_101,Atlas/UI_Skill,,,,2,hero_skill_name_4010001,-1,[40208001],[40208001],,,,,,1
4020802,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[140|4|35|6],[17.5],,,,hero_skill_desc_4020802,hero_skill_desc_attr_1,,,,[[140|4|35|6]|[17.5]|[]|[]|[]],[hero_skill_desc_4020802|hero_skill_desc_attr_1|||],,,,,,[],pal_2004,Atlas/UI_Skill,,,,2,hero_skill_name_4020802,-1,[40208101],[40208101],,,,,,1
4020803,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[10],[5],,,,hero_skill_desc_4010012,hero_skill_desc_level_4010012,,,,[[10]|[5]|[]|[]|[]],[hero_skill_desc_4010012|hero_skill_desc_level_4010012|||],,,,,,[],pal_203,Atlas/UI_Skill,,,,2,hero_skill_name_4010014,-1,[40208201],[40208201],,,,,,1
4020901,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[93],[23],,,,hero_skill_desc_4010001,hero_skill_desc_damage,,,,[[93]|[23]|[]|[]|[]],[hero_skill_desc_4010001|hero_skill_desc_damage|||],,,,,,[],pal_101,Atlas/UI_Skill,,,,2,hero_skill_name_4010001,-1,[40209001],[40209001],,,,,,1
4020902,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[4|20|6],[10],,,,hero_skill_desc_4020902,hero_skill_desc_attr_7,,,,[[4|20|6]|[10]|[]|[]|[]],[hero_skill_desc_4020902|hero_skill_desc_attr_7|||],,,,,,[],pal_2005,Atlas/UI_Skill,,,,2,hero_skill_name_4020902,-1,[40209101],[40209101],,,,,,1
4020903,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[7.5],[7.5],,,,hero_skill_desc_4020903,hero_skill_desc_attr_7,,,,[[7.5]|[7.5]|[]|[]|[]],[hero_skill_desc_4020903|hero_skill_desc_attr_7|||],,,,,,[],pal_2006,Atlas/UI_Skill,,,,2,hero_skill_name_4020903,-1,[40209201],[40209201],,,,,,1
4020904,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[15],[7.5],,,,hero_skill_desc_4010011,hero_skill_desc_level_4010011,,,,[[15]|[7.5]|[]|[]|[]],[hero_skill_desc_4010011|hero_skill_desc_level_4010011|||],,,,,,[],pal_206,Atlas/UI_Skill,,,,2,hero_skill_name_4010015,-1,[40209301],[40209301],,,,,,1
4021001,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[80],[20],,,,hero_skill_desc_4010003,hero_skill_desc_damage,,,,[[80]|[20]|[]|[]|[]],[hero_skill_desc_4010003|hero_skill_desc_damage|||],,,,,,[],pal_103,Atlas/UI_Skill,,,,2,hero_skill_name_4010003,-1,[40210001],[40210001],,,,,,1
4021002,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[6|4|10|6],[5],,,,hero_skill_desc_4021002,hero_skill_desc_level_4021002,,,,[[6|4|10|6]|[5]|[]|[]|[]],[hero_skill_desc_4021002|hero_skill_desc_level_4021002|||],,,,,,[],pal_2007,Atlas/UI_Skill,,,,2,hero_skill_name_4021002,-1,[40210101],[40210101],,,,,,1
4021003,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[8|2|4|7.5],[7.5],,,,hero_skill_desc_4021003,hero_skill_desc_level_4010802,,,,[[8|2|4|7.5]|[7.5]|[]|[]|[]],[hero_skill_desc_4021003|hero_skill_desc_level_4010802|||],,,,,,[],pal_2008,Atlas/UI_Skill,,,,2,hero_skill_name_4021003,-1,[40210201],[40210201],,,,,,1
4021004,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[7.5|7.5],[3.75|3.75],,,,hero_skill_desc_4010013,hero_skill_desc_level_4010013,,,,[[7.5|7.5]|[3.75|3.75]|[]|[]|[]],[hero_skill_desc_4010013|hero_skill_desc_level_4010013|||],,,,,,[],pal_207,Atlas/UI_Skill,,,,2,hero_skill_name_4010017,-1,[40210301],[40210301],,,,,,1
4021101,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[117],[27],,,,hero_skill_desc_4010003,hero_skill_desc_damage,,,,[[117]|[27]|[]|[]|[]],[hero_skill_desc_4010003|hero_skill_desc_damage|||],,,,,,[],pal_103,Atlas/UI_Skill,,,,2,hero_skill_name_4010003,-1,[40211001],[40211001],,,,,,1
4021102,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[3|68|6|8|5],[30],,,,hero_skill_desc_4021102,hero_skill_desc_damage,,,,[[3|68|6|8|5]|[30]|[]|[]|[]],[hero_skill_desc_4021102|hero_skill_desc_damage|||],,,,,,[],pal_2009,Atlas/UI_Skill,,,,2,hero_skill_name_4021102,-1,[40211101],[40211101],,,,,,1
4021103,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[3|450|20|8|5],[210],,,,hero_skill_desc_4021103,hero_skill_desc_damage,,,,[[3|450|20|8|5]|[210]|[]|[]|[]],[hero_skill_desc_4021103|hero_skill_desc_damage|||],,,,,,[],pal_2010,Atlas/UI_Skill,,,,2,hero_skill_name_4021103,-1,[40211201],[40211201],,,,,,1
4021104,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[15],[15],,,,hero_skill_desc_4021104,hero_skill_desc_attr_11,,,,[[15]|[15]|[]|[]|[]],[hero_skill_desc_4021104|hero_skill_desc_attr_11|||],,,,,,[],pal_2011,Atlas/UI_Skill,,,,2,hero_skill_name_4021104,-1,[40211301],[40211301],,,,,,1
4021105,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[15],[7.5],,,,hero_skill_desc_4010012,hero_skill_desc_level_4010012,,,,[[15]|[7.5]|[]|[]|[]],[hero_skill_desc_4010012|hero_skill_desc_level_4010012|||],,,,,,[],pal_205,Atlas/UI_Skill,,,,2,hero_skill_name_4010016,-1,[40211401],[40211401],,,,,,1
4030101,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[59.5],[14],,,,hero_skill_desc_4010001,hero_skill_desc_damage,,,,[[59.5]|[14]|[]|[]|[]],[hero_skill_desc_4010001|hero_skill_desc_damage|||],,,,,,[],pal_101,Atlas/UI_Skill,,,,2,hero_skill_name_4010001,-1,[40301001],[40301001],,,,,,1
4030201,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[85],[20],,,,hero_skill_desc_4010001,hero_skill_desc_damage,,,,[[85]|[20]|[]|[]|[]],[hero_skill_desc_4010001|hero_skill_desc_damage|||],,,,,,[],pal_101,Atlas/UI_Skill,,,,2,hero_skill_name_4010001,-1,[40302001],[40302001],,,,,,1
4030301,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[90],[20],,,,hero_skill_desc_4010003,hero_skill_desc_damage,,,,[[90]|[20]|[]|[]|[]],[hero_skill_desc_4010003|hero_skill_desc_damage|||],,,,,,[],pal_103,Atlas/UI_Skill,,,,2,hero_skill_name_4010003,-1,[40303001],[40303001],,,,,,1
4030302,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[5],[5],,,,hero_skill_desc_4010012,hero_skill_desc_level_4010012,,,,[[5]|[5]|[]|[]|[]],[hero_skill_desc_4010012|hero_skill_desc_level_4010012|||],,,,,,[],pal_201,Atlas/UI_Skill,,,,2,hero_skill_name_4010012,-1,[40303101],[40303101],,,,,,1
4030401,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[90],[20],,,,hero_skill_desc_4010001,hero_skill_desc_damage,,,,[[90]|[20]|[]|[]|[]],[hero_skill_desc_4010001|hero_skill_desc_damage|||],,,,,,[],pal_101,Atlas/UI_Skill,,,,2,hero_skill_name_4010001,-1,[40304001],[40304001],,,,,,1
4030402,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[5],[5],,,,hero_skill_desc_4010012,hero_skill_desc_level_4010012,,,,[[5]|[5]|[]|[]|[]],[hero_skill_desc_4010012|hero_skill_desc_level_4010012|||],,,,,,[],pal_201,Atlas/UI_Skill,,,,2,hero_skill_name_4010012,-1,[40304101],[40304101],,,,,,1
4030501,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[158],[33],,,,hero_skill_desc_4010001,hero_skill_desc_damage,,,,[[158]|[33]|[]|[]|[]],[hero_skill_desc_4010001|hero_skill_desc_damage|||],,,,,,[],pal_101,Atlas/UI_Skill,,,,2,hero_skill_name_4010001,-1,[40305001],[40305001],,,,,,1
4030502,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[88|4|10|6],[10|5],,,,hero_skill_desc_4030502,hero_skill_desc_level_4010602,,,,[[88|4|10|6]|[10|5]|[]|[]|[]],[hero_skill_desc_4030502|hero_skill_desc_level_4010602|||],,,,,,[],pal_3001,Atlas/UI_Skill,,,,2,hero_skill_name_4030502,-1,[40305101],[40305101],,,,,,1
4030503,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[10],[5],,,,hero_skill_desc_4010011,hero_skill_desc_level_4010011,,,,[[10]|[5]|[]|[]|[]],[hero_skill_desc_4010011|hero_skill_desc_level_4010011|||],,,,,,[],pal_204,Atlas/UI_Skill,,,,2,hero_skill_name_4010013,-1,[40305201],[40305201],,,,,,1
