id,isNormalAtk,adjustAttr,AdjustAttrs,adjustExtraBullet,AdjustExtraBulletParameters,adjustFinalEffect,AdjustParameters,adjustType,adjustTypearameter,atker_buffs,atkerBuffsList,before_buffs,buffList,buffs,bullet_replace,bullet_reply,bulletTraceID,damageNumType,decFilter,decLimit,decOnCreation,decParamList,decParams,decSide,decTime,decTragetLimit,decType,delayTime,dmg_atk_type,dmg_enhance,dmgFilter,effectAudio,effectFX,effectFX_new,effectFXTime,effetFXBindPos,gatherDmg,haveAdjustFinalEffect,heal_enhance,hpPercentDmg,hpPercentDmg_enhance,hpPercentHeal,hpPercentHeal_enhance,IsFollowtarget,judgeFX,judgeFX_time,launch_offset,LaunchOffset,lifeTime,mark,markDic,offsetAngle,phone_shake,rounds,size_change,skillDamageType,special_bullet,specialBullet,speed,TargetFilteringParams,TargetFilteringRules,update_at_once,upgradeDataDic
60313001,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,[100|0|4|10000000|1],,,,-1,,-1,,[0|0],0,[0],{0:0},0,-1,-1,,0,,[],-1,[],,-1,
60313002,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[0],{0:0},0,-1,-1,,0,,[],-1,[],,-1,
60313101,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031301],[6031301],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60313102,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031302],[6031302],[],,-1,-1,-1,0,-1,[100],[100],-1,0,-1,2,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,[1000|0|4|10000000|1],,,,-1,,-1,,[0|0],1600,[1],{1:0},0,-1,-1,,1,,[],450,[],,-1,
60313103,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031303],[6031303],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60313104,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031304],[6031304],[],,-1,-1,-1,0,-1,[175],[175],-1,0,-1,2,300,-1,0,1,attack,,[101],-1,-1,-1,false,0,[800|0|4|10000000|1],,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60313105,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031305],[6031305],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60313201,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031306],[6031306],[],,-1,-1,-1,0,-1,[100],[100],-1,0,-1,2,100,-1,0,1,attack,,[101],-1,-1,-1,false,0,[300|0|4|10000000|1],,,,-1,,-1,,[0|0],1700,[1],{1:0},0,-1,-1,,1,,[],450,[],,-1,
60313202,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031307],[6031307],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60313203,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031306],[6031306],[],,-1,-1,-1,0,-1,[100],[100],-1,0,-1,2,100,-1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],1700,[1],{1:0},0,-1,-1,,1,,[],450,[],,-1,
60313301,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031308],[6031308],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60313302,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031309],[6031309],[],,-1,-1,-1,0,-1,[400],[400],-1,1000,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],2900,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60313303,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031310|6031311],[6031310|6031311],[],,-1,-1,-1,0,-1,[1000],[1000],1,0,-1,2,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60314001,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,[100|0|4|10000000|1],,,,-1,,-1,,[0|0],0,[0],{0:0},0,-1,-1,,0,,[],-1,[],,-1,
60314101,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031401],[6031401],[],,-1,-1,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60314102,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031402],[6031402],[],,-1,-1,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60314201,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031403],[6031403],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60314202,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031404],[6031404],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60314301,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031405],[6031405],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60314302,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031406],[6031406],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60314303,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031407],[6031407],[],,-1,-1,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60314401,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[],,-1,0,-1,1,0,-1,0,1,,,,-1,-1,-1,false,0,,,[350|0|4|10000|1],,-1,,-1,,[0|0],0,[3],{3:0},0,-1,-1,,3,,[],-1,[],,-1,
60315001,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,[200|0|4|10000000|1],,,,-1,,-1,,[0|0],0,[0],{0:0},0,-1,-1,,0,,[],-1,[],,-1,
60315002,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[0],{0:0},0,-1,-1,,0,,[],-1,[],,-1,
60315101,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031501|6031510],[6031501|6031510],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60315102,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031502],[6031502],[],,-1,-1,-1,0,-1,[240|180],[240|180],-1,0,-1,4,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,[500|0|4|10000000|1],,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60315201,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031503],[6031503],[],,-1,-1,-1,0,-1,[360|120],[360|120],-1,200,-1,4,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,[600|0|4|10000000|1],,,,-1,,-1,,[0|0],100,[1],{1:0},0,-1,-1,,1,,[],1,[],,-1,
60315301,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031504],[6031504],[],,60315301,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,[400|0|4|10000000|1],,,,-1,,-1,,[0|0],1000,[1|101],{1:0|101:1},0,-1,-1,,1,,[],1200,[],,-1,
60315302,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031504],[6031504],[],,60315301,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],1000,[1|101],{1:0|101:1},0,-1,-1,,1,,[],1200,[],,-1,
60315401,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031505],[6031505],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60315402,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031504],[6031504],[],,60315402,-1,-1,0,-1,[175],[175],-1,1100,-1,2,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,[1500|0|4|10000000|1],,,,-1,,-1,,[0|0],1000,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60315403,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031506],[6031506],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,300,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60315404,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031507],[6031507],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,100,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60315405,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031508],[6031508],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60315406,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031511],[6031511],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60315501,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031509],[6031509],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60315502,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,[100|0|4|10000000|1],,,,-1,,-1,,[0|0],0,[0],{0:0},0,-1,-1,,0,,[],-1,[],,-1,
60315503,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,[800|0|4|10000|1],,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60316001,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,[200|0|4|10000000|1],,,,-1,,-1,,[0|0],0,[0],{0:0},0,-1,-1,,0,,[],-1,[],,-1,
60316002,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[0],{0:0},0,-1,-1,,0,,[],-1,[],,-1,
60316101,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031601],[6031601],[],,-1,-1,-1,0,-1,[360|180],[360|180],-1,600,-1,4,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,[400|0|4|10000000|1],,,,-1,,-1,,[0|0],700,[1],{1:0},0,-1,-1,,1,,[],1,[],,-1,
60316102,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031601],[6031601],[],,-1,-1,-1,0,-1,[360|180],[360|180],-1,600,-1,4,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],700,[1],{1:0},0,-1,-1,,1,,[],1,[],,-1,
60316201,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031602],[6031602],[],,60316201,-1,-1,0,-1,[75],[75],-1,0,-1,2,0,-1,0,1,attack,,[107],-1,-1,-1,false,0,[500|0|4|10000000|1],,,,-1,,-1,,[0|0],1500,[1|101],{1:0|101:1},0,-1,-1,,1,,[],1200,[],,-1,
60316202,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031602],[6031602],[],,60316201,-1,-1,0,-1,[75],[75],-1,0,-1,2,0,-1,0,1,attack,,[107],-1,-1,-1,false,0,[500|0|4|10000000|1],,,,-1,,-1,,[0|0],1500,[1|101],{1:0|101:1},45,-1,-1,,1,,[],1200,[],,-1,
60316203,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031602],[6031602],[],,60316201,-1,-1,0,-1,[75],[75],-1,0,-1,2,0,-1,0,1,attack,,[107],-1,-1,-1,false,0,[500|0|4|10000000|1],,,,-1,,-1,,[0|0],1500,[1|101],{1:0|101:1},90,-1,-1,,1,,[],1200,[],,-1,
60316204,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031602],[6031602],[],,60316201,-1,-1,0,-1,[75],[75],-1,0,-1,2,0,-1,0,1,attack,,[107],-1,-1,-1,false,0,[500|0|4|10000000|1],,,,-1,,-1,,[0|0],1500,[1|101],{1:0|101:1},135,-1,-1,,1,,[],1200,[],,-1,
60316205,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031602],[6031602],[],,60316201,-1,-1,0,-1,[75],[75],-1,0,-1,2,0,-1,0,1,attack,,[107],-1,-1,-1,false,0,[500|0|4|10000000|1],,,,-1,,-1,,[0|0],1500,[1|101],{1:0|101:1},180,-1,-1,,1,,[],1200,[],,-1,
60316206,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031602],[6031602],[],,60316201,-1,-1,0,-1,[75],[75],-1,0,-1,2,0,-1,0,1,attack,,[107],-1,-1,-1,false,0,[500|0|4|10000000|1],,,,-1,,-1,,[0|0],1500,[1|101],{1:0|101:1},-45,-1,-1,,1,,[],1200,[],,-1,
60316207,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031602],[6031602],[],,60316201,-1,-1,0,-1,[75],[75],-1,0,-1,2,0,-1,0,1,attack,,[107],-1,-1,-1,false,0,[500|0|4|10000000|1],,,,-1,,-1,,[0|0],1500,[1|101],{1:0|101:1},-90,-1,-1,,1,,[],1200,[],,-1,
60316208,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031602],[6031602],[],,60316201,-1,-1,0,-1,[75],[75],-1,0,-1,2,0,-1,0,1,attack,,[107],-1,-1,-1,false,0,[500|0|4|10000000|1],,,,-1,,-1,,[0|0],1500,[1|101],{1:0|101:1},-135,-1,-1,,1,,[],1200,[],,-1,
60316209,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031602],[6031602],[],,60316201,-1,-1,0,-1,[75],[75],-1,0,-1,2,0,-1,0,1,attack,,[107],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],1500,[1|101],{1:0|101:1},0,-1,-1,,1,,[],1200,[],,-1,
60316210,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031602],[6031602],[],,60316201,-1,-1,0,-1,[75],[75],-1,0,-1,2,0,-1,0,1,attack,,[107],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],1500,[1|101],{1:0|101:1},45,-1,-1,,1,,[],1200,[],,-1,
60316211,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031602],[6031602],[],,60316201,-1,-1,0,-1,[75],[75],-1,0,-1,2,0,-1,0,1,attack,,[107],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],1500,[1|101],{1:0|101:1},90,-1,-1,,1,,[],1200,[],,-1,
60316212,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031602],[6031602],[],,60316201,-1,-1,0,-1,[75],[75],-1,0,-1,2,0,-1,0,1,attack,,[107],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],1500,[1|101],{1:0|101:1},135,-1,-1,,1,,[],1200,[],,-1,
60316213,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031602],[6031602],[],,60316201,-1,-1,0,-1,[75],[75],-1,0,-1,2,0,-1,0,1,attack,,[107],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],1500,[1|101],{1:0|101:1},180,-1,-1,,1,,[],1200,[],,-1,
60316214,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031602],[6031602],[],,60316201,-1,-1,0,-1,[75],[75],-1,0,-1,2,0,-1,0,1,attack,,[107],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],1500,[1|101],{1:0|101:1},-45,-1,-1,,1,,[],1200,[],,-1,
60316215,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031602],[6031602],[],,60316201,-1,-1,0,-1,[75],[75],-1,0,-1,2,0,-1,0,1,attack,,[107],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],1500,[1|101],{1:0|101:1},-90,-1,-1,,1,,[],1200,[],,-1,
60316216,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031602],[6031602],[],,60316201,-1,-1,0,-1,[75],[75],-1,0,-1,2,0,-1,0,1,attack,,[107],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],1500,[1|101],{1:0|101:1},-135,-1,-1,,1,,[],1200,[],,-1,
60316301,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031603],[6031603],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60316302,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031604],[6031604],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60316303,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60316304,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,60316301,-1,-1,0,-1,[200],[200],-1,1000,-1,2,0,-1,0,1,attack,,[107],-1,-1,-1,false,0,[300|0|4|10000000|1],,,,1,,-1,,[0|0],7900,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60316305,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031605],[6031605],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60316401,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031609|6031610],[6031609|6031610],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60316402,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031602],[6031602],[],,60316401,-1,-1,0,1,[125],[125],-1,3500,-1,2,100,-1,0,1,attack,,[107],-1,-1,-1,false,0,[1000|0|4|10000000|1],,,,-1,,-1,,[0|0],5000,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60316501,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031606],[6031606],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60316502,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031607|3031608],[6031607|3031608],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60317001,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,[100|0|4|10000000|1],,,,-1,,-1,,[0|0],0,[0],{0:0},0,-1,-1,,0,,[],-1,[],,-1,
60317002,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[0],{0:0},0,-1,-1,,0,,[],-1,[],,-1,
60317101,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031701],[6031701],[],,-1,-1,-1,0,-1,[150],[150],-1,200,-1,2,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,[500|0|4|10000000|1],,,,-1,,-1,,[0|0],100,[1],{1:0},0,-1,-1,,1,,[],1,[],,-1,
60317102,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031701],[6031701],[],,-1,-1,-1,0,-1,[150],[150],-1,200,-1,2,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],100,[1],{1:0},0,-1,-1,,1,,[],1,[],,-1,
60317201,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031702],[6031702],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60317202,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[201|301|401],[201|301|401],[],,-1,-1,-1,0,-1,[200],[200],-1,200,-1,2,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,[100|0|4|10000000|1],,,,-1,,-1,,[0|0],100,[1],{1:0},0,-1,-1,,1,,[],1,[],,-1,
60317203,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[201|301|401],[201|301|401],[],,-1,-1,-1,0,-1,[200],[200],-1,200,-1,2,900,-1,0,1,attack,,[101],-1,-1,-1,false,0,[200|0|4|10000000|1],,,,-1,,-1,,[0|0],100,[1],{1:0},0,-1,-1,,1,,[],1,[],,-1,
60317204,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[201|301|401],[201|301|401],[],,-1,-1,-1,0,-1,[200],[200],-1,200,-1,2,1900,-1,0,1,attack,,[101],-1,-1,-1,false,0,[300|0|4|10000000|1],,,,-1,,-1,,[0|0],100,[1],{1:0},0,-1,-1,,1,,[],1,[],,-1,
60317301,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[360|120],[360|120],-1,400,-1,4,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,[200|0|4|10000000|1],,,,-1,,-1,,[0|0],1300,[1],{1:0},0,-1,-1,,1,,[],1,[],,-1,
60317302,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031703],[6031703],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60317303,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[360|120],[360|120],-1,400,-1,4,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],1300,[1],{1:0},0,-1,-1,,1,,[],1,[],,-1,
60317401,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031704],[6031704],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60317402,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031705],[6031705],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60317403,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031706],[6031706],[],,60317401,-1,-1,0,-1,[75],[75],-1,0,-1,2,0,-1,0,1,attack,,[107],-1,-1,-1,false,0,[400|0|4|10000000|1],,,,-1,,-1,,[0|0],3000,[1|101],{1:0|101:1},0,-1,-1,,1,,[],450,[],,-1,
60317501,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6031707],[6031707],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
