id,act,actionType_1,actionType_2,actionType_3,actionType_4,actionTypeIndex,actParams_1,actParams_2,actParams_3,actParams_4,addConditions,avatar,cantDispel,damageNumType,desc,dispel_type,enhance_actParams_1,enhance_actParams_2,enhance_actParams_3,enhance_actParams_4,fx,fx_line,fx_news,icon,ignore_blackscreen,level_enhance,mat,maxLevel,name,overwrite,releaseProbability_enhance,ShowWord,special_hit_effect,type,TypeList,TypePos,updateTime,upgradeDataDic,viewValueList,viewValues
1003934,,48,-1,-1,-1,{48:0},"80|1500,81|2250",,,,,-1,-1,-1,,,"0|0,0|50",,,,Effect/Battle/shamowangzi_skill_00_duiyou,,[1003931],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1003941,,-1,-1,-1,-1,{},,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1003942,,-1,-1,-1,-1,{},,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1003943,,-1,-1,-1,-1,{},,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1003944,,48,-1,-1,-1,{48:0},21|10000,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1003951,,-1,-1,-1,-1,{},,,,,,-1,-1,-1,,[1],,,,,,,[10039802],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1003952,,48,-1,-1,-1,{48:0},4103|1000,,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004001,,48,-1,-1,-1,{48:0},"6|8000,82|4000",,,,,-1,1,-1,,[1],"0|250,0|250",,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004002,,48,-1,-1,-1,{48:0},"6|9250,82|5250",,,,,-1,1,-1,,[1],"0|250,0|250",,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004003,,48,-1,-1,-1,{48:0},"6|10500,82|6500",,,,,-1,1,-1,,[1],"0|250,0|250",,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004004,,48,-1,-1,-1,{48:0},"6|11750,82|7750",,,,,-1,1,-1,,[1],"0|250,0|250",,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004011,,-1,-1,-1,-1,{},,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,4,,1,0,-1,,[0|10040],[0|10040],{0:0|10040:1},-1,{1:BuffUpgradeData},[],
1004012,,-1,-1,-1,-1,{},,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,5,,1,0,-1,,[0|10040],[0|10040],{0:0|10040:1},-1,{1:BuffUpgradeData},[],
1004013,,-1,-1,-1,-1,{},,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,5,,1,0,-1,,[0|10040],[0|10040],{0:0|10040:1},-1,{1:BuffUpgradeData},[],
1004014,,-1,-1,-1,-1,{},,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,5,,1,0,-1,,[0|10040],[0|10040],{0:0|10040:1},-1,{1:BuffUpgradeData},[],
1004015,,19,7,-1,-1,{19:0|7:1},0,10040|0,,,,-1,-1,-1,,,,,,,,,[1004001],,-1,0,,-1,,-1,0,-1,,[0|100401],[0|100401],{0:0|100401:1},-1,{1:BuffUpgradeData},[],
1004021,,48,-1,-1,-1,{48:0},75|10000,,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004022,,48,-1,-1,-1,{48:0},75|10000,,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004023,,48,-1,-1,-1,{48:0},75|10000,,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004024,,48,-1,-1,-1,{48:0},75|10000,,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004025,,14,-1,-1,-1,{14:0},10040003|1,,,,,-1,-1,-1,,[2|1004003],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2|1004002],[2|1004002],{2:0|1004002:1},-1,{1:BuffUpgradeData},[],
1004026,,7,-1,-1,-1,{7:0},1004002|0,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2|1004003],[2|1004003],{2:0|1004003:1},-1,{1:BuffUpgradeData},[],
1004030,stun,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,Effect/Battle/CommonEffect/Fx_XuanYun_Buff,,[100001],,-1,0,,-1,,-1,0,-1,,[1|3],[1|3],{1:0|3:1},-1,{1:BuffUpgradeData},[],
1004031,,-1,-1,-1,-1,{},,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,,[],{},-1,{1:BuffUpgradeData},[],
1004032,stun,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,Effect/Battle/CommonEffect/Fx_XuanYun_Buff,,[100001],,-1,0,,-1,,-1,0,-1,,[1|3],[1|3],{1:0|3:1},-1,{1:BuffUpgradeData},[],
1004033,stun,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,Effect/Battle/CommonEffect/Fx_XuanYun_Buff,,[100001],,-1,0,,-1,,-1,0,-1,,[1|3],[1|3],{1:0|3:1},-1,{1:BuffUpgradeData},[],
1004034,stun,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,Effect/Battle/CommonEffect/Fx_XuanYun_Buff,,[100001],,-1,0,,-1,,-1,0,-1,,[1|3],[1|3],{1:0|3:1},-1,{1:BuffUpgradeData},[],
1004041,,7,-1,-1,-1,{7:0},10040|1,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,50,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004042,,7,-1,-1,-1,{7:0},10040|1,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,50,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004043,,7,-1,-1,-1,{7:0},10040|1,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,50,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004044,,7,-1,-1,-1,{7:0},10040|1,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,50,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004045,,7,-1,-1,-1,{7:0},10040|1,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004046,,7,-1,-1,-1,{7:0},10040|1,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004051,,19,7,-1,-1,{19:0|7:1},0,100401|0,,,,-1,1,-1,,[1],,,,,,,[1004001],,-1,-50,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004052,,19,7,-1,-1,{19:0|7:1},0,100401|0,,,,-1,1,-1,,[1],,,,,,,[1004001],,-1,-50,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004053,,19,7,-1,-1,{19:0|7:1},0,100401|0,,,,-1,1,-1,,[1],,,,,,,[1004001],,-1,-50,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004054,,19,7,-1,-1,{19:0|7:1},0,100401|0,,,,-1,1,-1,,[1],,,,,,,[1004001],,-1,-50,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004055,,6,-1,-1,-1,{6:0},1|100402|-3000,,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004061,,47,-1,-1,-1,{47:0},"1,10040202|600|3|-1|1|1,10040203|350|3|-1|1|1",,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004062,,47,-1,-1,-1,{47:0},"1,10040212|600|3|-1|1|1,10040213|350|3|-1|1|1",,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004063,,47,-1,-1,-1,{47:0},"1,10040222|600|3|-1|1|1,10040223|500|3|-1|1|2",,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004064,,47,-1,-1,-1,{47:0},"1,10040232|600|3|-1|1|1,10040233|500|3|-1|1|3",,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004071,,39,-1,-1,-1,{39:0},,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},50,{1:BuffUpgradeData},[],
1004072,,39,-1,-1,-1,{39:0},,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},50,{1:BuffUpgradeData},[],
1004073,,39,-1,-1,-1,{39:0},,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},50,{1:BuffUpgradeData},[],
1004074,,39,-1,-1,-1,{39:0},,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},50,{1:BuffUpgradeData},[],
1004081,,20,-1,-1,-1,{20:0},1|5|1004082,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,5,,1,0,-1,,[2|100402],[2|100402],{2:0|100402:1},-1,{1:BuffUpgradeData},[],
1004082,,23,7,-1,-1,{23:0|7:1},0|10040602|0|500|1|0|0|0,100402|0,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004083,,19,-1,-1,-1,{19:0},1|2,,,,,-1,-1,-1,,,,,,,,,[100008],,-1,0,,-1,,-1,0,-1,,[1|5|301],[1|5|301],{1:0|5:1|301:2},-1,{1:BuffUpgradeData},[],
1004091,,41,-1,-1,-1,{41:0},"6011|2000,4|2000",,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004092,,41,-1,-1,-1,{41:0},"6011|3500,4|3500",,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004093,,41,-1,-1,-1,{41:0},"6011|3500,4|3500",,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004094,,41,-1,-1,-1,{41:0},"6011|3500,4|3500",,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004095,,48,-1,-1,-1,{48:0},"5103|500,5104|1000",,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004096,,-1,-1,-1,-1,{},,,,,,-1,1,-1,,[1],,,,,,,[10040802],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004101,,23,-1,-1,-1,{23:0},0|10041102|0|600|3|-1|1|2,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004102,,23,-1,-1,-1,{23:0},0|10041112|0|600|3|-1|1|2,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004103,,23,-1,-1,-1,{23:0},0|10041122|0|600|3|-1|1|2,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004104,,23,-1,-1,-1,{23:0},0|10041132|0|600|3|-1|1|2,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004105,,48,-1,-1,-1,{48:0},6|10000,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004111,,44,-1,-1,-1,{44:0},101,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004112,,48,-1,-1,-1,{48:0},34|-2500,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[1|301],[1|301],{1:0|301:1},-1,{1:BuffUpgradeData},[],
1004121,fly,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,Effect/Battle/CommonEffect/Fx_XuanYun_Buff,,[100001],,1,0,,-1,,-1,0,-1,,[1|9],[1|9],{1:0|9:1},-1,{1:BuffUpgradeData},[],
1004122,,14,-1,-1,-1,{14:0},10041002|1|1,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004123,,47,-1,-1,-1,{47:0},"1,10041003|500|3|-1|1|1,10041004|350|3|-1|1|1,10041005|350|3|-1|1|1",,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004131,,48,6,20,-1,{48:0|6:1|20:2},103|200,1|10041|-1000,1|5|1004135,,,-1,-1,-1,,,0|20,,,,,,,,-1,0,,5,,1,0,-1,,[0|10041],[0|10041],{0:0|10041:1},-1,{1:BuffUpgradeData},[],
1004132,,48,6,20,-1,{48:0|6:1|20:2},103|300,1|10041|-1000,1|5|1004135,,,-1,-1,-1,,,0|20,,,,,,,,-1,0,,5,,1,0,-1,,[0|10041],[0|10041],{0:0|10041:1},-1,{1:BuffUpgradeData},[],
1004133,,48,6,20,-1,{48:0|6:1|20:2},103|400,1|10041|-1000,1|5|1004135,,,-1,-1,-1,,,0|20,,,,,,,,-1,0,,5,,1,0,-1,,[0|10041],[0|10041],{0:0|10041:1},-1,{1:BuffUpgradeData},[],
1004134,,48,6,20,-1,{48:0|6:1|20:2},103|500,1|10041|-1000,1|7|1004135,,,-1,-1,-1,,,0|20,,,,,,,,-1,0,,7,,1,0,-1,,[0|10041],[0|10041],{0:0|10041:1},-1,{1:BuffUpgradeData},[],
1004135,,7,-1,-1,-1,{7:0},10041|0,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004141,,-1,-1,-1,-1,{},,,,,,-1,-1,-1,,[1],,,,,,,[1004141],,-1,0,,10,,2,0,-1,,[1|10041],[1|10041],{1:0|10041:1},-1,{1:BuffUpgradeData},[],
1004142,,60,-1,-1,-1,{60:0},"1001,6005,0|1|1|0|10041820",,,,,-1,-1,-1,,[1],,,,,,,[1004141],,-1,0,,10,,2,0,-1,,[1|10041],[1|10041],{1:0|10041:1},-1,{1:BuffUpgradeData},[],
1004143,,-1,-1,-1,-1,{},,,,,,-1,-1,-1,,,,,,,,,[10041802],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004144,,15,-1,-1,-1,{15:0},2|10041|10|71|0|400|4000|0|0|1,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004145,,61,-1,-1,-1,{61:0},"1|10041|1,103",,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004146,,48,-1,-1,-1,{48:0},4103|1000,,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004150,,-1,-1,-1,-1,{},,,,,,-1,-1,-1,,[1],,,,,,,[1004150],,-1,0,,-1,,-1,0,-1,,[302],[302],{302:0},-1,{1:BuffUpgradeData},[],
1004151,,-1,-1,-1,-1,{},,,,,,-1,-1,-1,,[1],,,,,,,[1004151],,-1,0,,-1,,-1,0,-1,,[302],[302],{302:0},-1,{1:BuffUpgradeData},[],
1004152,,-1,-1,-1,-1,{},,,,,,-1,-1,-1,,[1],,,,,,,[1004152],,-1,0,,-1,,-1,0,-1,,[302],[302],{302:0},-1,{1:BuffUpgradeData},[],
1004153,,48,-1,-1,-1,{48:0},104|2000,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004154,,48,-1,-1,-1,{48:0},"4103|750,4010|1000",,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004155,,48,-1,-1,-1,{48:0},6|1500,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004156,,48,-1,-1,-1,{48:0},6|3000,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004157,,48,-1,-1,-1,{48:0},6|4500,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004158,,48,-1,-1,-1,{48:0},13|750,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004159,,48,-1,-1,-1,{48:0},13|1500,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004160,,-1,-1,-1,-1,{},,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004161,,-1,-1,-1,-1,{},,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004162,,-1,-1,-1,-1,{},,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004201,,30,48,-1,-1,{30:0|48:1},2500,104|1500,,,,-1,-1,-1,,,,,,,,,,,-1,0,,2,,1,0,-1,,[0|30],[0|30],{0:0|30:1},-1,{1:BuffUpgradeData},[],
1004202,,30,48,-1,-1,{30:0|48:1},2500,104|1500,,,,-1,-1,-1,,,,,,,,,,,-1,0,,2,,1,0,-1,,[0|30],[0|30],{0:0|30:1},-1,{1:BuffUpgradeData},[],
1004203,,30,48,-1,-1,{30:0|48:1},2500,104|1500,,,,-1,-1,-1,,,,,,,,,,,-1,0,,2,,1,0,-1,,[0|30],[0|30],{0:0|30:1},-1,{1:BuffUpgradeData},[],
1004204,,30,48,-1,-1,{30:0|48:1},3500,104|1500,,,,-1,-1,-1,,,,,,,,,,,-1,0,,2,,1,0,-1,,[0|30],[0|30],{0:0|30:1},-1,{1:BuffUpgradeData},[],
1004211,,10,-1,-1,-1,{10:0},3|7|8|9|12|15|16|17|18|204,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004212,,10,-1,-1,-1,{10:0},3|7|8|9|12|15|16|17|18|204,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004213,,10,-1,-1,-1,{10:0},3|7|8|9|12|15|16|17|18|204,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004214,,10,-1,-1,-1,{10:0},3|7|8|9|12|15|16|17|18|204,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004215,,70,-1,-1,-1,{70:0},201|2000,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[1|206],[1|206],{1:0|206:1},-1,{1:BuffUpgradeData},[],
1004221,,30,48,45,19,{30:0|48:1|45:2|19:3},2000,"16|10000,13|2000","200,10042302|1|5000|300,10042303|1|5000|300",0|1|2|4|5,,-1,1,-1,,[1],100,,,,,,[1004201],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004222,,30,48,45,19,{30:0|48:1|45:2|19:3},2000,"16|10000,13|2000","200,10042302|2|5000,10042303|2|5000",0|1|2|4|5,,-1,1,-1,,[1],100,,,,,,[1004201],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004223,,30,48,45,19,{30:0|48:1|45:2|19:3},2000,"16|10000,13|2000","200,10042302|3|5000,10042303|3|5000",0|1|2|4|5,,-1,1,-1,,[1],100,,,,,,[1004201],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004224,,30,48,14,19,{30:0|48:1|14:2|19:3},2000,"16|10000,13|2000",10042302|4,0|4|5,,-1,1,-1,,[1],100,,,,,,[1004201],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004231,,46,-1,-1,-1,{46:0},10042101|10042102|3|0|0|5000,,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004232,stun,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,,,[100001],,-1,0,,-1,,-1,0,-1,,[1|3],[1|3],{1:0|3:1},-1,{1:BuffUpgradeData},[],
1004233,,46,-1,-1,-1,{46:0},10042101|10042102|3|0|0|6000,,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004234,,46,-1,-1,-1,{46:0},10042101|10042102|3|0|0|8000,,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004241,,9,-1,-1,-1,{9:0},1|1|4|400|5000,,,,,-1,-1,-1,,,0|0|0|20|0,,,,,,,,-1,0,,4,,1,0,-1,,[0|4],[0|4],{0:0|4:1},-1,{1:BuffUpgradeData},[],
1004242,,9,-1,-1,-1,{9:0},1|1|4|500|5000,,,,,-1,-1,-1,,,0|0|0|20|0,,,,,,,,-1,0,,4,,1,0,-1,,[0|4],[0|4],{0:0|4:1},-1,{1:BuffUpgradeData},[],
1004243,,9,-1,-1,-1,{9:0},1|1|4|600|5000,,,,,-1,-1,-1,,,0|0|0|20|0,,,,,,,,-1,0,,4,,1,0,-1,,[0|4],[0|4],{0:0|4:1},-1,{1:BuffUpgradeData},[],
1004244,,9,-1,-1,-1,{9:0},1|1|4|700|5000,,,,,-1,-1,-1,,,0|0|0|20|0,,,,,,,,-1,0,,4,,1,0,-1,,[0|4],[0|4],{0:0|4:1},-1,{1:BuffUpgradeData},[],
1004245,,48,-1,-1,-1,{48:0},104|1500,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004251,,22,21,14,-1,{22:0|21:1|14:2},"1|103,4|104",,10042304|1,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004252,,22,21,14,-1,{22:0|21:1|14:2},"1|103,4|104",,10042304|1,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004253,,22,21,14,-1,{22:0|21:1|14:2},"1|103,4|104",,10042304|1,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004254,,22,21,14,-1,{22:0|21:1|14:2},"1|103,4|104",,10042304|1,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004261,,-1,-1,-1,-1,{},,,,,[1|1004202],-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2|1004201],[2|1004201],{2:0|1004201:1},-1,{1:BuffUpgradeData},[],
1004262,,-1,-1,-1,-1,{},,,,,[1|1004202],-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2|1004201],[2|1004201],{2:0|1004201:1},-1,{1:BuffUpgradeData},[],
1004263,,-1,-1,-1,-1,{},,,,,[1|1004202],-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2|1004201],[2|1004201],{2:0|1004201:1},-1,{1:BuffUpgradeData},[],
1004264,,-1,-1,-1,-1,{},,,,,[1|1004202],-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2|1004201],[2|1004201],{2:0|1004201:1},-1,{1:BuffUpgradeData},[],
1004271,,-1,-1,-1,-1,{},,,,,,-1,-1,-1,,,,,,,,,[10042802],,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
1004272,,-1,-1,-1,-1,{},,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2|1004202],[2|1004202],{2:0|1004202:1},-1,{1:BuffUpgradeData},[],
1004273,,48,-1,-1,-1,{48:0},5104|2000,,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
1004280,,-1,-1,-1,-1,{},,,,,,-1,-1,-1,,[1],,,,,,,[1004280],,-1,0,,-1,,-1,0,-1,,[302],[302],{302:0},-1,{1:BuffUpgradeData},[],
1004281,,-1,-1,-1,-1,{},,,,,,-1,-1,-1,,[1],,,,,,,[1004281],,-1,0,,-1,,-1,0,-1,,[302],[302],{302:0},-1,{1:BuffUpgradeData},[],
1004282,,-1,-1,-1,-1,{},,,,,,-1,-1,-1,,[1],,,,,,,[1004282],,-1,0,,-1,,-1,0,-1,,[302],[302],{302:0},-1,{1:BuffUpgradeData},[],
